0.5800089115;-2.252604166E-03;-0.0384947955;0.0241171856
1.080016594;-1.901041666E-03;-0.0385078164;0.0240950502
1.5600239691;-2.148437499E-03;-0.0384765664;0.0240937481
2.0600316515;-2.057291666E-03;-0.0385104205;0.0240872377
2.560039334;-2.148437499E-03;-0.0384583372;0.0241119773
3.0600470164;-1.783854166E-03;-0.0385078164;0.0240781231
3.5600546988;-1.744791666E-03;-0.038486983;0.0240781231
4.0600623812;-1.692708332E-03;-0.0384739622;0.024061196
4.5600700636;-1.679687499E-03;-0.0384843789;0.0240598939
5.0600777461;-1.731770832E-03;-0.0384921914;0.0240429668
5.5600854285;-1.666666666E-03;-0.0384791705;0.0240416648
6.0600931109;-1.614583332E-03;-0.038502608;0.0240416648
6.5801011006;-1.601562499E-03;-0.0384921914;0.0240390606
7.0601084758;-1.627604166E-03;-0.0384947955;0.0240182273
7.5601161582;-1.614583332E-03;-0.0384635455;0.0240104148
8.0601238406;-1.627604166E-03;-0.0384843789;0.0239791648
8.560131523;-1.614583332E-03;-0.038486983;0.0239622377
9.0601392054;-1.588541666E-03;-0.0385052122;0.0239505189
9.5601468879;-1.588541666E-03;-0.038502608;0.0239283835
10.06015457;-1.601562499E-03;-0.0384973997;0.0238984356
10.58016256;-1.588541666E-03;-0.0384843789;0.0239101543
11.060169935;-1.640624999E-03;-0.0384973997;0.0238906231
11.560177618;-1.640624999E-03;-0.0384739622;0.0238789043
12.0601853;-1.588541666E-03;-0.038502608;0.0238437481
12.58019329;-1.536458332E-03;-0.0384843789;0.0238619773
13.060200665;-1.575520832E-03;-0.0385052122;0.0238502585
13.580208655;-1.588541666E-03;-0.0385052122;0.0238216127
14.06021603;-1.575520832E-03;-0.0385390664;0.0238190085
14.580224019;-1.627604166E-03;-0.0385286497;0.0237916648
15.060231394;-1.627604166E-03;-0.0385364622;0.0237656231
15.560239077;-1.627604166E-03;-0.038549483;0.0237343731
16.060246759;-1.627604166E-03;-0.0385572955;0.0237226543
16.580254749;-1.666666666E-03;-0.0385364622;0.0237135398
17.060262124;-1.679687499E-03;-0.0385625039;0.0236536439
17.560269807;-1.692708332E-03;-0.0385520872;0.0236848939
18.060277489;-1.601562499E-03;-0.0385468789;0.0236666648
18.580285479;-1.627604166E-03;-0.0385625039;0.0236666648
19.060292854;-1.588541666E-03;-0.0385546914;0.0236536439
19.580300844;-1.601562499E-03;-0.038549483;0.0236367168
20.060308219;-1.523437499E-03;-0.0385546914;0.0236406231
20.560315901;-1.549479166E-03;-0.0385416705;0.0236093731
21.060323584;-1.588541666E-03;-0.0385312539;0.0236054668
21.560331266;-1.575520832E-03;-0.038533858;0.0235247377
22.060338948;-1.562499999E-03;-0.0385312539;0.0235664043
22.580346938;-1.549479166E-03;-0.0385234414;0.023545571
23.060354313;-1.549479166E-03;-0.0385312539;0.0235585918
23.560361996;-1.575520832E-03;-0.0385156289;0.023514321
24.060369678;-1.536458332E-03;-0.0385286497;0.0235182273
24.560377361;-1.510416666E-03;-0.038518233;0.0235013002
25.060385043;-1.484374999E-03;-0.038518233;0.0234960918
25.560392725;-1.497395833E-03;-0.0385208372;0.0235013002
26.060400408;-1.523437499E-03;-0.0385364622;0.0234817689
26.56040809;-1.419270833E-03;-0.0385234414;0.0234739564
27.060415773;-1.523437499E-03;-0.0385208372;0.0234713523
27.560423455;-1.536458332E-03;-0.0385000039;0.0234635398
28.060431137;-1.562499999E-03;-0.0385052122;0.0234492168
28.56043882;-1.575520832E-03;-0.0385312539;0.0233684877
29.060446502;-1.536458332E-03;-0.0386145872;0.023404946
29.560454185;-1.549479166E-03;-0.0388541705;0.0232903627
30.060461867;-1.497395833E-03;-0.0393880247;0.0231927064
30.580469857;-1.601562499E-03;-0.0398333372;0.0230052064
31.060477232;6.028645831E-03;-0.0408645872;0.0227408835
31.560484914;0.0124869791;-0.0420833372;0.0225416648
