0.5800089115;-3.072916665E-03;1.71872467E-04;-5.989667988E-05
1.080016594;-2.916666665E-03;1.953099708E-04;-4.296959741E-05
1.5600239691;-2.773437499E-03;1.979141379E-04;-5.20841786E-05
2.0600316515;-2.747395832E-03;1.953099708E-04;-6.380293052E-05
2.560039334;-2.695312499E-03;2.16143293E-04;-5.078209505E-05
3.0600470164;-2.643229166E-03;1.953099708E-04;-5.20841786E-05
3.5600546988;-2.591145832E-03;1.979141379E-04;-5.729251279E-05
4.0600623812;-2.591145832E-03;2.135391259E-04;-2.343834785E-05
4.5600700636;-2.304687499E-03;1.71872467E-04;-2.994876194E-05
5.0600777461;-2.356770832E-03;1.770808012E-04;-5.338626215E-05
5.5600854285;-2.317708332E-03;1.796849683E-04;-4.557376451E-05
6.0600931109;-2.291666666E-03;1.692682999E-04;-1.823001366E-05
6.5601007933;-2.317708332E-03;1.822891354E-04;-2.21362643E-05
7.0601084758;-2.278645832E-03;1.640599657E-04;-3.515709613E-05
7.5601161582;-2.304687499E-03;1.640599657E-04;-1.562584657E-05
8.0601238406;-2.330729166E-03;1.302057935E-04;-2.343834785E-05
8.560131523;-2.252604166E-03;1.249974593E-04;-4.557376451E-05
9.0601392054;-2.239583332E-03;1.562474644E-04;-3.255292904E-05
9.5601468879;-2.200520832E-03;1.744766341E-04;1.301235897E-06
10.06015457;-2.226562499E-03;1.510391302E-04;-8.47649062E-10
10.560162253;-2.200520832E-03;1.614557986E-04;2.2134569E-05
11.060169935;-2.252604166E-03;1.588516315E-04;7.811653631E-06
11.560177618;-2.304687499E-03;1.536432973E-04;4.166581857E-05
12.0601853;-2.291666666E-03;1.484349631E-04;6.509570084E-06
12.560192982;-2.161458332E-03;1.249974593E-04;6.119707177E-05
13.060200665;-2.187499999E-03;8.853913459E-05;5.729082113E-05
13.560208347;-2.148437499E-03;1.0155997E-04;7.942623778E-05
14.06021603;-2.135416666E-03;9.114330168E-05;6.640540232E-05
14.560223712;-2.148437499E-03;1.0155997E-04;9.895748735E-05
15.060231394;-2.161458332E-03;9.374746878E-05;6.770748586E-05
15.560239077;-2.161458332E-03;9.374746878E-05;9.635332025E-05
16.060246759;-2.213541666E-03;8.33308004E-05;1.041658215E-04
16.560254442;-2.161458332E-03;8.59349675E-05;1.249991546E-04
17.060262124;-2.226562499E-03;7.291413203E-05;1.367179029E-04
17.560269807;-2.200520832E-03;7.030996494E-05;1.354158193E-04
18.060277489;-2.200520832E-03;5.989329656E-05;1.080720685E-04
18.560285171;-2.239583332E-03;4.4268294E-05;1.354158193E-04
19.060292854;-2.200520832E-03;3.124745853E-05;1.328116522E-04
19.560300536;-2.122395832E-03;2.864329144E-05;1.588533195E-04
20.060308219;-2.213541666E-03;3.645579272E-05;1.302074852E-04
20.560315901;-2.135416666E-03;3.124745853E-05;1.302074852E-04
21.060323584;-2.226562499E-03;2.343495725E-05;1.705720715E-04
21.560331266;-2.213541666E-03;3.645579272E-05;1.75780402E-04
