0.6000092188;-2.135416666E-03;0.0374218718;-0.0519101575
1.080016594;-2.161458332E-03;0.0374114551;-0.0518945325
1.5800242764;-2.122395832E-03;0.0374244759;-0.05188672
2.0600316515;-2.083333332E-03;0.0374114551;-0.0518919283
2.5800396413;-2.122395832E-03;0.0374166634;-0.0518854179
3.0600470164;-2.031249999E-03;0.0374010384;-0.05188672
3.5800550061;-1.966145832E-03;0.0374244759;-0.0518789075
4.0600623812;-1.953124999E-03;0.0374244759;-0.0518802096
4.5800703709;-1.992187499E-03;0.0374140593;-0.0518632825
5.0600777461;-1.966145832E-03;0.0374088509;-0.0518971366
5.5800857358;-1.940104166E-03;0.0374218718;-0.0518880221
6.0600931109;-1.979166666E-03;0.0373906218;-0.0518841158
6.5801011006;-1.953124999E-03;0.0374348926;-0.0518919283
7.0601084758;-1.979166666E-03;0.0373958301;-0.0518763033
7.5801164655;-1.979166666E-03;0.0374010384;-0.0518736991
8.0601238406;-1.966145832E-03;0.0374114551;-0.0518776054
8.5801318303;-2.018229166E-03;0.0374192676;-0.0518958346
9.0601392054;-2.122395832E-03;0.0374062468;-0.05188672
9.5801471952;-2.005208332E-03;0.0374322884;-0.0518723971
10.06015457;-2.005208332E-03;0.0374348926;-0.0518802096
10.58016256;-2.031249999E-03;0.0374765593;-0.0518815116
11.060169935;-2.057291666E-03;0.0374374967;-0.0518645846
11.580177925;-2.057291666E-03;0.0374531218;-0.0518450533
12.0601853;-2.070312499E-03;0.0374713509;-0.0518658866
12.58019329;-2.057291666E-03;0.0374479134;-0.0518880221
13.060200665;-2.135416666E-03;0.0374427051;-0.0518671887
13.580208655;-2.070312499E-03;0.0374687468;-0.0518567721
14.06021603;-2.070312499E-03;0.0374557259;-0.0518632825
14.580224019;-2.070312499E-03;0.0374687468;-0.0518919283
15.060231394;-2.109374999E-03;0.0374401009;-0.0518932304
15.580239384;-2.122395832E-03;0.0374609343;-0.0518489596
16.060246759;-2.057291666E-03;0.0374609343;-0.0518736991
16.580254749;-2.135416666E-03;0.0374609343;-0.0518789075
17.060262124;-2.096354166E-03;0.0374296842;-0.0518723971
17.580270114;-2.135416666E-03;0.0374635384;-0.0518723971
18.060277489;-2.070312499E-03;0.0374427051;-0.0518606783
18.580285479;-2.070312499E-03;0.0374739551;-0.0518411471
19.060292854;-2.135416666E-03;0.0374609343;-0.0518645846
19.580300844;-2.135416666E-03;0.0374739551;-0.0518645846
20.060308219;-2.096354166E-03;0.0374661426;-0.0518541679
20.580316208;-2.018229166E-03;0.0374843718;-0.0518372408
21.060323584;-2.044270832E-03;0.0374791634;-0.0518645846
21.580331573;-2.005208332E-03;0.0375130176;-0.0518411471
22.060338948;-1.940104166E-03;0.0374687468;-0.0518450533
22.580346938;-1.992187499E-03;0.0374791634;-0.0518437512
23.060354313;-1.927083332E-03;0.0375026009;-0.0518281262
23.580362303;-1.914062499E-03;0.0375182259;-0.0518437512
24.060369678;-1.953124999E-03;0.0374921843;-0.051839845
24.580377668;-1.992187499E-03;0.0375078093;-0.0518515637
25.060385043;-1.966145832E-03;0.0375052051;-0.0518541679
25.580393033;-2.005208332E-03;0.0375052051;-0.0518828137
26.060400408;-1.953124999E-03;0.0375312467;-0.0518893241
26.580408397;-5.338541665E-04;0.0375520801;-0.0519322929
27.060415773;0.0102994791;0.0375416634;-0.0520286471
27.580423762;0.0121223958;0.0374869759;-0.0522161471
28.060431137;0.0120833333;0.0374453093;-0.0522916679
28.580439127;0.0121354166;0.0374192676;-0.0523880221
29.060446502;0.0242447916;0.0371406218;-0.0528763033
29.580454492;0.0259895833;0.0368593718;-0.053496095
30.060461867;0.0398177083;0.0364817676;-0.0543450533
30.580469857;0.0489062499;0.0361015592;-0.0553815116
31.060477232;0.0536067708;0.0356901009;-0.0564661471
31.580485222;0.0680078124;0.0353020801;-0.0580442721
32.060492597;0.0808203124;0.0350286426;-0.0595807304
32.580500587;0.0883333333;0.0346249968;-0.061527345
33.060507962;0.0954687499;0.0342838509;-0.0636770846
33.580515951;0.1087499999;0.0338203093;-0.065839845
34.060523327;0.1229427083;0.0332734343;-0.0682877616
34.580531316;0.1246874999;0.0326640593;-0.0706002616
35.060538691;0.1369531249;0.0316223926;-0.0732447929
35.580546681;0.1496484374;0.0303281218;-0.0762070325
36.060554056;0.1509635416;0.0290755176;-0.0790546887
36.580562046;0.1636197916;0.0274401009;-0.0825625012
37.060569421;0.1640755207;0.0257786426;-0.0857825533
37.580577411;0.1666015624;0.0236484343;-0.0893333346
38.060584786;0.1779947916;0.0211770801;-0.0930820325
38.580592776;0.1786458332;0.0187447884;-0.0968971366
39.060600151;0.1785937499;0.0160286426;-0.1013632825
39.560607833;0.1786848957;0.0136458301;-0.105606772
40.060615516;0.1849479166;0.0111744759;-0.110121095
40.580623505;0.1913411457;8.684892643E-03;-0.1147695325
41.06063088;0.1918880207;6.44270514E-03;-0.1191744804
41.58063887;0.1918619791;3.882809309E-03;-0.1240989595
42.060646245;0.1918489582;1.562496807E-03;-0.128622397
42.560653928;0.1917708332;-9.036490228E-04;-0.1334218762
43.06066161;0.1930989582;-3.356774017E-03;-0.1383763033
43.560669292;0.1949739582;-5.700524023E-03;-0.1430572929
44.060676975;0.2031901041;-8.296878193E-03;-0.1480768241
44.580684965;0.2048958332;-0.0108020865;-0.1525585949
45.06069234;0.2052734374;-0.013466149;-0.1574296887
45.560700022;0.2052864582;-0.0161562531;-0.1623971366
46.060707705;0.2053255207;-0.0186119823;-0.166872397
46.560715387;0.2052994791;-0.0214010448;-0.1721705741
47.060723069;0.2053385416;-0.0239114615;-0.1764218762
47.580731059;0.2054427082;-0.026809899;-0.1814049491
48.060738434;0.2061848957;-0.0296276073;-0.1861419283
48.580746424;0.2101822916;-0.032388024;-0.1907200533
49.060753799;0.2163151041;-0.0353854198;-0.195747397
49.560761482;0.2156901041;-0.0381510448;-0.2001458345
50.060769164;0.2179036457;-0.0411614615;-0.2050768241
50.580777154;0.2180859374;-0.0441171906;-0.2100494804
51.060784529;0.2181380207;-0.0468828156;-0.2145468762
51.580792519;0.2181249999;-0.0499895865;-0.219747397
52.060799894;0.2181119791;-0.052809899;-0.2242460949
52.560807576;0.2181249999;-0.0559140656;-0.229122397
53.060815259;0.2181640624;-0.0591145865;-0.2339583345
53.580823248;0.2182031249;-0.0622213573;-0.2384609387
54.060830623;0.2182291666;-0.0656276073;-0.2433020845
54.580838613;0.2182682291;-0.068872399;-0.2477838553
55.060845988;0.2182031249;-0.0723385448;-0.2524023449
55.580853978;0.2184635416;-0.075778649;-0.2570729178
56.060861353;0.2185546874;-0.0789244823;-0.2614544283
56.560869035;0.2227864582;-0.082434899;-0.2663971366
57.060876718;0.2214843749;-0.085513024;-0.2706041678
