37.100570036;-0.5265104165;-0.2663776022;-0.299212239;-0.0684856794;-0.0971953166
37.580577411;-0.5307942707;-0.2706744772;-0.3042317702;-0.0700312523;-0.0988437541
38.1005854;-0.5449999998;-0.2754661438;-0.3092643223;-0.071621096;-0.1005572958
38.580592776;-0.5465364581;-0.280140623;-0.3144986973;-0.0732682314;-0.1023906291
39.100600765;-0.5577083331;-0.2851796855;-0.3200130202;-0.0749570335;-0.1042187541
39.58060814;-0.5694010415;-0.289828123;-0.3250846348;-0.0763281273;-0.1059479208
40.10061613;-0.5713411456;-0.2945026022;-0.3303124994;-0.0778567731;-0.1075859416
40.580623505;-0.5848567706;-0.2989036438;-0.3353124994;-0.0794479189;-0.1092213583
41.100631495;-0.5899999998;-0.3041380188;-0.3407942702;-0.0812213564;-0.1110651083
41.58063887;-0.5992187498;-0.308656248;-0.3460416661;-0.0829622418;-0.1127968791
42.10064686;-0.6123958331;-0.3136302063;-0.351712239;-0.0841445335;-0.1146145875
42.580654235;-0.6139843748;-0.3183177063;-0.3567317702;-0.0857408877;-0.11621615
43.100662225;-0.6266145831;-0.323187498;-0.3620052077;-0.0871302106;-0.1179843791
43.5806696;-0.6400260415;-0.328265623;-0.3674023431;-0.0887786481;-0.1197734416
44.10067759;-0.640611979;-0.3332916646;-0.3730859369;-0.0903333356;-0.1216406291
44.580684965;-0.6549609373;-0.3385651021;-0.3786067702;-0.0919869814;-0.1234687541
45.100692954;-0.665221354;-0.343265623;-0.3840104161;-0.0935299502;-0.1252187541
45.58070033;-0.667721354;-0.3480182271;-0.3889908848;-0.0948476585;-0.1268802125
46.100708319;-0.6808463539;-0.3535520813;-0.3950195306;-0.0966471377;-0.128919275
46.580715694;-0.6867708331;-0.358734373;-0.4008333327;-0.0984348981;-0.130825525
47.100723684;-0.6942578123;-0.3637734355;-0.4065364577;-0.1001953147;-0.1327291708
47.580731059;-0.7084505206;-0.3688385396;-0.4118554681;-0.1019479189;-0.1345182333
48.100739049;-0.7128124998;-0.373812498;-0.4173567702;-0.1037539085;-0.1363281291
48.580746424;-0.7218619789;-0.3791510396;-0.4228255202;-0.1055755231;-0.1382656291
49.100754414;-0.7357161456;-0.3845677063;-0.4285156244;-0.1072825543;-0.1403229208
49.580761789;-0.7394661456;-0.3896328105;-0.4341080723;-0.1088958356;-0.1422578166
50.100769779;-0.7496744789;-0.3946197896;-0.4396614577;-0.1105729189;-0.1442057333
50.580777154;-0.7634505206;-0.3996979146;-0.4448567702;-0.1122942731;-0.1461276083
51.100785143;-0.7656380206;-0.4051536438;-0.4505273431;-0.1140039085;-0.1482916708
51.580792519;-0.7772916664;-0.4105182271;-0.4562044265;-0.1157942731;-0.1503151083
52.100800508;-0.7905859373;-0.4155182271;-0.4621093744;-0.1176067731;-0.1523177124
52.580807883;-0.7910677081;-0.4203489563;-0.4674283848;-0.1193372418;-0.1541510458
53.100815873;-0.8047656247;-0.4256614563;-0.4730533848;-0.1211653668;-0.1561588583
53.580823248;-0.8162499997;-0.4310911438;-0.4787695306;-0.1229765647;-0.1581588583
54.100831238;-0.8192447914;-0.4364557271;-0.4849348952;-0.1248151064;-0.1601718791
54.580838613;-0.8325520831;-0.4414166646;-0.4905989577;-0.126386721;-0.1619973999
55.100846603;-0.8409374997;-0.4466119771;-0.4962304681;-0.1281093772;-0.164013025
55.580853978;-0.8466015622;-0.4518723938;-0.5019270827;-0.1299375022;-0.1658802125
56.100861968;-0.8605989581;-0.4574713521;-0.5077799473;-0.1317955752;-0.1679296916
56.580869343;-0.8700260414;-0.4631484354;-0.5134114577;-0.1332096377;-0.1700208374
57.100877332;-0.8747656247;-0.4684218729;-0.519290364;-0.1345885439;-0.1721276083
57.580884708;-0.8878645831;-0.4735260396;-0.5248828119;-0.1360286481;-0.1740989624
58.100892697;-0.8940885414;-0.4788124979;-0.5305533848;-0.1376914085;-0.17609115
58.580900072;-0.9010807289;-0.4842421854;-0.536243489;-0.1393619814;-0.1782552124
59.100908062;-0.9140104164;-0.4898151021;-0.5425065098;-0.1410612002;-0.1804036499
59.580915437;-0.9238411456;-0.4949192688;-0.5484049473;-0.1427955752;-0.1824921916
60.100923427;-0.9283333331;-0.5000624979;-0.5540169264;-0.1443177106;-0.1845416708
60.580930802;-0.9406510414;-0.5053749979;-0.5594401035;-0.1460260439;-0.1866119833
61.100938792;-0.9484505205;-0.5113255188;-0.5655598952;-0.1479296897;-0.1889583374
61.580946167;-0.9545703122;-0.5167421854;-0.5713606764;-0.1497330752;-0.1911796916
62.100954157;-0.9683593747;-0.5218984354;-0.5775651035;-0.1516041689;-0.1934296916
62.580961532;-0.976848958;-0.5269895813;-0.5830924473;-0.1533645856;-0.1954401083
63.100969522;-0.9827213539;-0.5327317688;-0.5885156244;-0.1551627627;-0.1978515666
63.580976897;-0.9952604164;-0.5382005188;-0.5946158848;-0.1567968772;-0.2001770874
64.100984886;-1.0061848956;-0.5437343729;-0.6008268223;-0.1586237002;-0.2024921916
64.58099226;-1.0089713539;-0.5489817688;-0.6066536452;-0.1604127626;-0.2046744833
65.101000248;-1.0223697914;-0.5545807271;-0.6126497389;-0.1622473981;-0.2069531291
65.601007929;-1.0348437497;-0.5597630188;-0.6183723952;-0.1641093772;-0.2091822958
66.10101561;-1.0370963539;-0.5655833313;-0.6246614577;-0.1661197939;-0.2115052124
66.601023291;-1.0499348956;-0.5712213521;-0.6306835931;-0.1680130231;-0.2138151083
67.101030972;-1.0606380206;-0.5764687479;-0.6366796869;-0.1697994814;-0.2161041708
67.601038653;-1.0646614581;-0.5819895813;-0.6424414056;-0.1716132835;-0.2183229208
68.121046641;-1.0777864581;-0.5878229146;-0.6485677077;-0.1734518251;-0.2206302124
68.601054015;-1.0903515622;-0.5930442688;-0.6543749994;-0.1751888043;-0.2229270874
69.121062003;-1.0948567706;-0.5988255187;-0.6606901035;-0.1769062522;-0.2253593791
69.601069377;-1.1041796872;-0.6041380187;-0.6666861973;-0.1787591168;-0.2276796916
70.121077365;-1.1166536455;-0.6092682271;-0.6725846348;-0.1805013043;-0.2299166708
70.601084739;-1.1196744789;-0.6149192687;-0.6788281244;-0.1822005231;-0.2322473999
71.121092727;-1.1305859372;-0.6208046854;-0.6851106764;-0.1836093772;-0.2346901083
71.601100101;-1.1443619789;-0.6263385396;-0.6912434889;-0.1851914085;-0.2370677124
72.121108089;-1.1528776039;-0.6318723937;-0.6976302077;-0.1869127626;-0.2394947957
72.601115462;-1.1574348955;-0.6372630187;-0.7034440098;-0.1887591168;-0.2417161499
73.121123451;-1.1711067705;-0.6429270812;-0.7098046869;-0.1906315127;-0.2440989624
73.601130824;-1.179973958;-0.6487343729;-0.7162109368;-0.1924205751;-0.2465625041
74.121138813;-1.1874218747;-0.6545546854;-0.7228255202;-0.1941093772;-0.2490234416
74.601146186;-1.1994010414;-0.6599583312;-0.7291796869;-0.196058596;-0.2513541708
75.121154175;-1.2114973955;-0.6654921854;-0.7354492181;-0.1979322939;-0.2536822957
75.601161548;-1.2129687497;-0.6710390604;-0.7415364577;-0.1998294293;-0.2560468791
76.121169536;-1.2260026039;-0.6769635396;-0.748229166;-0.2018971376;-0.2585416708
76.60117691;-1.2391536455;-0.6824322896;-0.7544466139;-0.2037747418;-0.2609609416
77.121184898;-1.2417838538;-0.6880963521;-0.7605859368;-0.2056171897;-0.2633593791
77.601192272;-1.2540755205;-0.6933567687;-0.7663867181;-0.207136721;-0.2657031291
78.12120026;-1.2676562497;-0.6992552062;-0.7727799473;-0.2091770856;-0.2681197958
78.601207634;-1.2769010413;-0.7051666645;-0.7790624993;-0.2111875022;-0.2706119832
79.101215315;-1.2819140622;-0.7108697896;-0.7855989577;-0.2132877626;-0.2731093791
79.601222996;-1.2957421872;-0.7165208312;-0.7917643223;-0.2152539085;-0.2754218791
80.101230677;-1.307473958;-0.7218593729;-0.7978971348;-0.2171497418;-0.2777500041
80.601238358;-1.3100781247;-0.7277578104;-0.8042187493;-0.2192434918;-0.2802135458
81.101246039;-1.3240624997;-0.7332135395;-0.8107096348;-0.2212721376;-0.2826406291
81.60125372;-1.3371484372;-0.739111977;-0.8171744785;-0.2233151064;-0.2851432332
82.101261401;-1.3426041663;-0.7446197895;-0.8234765618;-0.2248958355;-0.2876015666
82.601269082;-1.3503385413;-0.7499973937;-0.8295898431;-0.2267161481;-0.2900000041
83.101276763;-1.3646484372;-0.7554921854;-0.8359374993;-0.2286653668;-0.2924218791
83.601284444;-1.3698828122;-0.7614036437;-0.8423046868;-0.2303945335;-0.2949348999
84.101292125;-1.3771874996;-0.7653359354;-0.8514778639;-0.2328671897;-0.2967083374
84.601299806;-1.391067708;-0.7699192687;-0.8574283848;-0.2347539085;-0.2987682333
85.101307487;-1.4001822913;-0.7748671854;-0.8638997389;-0.2362031272;-0.3008645874
85.601315168;-1.4050390621;-0.7816380187;-0.8694205722;-0.2378984397;-0.3036015666
86.101322849;-1.4194010413;-0.7879791645;-0.8750520827;-0.2395520855;-0.3064505249
86.60133053;-1.432083333;-0.793799477;-0.8815559889;-0.2414661481;-0.3090130249
87.121338518;-1.4387499996;-0.7996328104;-0.8877864577;-0.2430859397;-0.3115078166
87.601345891;-1.445911458;-0.8053359354;-0.8938606764;-0.2449947939;-0.3139296916
88.101353572;-1.4593880205;-0.8111562479;-0.9001302077;-0.2469570335;-0.3164609416
88.601361253;-1.4708463538;-0.8168333312;-0.9067382806;-0.2490507835;-0.3189791707
89.101368934;-1.4753124996;-0.8229921854;-0.9133723952;-0.2510976585;-0.3215963582
89.601376615;-1.4871484371;-0.8287083312;-0.9197981764;-0.253105471;-0.3240885457
90.101384296;-1.5001432288;-0.8342031229;-0.9261718743;-0.2550768251;-0.3264765666
90.601391977;-1.5069010413;-0.8399843728;-0.9326692702;-0.2567708355;-0.3290260457
91.101399658;-1.5152083329;-0.8460130187;-0.9393424472;-0.258872398;-0.3315989624
91.601407339;-1.5295052079;-0.852002602;-0.9456901035;-0.2609609397;-0.3341197957
92.10141502;-1.5406380204;-0.857705727;-0.9521614577;-0.262966148;-0.3365989624
92.601422701;-1.5423697913;-0.863252602;-0.9582486972;-0.2649830751;-0.3389713582
93.101430382;-1.5557942704;-0.8691249978;-0.9646940097;-0.267044273;-0.3415026082
93.601438063;-1.5689713538;-0.8752578103;-0.9714453118;-0.2691419293;-0.3441093791
94.101445744;-1.5735677079;-0.8811302062;-0.9779817702;-0.2713203147;-0.3465885457
94.601453425;-1.5834244788;-0.8869635395;-0.9842057285;-0.2730364605;-0.3490390666
95.101461106;-1.5964322913;-0.8926927062;-0.9903906243;-0.2750260439;-0.3515286499
95.601468787;-1.6058333329;-0.8984739562;-0.9970247389;-0.2771484397;-0.3540598999
96.101476468;-1.6106380204;-0.9046458312;-1.003776041;-0.279292971;-0.3566510457
96.601484149;-1.6244661454;-0.9103489562;-1.0105794264;-0.2808697939;-0.3591510457
97.10149183;-1.6381380204;-0.9162473937;-1.016979166;-0.2826783876;-0.3616067749
97.601499511;-1.6429557287;-0.9218333312;-1.0233333327;-0.2846132835;-0.3640130249
98.101507192;-1.6522265621;-0.9280572895;-1.0297656244;-0.2863580751;-0.3665104207
98.601514873;-1.6660026037;-0.9338645812;-1.0364127598;-0.2883190126;-0.3691250041
99.101522554;-1.6782812496;-0.940361977;-1.043072916;-0.290214846;-0.3717656291
99.601530235;-1.6813281246;-0.9459348937;-1.0494270827;-0.2918710959;-0.3741328165
100.10153792;-1.6940364579;-0.9515468728;-1.0558984369;-0.2938632835;-0.3764557332
100.6015456;-1.7074869787;-0.9578229145;-1.0625911452;-0.296011721;-0.3789895874
101.10155328;-1.7167187496;-0.9641510395;-1.0691080723;-0.2981822939;-0.3816536499
101.60156096;-1.7227473954;-0.9699322895;-1.0759114577;-0.3003320335;-0.3842057332
102.10156864;-1.7357031246;-0.9756484353;-1.0823632806;-0.302371096;-0.3866901082
102.60157632;-1.7493489579;-0.9812864561;-1.0886067702;-0.3041705751;-0.3891276082
103.101584;-1.7589453121;-0.9875104145;-1.0954687494;-0.3062356793;-0.3917109415
103.60159168;-1.7680338537;-0.9938645811;-1.1024283848;-0.3084362001;-0.3942994832
104.10159936;-1.7810416662;-0.999658852;-1.1088606764;-0.3105846376;-0.3967864624
104.60160704;-1.791132812;-1.0056614562;-1.1153906244;-0.3127135439;-0.3992630249
105.10161473;-1.7951041662;-1.0113255187;-1.1218359369;-0.3147265647;-0.4016692749
105.60162241;-1.8080468745;-1.017471352;-1.1284440098;-0.3168932314;-0.404234379
106.10163009;-1.8201432287;-1.023721352;-1.1351171869;-0.3190156272;-0.406859379
106.60163777;-1.8311067704;-1.0296328104;-1.1417643223;-0.3210950543;-0.4094348999
107.10164545;-1.834101562;-1.035518227;-1.1484049473;-0.3228776064;-0.4119427124
107.60165313;-1.8478255204;-1.0413385395;-1.1548242181;-0.3250625022;-0.4145026082
108.10166081;-1.8618489579;-1.0476406228;-1.1616471348;-0.3271809918;-0.4170598999
108.60166849;-1.8628645829;-1.0535260395;-1.1683723952;-0.3293346376;-0.4196614624
109.10167617;-1.8745442704;-1.0598411437;-1.1752473952;-0.3309309918;-0.4223515665
109.60168385;-1.8881380204;-1.0656614562;-1.1816015618;-0.3325000022;-0.4248958374
110.10169154;-1.8960416662;-1.0715078103;-1.1879492181;-0.3344322939;-0.4274244832
110.60169922;-1.901914062;-1.0780312478;-1.1947265618;-0.3363320334;-0.4301354207
111.1017069;-1.916054687;-1.084033852;-1.2014908848;-0.3384960959;-0.4328098999
111.60171458;-1.928867187;-1.0899843728;-1.2082096348;-0.3407122418;-0.435421879
112.10172226;-1.9372005203;-1.0958828103;-1.2148502598;-0.3426184918;-0.4380598999
112.60172994;-1.9430468745;-1.1015859353;-1.2212499993;-0.3446614605;-0.4405546916
113.10173762;-1.9569010412;-1.1077187478;-1.2281119785;-0.3468515647;-0.4433151082
113.6017453;-1.9709374995;-1.1142291645;-1.2350911452;-0.3490885439;-0.446109379
114.10175298;-1.977617187;-1.1202968728;-1.2420182285;-0.3513059918;-0.4488489624
114.60176066;-1.9838151037;-1.1261041645;-1.2484570306;-0.3532487001;-0.4514583374
115.10176834;-1.9964973953;-1.1320416645;-1.2550455723;-0.3552747418;-0.4540989624
115.60177603;-2.0084895828;-1.1384999978;-1.2618359368;-0.3575221376;-0.4569322957
116.10178371;-2.0139062495;-1.1446979145;-1.2687890618;-0.3597851584;-0.4597265665
116.60179139;-2.023554687;-1.1509218728;-1.2756249993;-0.3620572939;-0.462562504
117.10179907;-2.0363802078;-1.1567291645;-1.281901041;-0.3641276064;-0.4652291707
117.60180675;-2.049960937;-1.1624973936;-1.2885481764;-0.3663007834;-0.468015629
118.10181443;-2.0527213536;-1.1692552062;-1.295416666;-0.3686419293;-0.4710182332
118.60182211;-2.064179687;-1.1757786436;-1.3020638014;-0.3707330751;-0.4740911499
119.10182979;-2.0784114578;-1.1815598936;-1.3091992181;-0.3727226584;-0.4770911499
119.60183747;-2.0867187495;-1.1868072895;-1.3163867181;-0.3751835959;-0.4794661499
120.10184515;-2.0915494786;-1.1932135395;-1.3229622389;-0.3771145855;-0.4820833374
120.60185284;-2.1052864578;-1.1992552061;-1.3301106764;-0.3793372418;-0.4846302124
121.10186052;-2.1186979161;-1.2059739561;-1.3366536452;-0.3809179709;-0.4873958374
121.6018682;-2.1293229161;-1.212158852;-1.3432617181;-0.3826731793;-0.4900364624
122.10187588;-2.1341666661;-1.2180312478;-1.3497786452;-0.3847760438;-0.4925833374
122.60188356;-2.1464973953;-1.2236302061;-1.3564062493;-0.3867434918;-0.495125004
123.10189124;-2.1601171869;-1.2300104145;-1.3636458327;-0.3891041688;-0.4978229207
123.60189892;-2.1686979161;-1.236299477;-1.370416666;-0.3912408876;-0.5006119832
124.1019066;-2.1752343744;-1.2416380186;-1.3777539056;-0.3934687522;-0.503156254
124.60191428;-2.1888151036;-1.2469505186;-1.384401041;-0.3957330751;-0.5055859415
125.10192196;-2.2021614578;-1.2533437478;-1.3907161452;-0.3977825543;-0.5083489624
125.60192965;-2.2068359369;-1.2592291645;-1.3979622389;-0.4002044293;-0.5110286499
126.10193733;-2.2162890619;-1.2657135394;-1.4048632806;-0.4024856793;-0.5138541707
126.60194501;-2.2287630203;-1.2717421853;-1.4117838535;-0.4044570334;-0.516500004
127.10195269;-2.2425520828;-1.2776796853;-1.4182552077;-0.4065651063;-0.5190729207
127.60196037;-2.2456770828;-1.2835390603;-1.4248307285;-0.4088554709;-0.521671879
128.10196805;-2.2554166661;-1.2896197895;-1.4319726556;-0.4111549501;-0.524484379
128.60197573;-2.2695052078;-1.2957395811;-1.4389062493;-0.4134856793;-0.5271770874
129.10198342;-2.2830208328;-1.3020416645;-1.4458789056;-0.4157981793;-0.5299088582
129.6019911;-2.2894661452;-1.3076796853;-1.4524414056;-0.4179687522;-0.5324401082
130.10199879;-2.2976692702;-1.3137083311;-1.4593424472;-0.4199596376;-0.535031254
130.60200647;-2.3103124994;-1.3200234353;-1.4663476556;-0.4222421897;-0.5378307332
131.12201446;-2.3227864577;-1.3265208311;-1.473229166;-0.424559898;-0.5405807332
131.60202184;-2.3299348952;-1.3323802061;-1.4799674472;-0.4268059918;-0.5431822957
132.10202952;-2.3375520827;-1.3384479144;-1.4866015618;-0.428575523;-0.5458020873
132.60203721;-2.3519010411;-1.3448541644;-1.4932617181;-0.430481773;-0.5485442748
133.10204489;-2.3634374994;-1.3516249978;-1.5000520827;-0.4322213563;-0.5514036498
133.60205257;-2.3732421869;-1.3584088519;-1.5068359368;-0.4343919293;-0.5542734415
134.10206026;-2.3793359369;-1.3645546853;-1.5138411451;-0.4363632834;-0.5568489624
134.60206794;-2.3934114577;-1.3707656228;-1.5200781243;-0.4384453147;-0.5594921915
135.10207562;-2.4070182286;-1.3769374978;-1.5272786451;-0.4405742209;-0.5621744832
135.60208331;-2.4103906244;-1.3835130186;-1.5342513014;-0.4429960959;-0.5649036498
136.10209099;-2.4202083327;-1.3899583311;-1.5414973951;-0.4453359397;-0.567656254
136.60209868;-2.433697916;-1.3962864561;-1.5483333326;-0.4476549501;-0.5703802123
137.10210636;-2.4459244785;-1.4020416644;-1.5552083326;-0.4498971376;-0.5729244832
137.60211404;-2.4510286452;-1.4082916644;-1.5618164056;-0.4521875022;-0.575609379
138.10212173;-2.461510416;-1.4148411436;-1.5691471347;-0.4543385438;-0.578421879
138.60212941;-2.4745182285;-1.4216640602;-1.5760937493;-0.4567187522;-0.5812213582
139.1221374;-2.4864062494;-1.4275104144;-1.5832096347;-0.459184898;-0.5838203165
139.60214478;-2.4928906244;-1.4338255186;-1.5896158847;-0.4613710959;-0.586484379
140.10215246;-2.5024218744;-1.4403749977;-1.5965494785;-0.4637656272;-0.5891510457
140.60216015;-2.5167187494;-1.4469505186;-1.6037955722;-0.4662122417;-0.5919244832
141.10216783;-2.5297786452;-1.4533177061;-1.610963541;-0.4685989605;-0.594671879
141.60217552;-2.5372265618;-1.4594765602;-1.6178190097;-0.4705690126;-0.5972734415
142.1021832;-2.5437369785;-1.4658697894;-1.6243880201;-0.4727434917;-0.6000130248
142.60219088;-2.5573437493;-1.4721458311;-1.631432291;-0.475153648;-0.6027682332
143.10219857;-2.571666666;-1.4785781227;-1.6389453118;-0.4772226584;-0.6055520873
143.60220625;-2.580807291;-1.4849843727;-1.6455859368;-0.479216148;-0.608296879
144.10221393;-2.5860807285;-1.4911692686;-1.6525390618;-0.4812369813;-0.610968754
144.60222162;-2.5993619785;-1.4972499977;-1.6590559889;-0.4832096376;-0.6135885457
145.1022293;-2.613229166;-1.5039427061;-1.6660872389;-0.4852656272;-0.6163515665
145.60223699;-2.624713541;-1.5104531227;-1.673261718;-0.4877083355;-0.6191588582
146.10224467;-2.6297265618;-1.5169765602;-1.6804101555;-0.489809898;-0.6218697957
146.60225235;-2.6414062493;-1.5231744769;-1.6873893222;-0.4920937522;-0.6245286498
147.10226004;-2.6545963535;-1.529880206;-1.6939713535;-0.4942460959;-0.6272864623
147.60226772;-2.664479166;-1.5353619769;-1.7014518222;-0.4968463563;-0.6298255248
148.10227541;-2.668307291;-1.542458331;-1.7088476555;-0.4993138042;-0.6327291707
148.60228309;-2.6814713535;-1.5491640602;-1.7157812493;-0.5012864605;-0.6355026082
149.10229077;-2.693697916;-1.5553749977;-1.7227343743;-0.5036471376;-0.638171879
149.60229846;-2.7069140618;-1.5619374977;-1.7293359368;-0.5060039084;-0.6408958373
150.10230614;-2.710026041;-1.5686562477;-1.736432291;-0.5084101584;-0.6436692748
150.60231382;-2.721510416;-1.5752057269;-1.7437955722;-0.5108007834;-0.646468754
151.10232151;-2.7358333326;-1.5819244769;-1.7507421868;-0.5130690126;-0.6493333373
151.60232919;-2.7479296868;-1.5877317685;-1.7580794264;-0.5156289084;-0.6519296915
152.10233688;-2.7523567701;-1.593942706;-1.764947916;-0.5178398459;-0.6546015665
152.60234456;-2.7621093743;-1.6005703102;-1.7720247389;-0.5199752626;-0.6573776081
