X[m];Y[m];Z[m];u-x[m];u-y[m];u-z[m];du-y[m];du-z[m]
10.5;7.0;0.927000002831;1.51406033395e-05;0.0;-6.45421424177e-05;0.0;0.0
10.6590990258;7.0;0.927053799456;1.63696973727e-05;-1.62467716341e-07;-6.5752728574e-05;0.0;0.0
10.8181980515;7.0;0.926967743115;1.757504239e-05;-1.5255478825e-07;-6.80775737867e-05;0.0;0.0
10.9886485387;7.0;0.927011022567;1.87456886382e-05;8.5917761711e-09;-7.16810534113e-05;0.0;0.0
11.1590990258;7.0;0.926995530172;1.98380005722e-05;1.46529179958e-07;-7.5986035293e-05;0.0;0.0
11.3295495129;7.0;0.927000845709;2.08824275104e-05;1.3510894632e-07;-8.07121535244e-05;0.0;0.0
11.5;7.0;0.926999205656;2.19480417702e-05;0.0;-8.61474936027e-05;0.0;0.0
11.625;7.0;0.927000021252;2.27192777848e-05;1.73470453865e-07;-9.08930432328e-05;0.0;0.0
11.75;7.0;0.926999892139;2.3437011235e-05;2.60195793609e-07;-9.61409012618e-05;0.0;0.0
11.875;7.0;0.926999674726;2.41427013477e-05;2.82484736421e-07;-0.000101763526231;0.0;0.0
12.0;7.0;0.926999955831;2.48312538154e-05;2.42059420634e-07;-0.000107871394824;0.0;0.0
12.125;7.0;0.926999913132;2.54965918347e-05;2.03134660224e-07;-0.000114515847646;0.0;0.0
12.25;7.0;0.926999792988;2.61391132072e-05;1.37505927041e-07;-0.000121760120679;0.0;0.0
12.375;7.0;0.92699995127;2.67539581616e-05;7.31583241405e-08;-0.000129655221476;0.0;0.0
12.5;7.0;0.926999955989;2.7339076125e-05;0.0;-0.000138254822776;0.0;0.0
12.625;7.0;0.926999872704;2.78832491647e-05;-2.60718703708e-08;-0.000147611011568;0.0;0.0
12.75;7.0;0.926999969276;2.83774049319e-05;-5.11788470565e-08;-0.000157693548852;0.0;0.0
12.875;7.0;0.926999985661;2.88172906795e-05;-6.82581323841e-08;-0.00016846890928;0.0;0.0
13.0;7.0;0.926999929804;2.9198062611e-05;-7.72444228267e-08;-0.00017988735479;0.0;0.0
13.125;7.0;0.927000035502;2.95115873584e-05;-8.32198152082e-08;-0.000191882807811;0.0;0.0
13.25;7.0;0.927000018793;2.97590150046e-05;-7.28167578434e-08;-0.000204357202485;0.0;0.0
13.375;7.0;0.926999804227;2.99387177619e-05;-5.37489335896e-08;-0.000217223394505;0.0;0.0
13.5;7.0;0.92700050739;3.00488430795e-05;0.0;-0.000230329733753;0.0;0.0
13.625;7.0;0.927000142785;3.01002624331e-05;-2.95529494585e-08;-0.000243505865957;0.0;0.0
13.75;7.0;0.926997467659;3.01161827423e-05;-1.64655933616e-08;-0.000256716773363;0.0;0.0
13.875;7.0;0.9270065247;3.0108549393e-05;9.60788488528e-09;-0.000269917246114;0.0;0.0
14.0;7.0;0.926999999996;3.00979657839e-05;5.41773432595e-08;-0.000283084676957;0.0;0.0
0.0;0.0;0.926999999996;-3.00693326797e-05;-3.00689448476e-05;-0.000314216166319;0.0;0.0
0.0;0.125;0.927006505712;-3.00640504322e-05;-3.00756382466e-05;-0.000301227830688;0.0;0.0
0.0;0.25;0.926997475418;-3.00587931293e-05;-3.00815043895e-05;-0.000288212992248;0.0;0.0
0.0;0.375;0.927000141985;-3.00672950206e-05;-3.0066062152e-05;-0.000275174503916;0.0;0.0
0.0;0.5;0.927000505214;-3.00876225684e-05;-3.00086298835e-05;-0.000262198638962;0.0;0.0
0.0;0.625;0.926999804453;-3.01197919436e-05;-2.98934781598e-05;-0.000249378727974;0.0;0.0
0.0;0.75;0.927000018071;-3.01607808758e-05;-2.97156224939e-05;-0.000236830626568;0.0;0.0
0.0;0.875;0.927000034618;-3.02119463922e-05;-2.9469788883e-05;-0.000224669572075;0.0;0.0
0.0;1.0;0.926999929213;-3.02725071095e-05;-2.91578494975e-05;-0.000212998355742;0.0;0.0
0.0;1.125;0.926999984739;-3.0345582823e-05;-2.87811616519e-05;-0.000201912280015;0.0;0.0
0.0;1.25;0.926999968307;-3.0431347119e-05;-2.83455752073e-05;-0.000191474700284;0.0;0.0
0.0;1.375;0.926999871977;-3.05324158127e-05;-2.7856187227e-05;-0.000181738436118;0.0;0.0
0.0;1.5;0.926999954865;-3.06470600379e-05;-2.73202230994e-05;-0.000172717472439;0.0;0.0
0.0;1.625;0.92699995006;-3.07744361267e-05;-2.67440834731e-05;-0.000164415213013;0.0;0.0
0.0;1.75;0.926999792195;-3.09085643857e-05;-2.61346717744e-05;-0.000156798937752;0.0;0.0
0.0;1.875;0.926999911949;-3.1043184916e-05;-2.54980033341e-05;-0.000149827621919;0.0;0.0
0.0;2.0;0.926999954413;-3.11673164915e-05;-2.48393782966e-05;-0.000143434199056;0.0;0.0
0.0;2.125;0.926999673518;-3.12691470106e-05;-2.41632044987e-05;-0.00013754741841;0.0;0.0
0.0;2.25;0.926999891737;-3.13345572361e-05;-2.34720352516e-05;-0.00013208635556;0.0;0.0
0.0;2.375;0.927000020243;-3.13488814481e-05;-2.27678102954e-05;-0.00012697184194;0.0;0.0
0.0;2.5;0.926999199743;-3.12992950316e-05;-2.20493313115e-05;-0.000122135964353;0.0;0.0
0.0;2.67045048712;0.927000862532;-3.11077077432e-05;-2.10431012913e-05;-0.000115888520493;0.0;0.0
0.0;2.84090097423;0.926995483267;-3.07764210383e-05;-1.99912820835e-05;-0.000110028419886;0.0;0.0
0.0;3.01135146135;0.927011154759;-3.03146461215e-05;-1.88731464343e-05;-0.00010460847974;0.0;0.0
0.0;3.18180194847;0.926967405565;-2.98193735899e-05;-1.76566288532e-05;-9.99549889712e-05;0.0;0.0
0.0;3.34090097423;0.9270543414;-2.94438243592e-05;-1.639614916e-05;-9.67261949028e-05;0.0;0.0
0.0;3.5;0.927;-2.92998095764e-05;-1.50268049647e-05;-9.5132202204e-05;0.0;0.0
0.0;3.65909902577;0.9270543414;-2.95122709635e-05;-1.3657230942e-05;-9.55476826351e-05;0.0;0.0
0.0;3.81819805153;0.926967405565;-2.99524669102e-05;-1.23966055955e-05;-9.75889707984e-05;0.0;0.0
0.0;3.98864853865;0.927011154759;-3.05097427612e-05;-1.11800783843e-05;-0.000100951501331;0.0;0.0
0.0;4.15909902577;0.926995483267;-3.10246275502e-05;-1.00618667758e-05;-0.000105055610054;0.0;0.0
0.0;4.32954951288;0.927000862532;-3.13992611351e-05;-9.00987259501e-06;-0.000109570558069;0.0;0.0
0.0;4.5;0.926999199743;-3.16244068718e-05;-8.00346710871e-06;-0.000114441209948;0.0;0.0
0.0;4.625;0.927000020243;-3.16924839935e-05;-7.28491182094e-06;-0.000118246203477;0.0;0.0
0.0;4.75;0.926999891737;-3.16916579488e-05;-6.58064579738e-06;-0.0001223113957;0.0;0.0
0.0;4.875;0.926999673518;-3.1634962291e-05;-5.88949006913e-06;-0.000126704313653;0.0;0.0
0.0;5.0;0.926999954413;-3.1537265146e-05;-5.21334034898e-06;-0.000131503908142;0.0;0.0
0.0;5.125;0.926999911949;-3.14129395948e-05;-4.55473231083e-06;-0.000136790921557;0.0;0.0
0.0;5.25;0.926999792195;-3.12740057671e-05;-3.91798870868e-06;-0.000142636692892;0.0;0.0
0.0;5.375;0.92699995006;-3.11317354957e-05;-3.30834081075e-06;-0.000149108434863;0.0;0.0
0.0;5.5;0.926999954865;-3.09925739609e-05;-2.73169463513e-06;-0.000156247816421;0.0;0.0
0.0;5.625;0.926999871977;-3.08628820876e-05;-2.19485578104e-06;-0.000164088295995;0.0;0.0
0.0;5.75;0.926999968307;-3.07436024834e-05;-1.70411370404e-06;-0.000172627971825;0.0;0.0
0.0;5.875;0.926999984739;-3.06369553079e-05;-1.26654541637e-06;-0.000181854413904;0.0;0.0
0.0;6.0;0.926999929213;-3.05402380965e-05;-8.87235271965e-07;-0.00019171744481;0.0;0.0
0.0;6.125;0.927000034618;-3.04543361433e-05;-5.72140277998e-07;-0.000202156455149;0.0;0.0
0.0;6.25;0.927000018071;-3.03753666015e-05;-3.22603892979e-07;-0.000213079605844;0.0;0.0
0.0;6.375;0.926999804453;-3.03053048446e-05;-1.40218749128e-07;-0.000224386947199;0.0;0.0
0.0;6.5;0.927000505214;-3.02413560344e-05;-2.07532589806e-08;-0.000235967529993;0.0;0.0
0.0;6.625;0.927000141985;-3.01920956638e-05;3.99631172577e-08;-0.000247710192794;0.0;0.0
0.0;6.75;0.926997475418;-3.01519923238e-05;5.77589676857e-08;-0.000259524096904;0.0;0.0
0.0;6.875;0.927006505712;-3.01269914158e-05;5.48993234536e-08;-0.000271315486684;0.0;0.0
0.0;7.0;0.926999999996;-3.00979657701e-05;5.41773436025e-08;-0.000283084676911;0.0;0.0
0.0;0.0;0.926999999996;-3.00693326797e-05;-3.00689448476e-05;-0.000314216166319;0.0;0.0
0.125;0.0;0.9270065247;-3.00760256651e-05;-3.00636020422e-05;-0.000301227541183;0.0;0.0
0.25;0.0;0.926997467659;-3.0081891364e-05;-3.00582841717e-05;-0.000288212413313;0.0;0.0
0.375;0.0;0.927000142785;-3.00664495571e-05;-3.00667263907e-05;-0.000275173635781;0.0;0.0
0.5;0.0;0.92700050739;-3.00090176663e-05;-3.00869942534e-05;-0.0002621974821;0.0;0.0
0.625;0.0;0.926999804227;-2.98938656647e-05;-3.0119103373e-05;-0.000249377283102;0.0;0.0
0.75;0.0;0.927000018793;-2.9716009634e-05;-3.01600320881e-05;-0.000236828894828;0.0;0.0
0.875;0.0;0.927000035502;-2.94701756199e-05;-3.02111375408e-05;-0.000224667555112;0.0;0.0
1.0;0.0;0.926999929804;-2.91582357063e-05;-3.02716383687e-05;-0.000212996055931;0.0;0.0
1.125;0.0;0.926999985661;-2.87815472091e-05;-3.03446545041e-05;-0.000201909700542;0.0;0.0
1.25;0.0;0.926999969276;-2.83459599329e-05;-3.04303596808e-05;-0.00019147184546;0.0;0.0
1.375;0.0;0.926999872704;-2.78565709035e-05;-3.0531369916e-05;-0.000181735311473;0.0;0.0
1.5;0.0;0.926999955989;-2.73206054551e-05;-3.06459566562e-05;-0.000172714085146;0.0;0.0
1.625;0.0;0.92699995127;-2.67444641679e-05;-3.07732765562e-05;-0.000164411572018;0.0;0.0
1.75;0.0;0.926999792988;-2.6135050406e-05;-3.09073504084e-05;-0.000156795054263;0.0;0.0
1.875;0.0;0.926999913132;-2.549837948e-05;-3.10419188645e-05;-0.000149823509514;0.0;0.0
2.0;0.0;0.926999955831;-2.48397514155e-05;-3.11660013136e-05;-0.000143429874103;0.0;0.0
2.125;0.0;0.926999674726;-2.41635739267e-05;-3.12677862868e-05;-0.000137542900216;0.0;0.0
2.25;0.0;0.926999892139;-2.34724002435e-05;-3.1333155506e-05;-0.000132081666846;0.0;0.0
2.375;0.0;0.927000021252;-2.27681702455e-05;-3.13474443808e-05;-0.000126967008881;0.0;0.0
2.5;0.0;0.926999205656;-2.20496853974e-05;-3.12978291556e-05;-0.000122131016668;0.0;0.0
2.67045048712;0.0;0.927000845709;-2.10434470115e-05;-3.11062160938e-05;-0.000115883470542;0.0;0.0
2.84090097423;0.0;0.926995530172;-1.99916182699e-05;-3.07749203763e-05;-0.000110023336129;0.0;0.0
3.01135146135;0.0;0.927011022567;-1.88734792567e-05;-3.03131630554e-05;-0.000104603433814;0.0;0.0
3.18180194847;0.0;0.926967743115;-1.76569658404e-05;-2.98179205018e-05;-9.99500256314e-05;0.0;0.0
3.34090097423;0.0;0.927053799456;-1.63964843721e-05;-2.94423856984e-05;-9.67213204773e-05;0.0;0.0
3.5;0.0;0.927000002831;-1.50271323537e-05;-2.92983935345e-05;-9.5127441912e-05;0.0;0.0
3.65909902577;0.0;0.927053799456;-1.36575518886e-05;-2.95109096124e-05;-9.55430806366e-05;0.0;0.0
3.81819805153;0.0;0.926967743115;-1.23969265806e-05;-2.9951164227e-05;-9.75845411581e-05;0.0;0.0
3.98864853865;0.0;0.927011022567;-1.11804031296e-05;-3.05084801174e-05;-0.000100947245753;0.0;0.0
4.15909902577;0.0;0.926995530172;-1.00621877514e-05;-3.10234072008e-05;-0.000105051542446;0.0;0.0
4.32954951288;0.0;0.927000845709;-9.01018454246e-06;-3.13980985701e-05;-0.000109566713778;0.0;0.0
4.5;0.0;0.926999205656;-8.00377100207e-06;-3.1623307762e-05;-0.000114437619051;0.0;0.0
4.625;0.0;0.927000021252;-7.28521004027e-06;-3.16914344839e-05;-0.000118242812906;0.0;0.0
4.75;0.0;0.926999892139;-6.58093899161e-06;-3.16906591215e-05;-0.000122308214169;0.0;0.0
4.875;0.0;0.926999674726;-5.88977868779e-06;-3.16340147351e-05;-0.000126701346708;0.0;0.0
5.0;0.0;0.926999955831;-5.21362489593e-06;-3.15363686983e-05;-0.00013150115865;0.0;0.0
5.125;0.0;0.926999913132;-4.55501317587e-06;-3.14120935571e-05;-0.000136788389829;0.0;0.0
5.25;0.0;0.926999792988;-3.91826609073e-06;-3.1273209182e-05;-0.000142634377525;0.0;0.0
5.375;0.0;0.92699995127;-3.30861474191e-06;-3.11309872404e-05;-0.000149106332952;0.0;0.0
5.5;0.0;0.926999955989;-2.73196504849e-06;-3.0991872664e-05;-0.00015624592442;0.0;0.0
5.625;0.0;0.926999872704;-2.19512249304e-06;-3.0862226397e-05;-0.000164086609876;0.0;0.0
5.75;0.0;0.926999969276;-1.70437639787e-06;-3.07429908703e-05;-0.000172626488122;0.0;0.0
5.875;0.0;0.926999985661;-1.26680362943e-06;-3.06363865006e-05;-0.000181853129802;0.0;0.0
6.0;0.0;0.926999929804;-8.87488539159e-07;-3.05397105001e-05;-0.000191716359347;0.0;0.0
6.125;0.0;0.927000035502;-5.72388265719e-07;-3.04538491512e-05;-0.000202155569301;0.0;0.0
6.25;0.0;0.927000018793;-3.22846267287e-07;-3.03749185503e-05;-0.000213078923172;0.0;0.0
6.375;0.0;0.926999804227;-1.40454818454e-07;-3.03048952717e-05;-0.000224386473131;0.0;0.0
6.5;0.0;0.92700050739;-2.09835088893e-08;-3.02409826622e-05;-0.000235967273286;0.0;0.0
6.625;0.0;0.927000142785;3.97367939873e-08;-3.01917615806e-05;-0.000247710166013;0.0;0.0
6.75;0.0;0.926997467659;5.75353605458e-08;-3.01516949466e-05;-0.000259524313969;0.0;0.0
6.875;0.0;0.9270065247;5.46798398525e-08;-3.01267333172e-05;-0.000271315951885;0.0;0.0
7.0;0.0;0.926999999996;-5.39649914277e-08;-3.0097742554e-05;-0.000283085396454;0.0;0.0
7.125;0.0;0.9270065247;-5.46798287889e-08;-3.01267333167e-05;-0.000271315951883;0.0;0.0
7.25;0.0;0.926997467659;-5.75353494942e-08;-3.01516949458e-05;-0.000259524313965;0.0;0.0
7.375;0.0;0.927000142785;-3.9736782941e-08;-3.01917615795e-05;-0.000247710166007;0.0;0.0
7.5;0.0;0.92700050739;2.09835199482e-08;-3.02409826608e-05;-0.000235967273277;0.0;0.0
7.625;0.0;0.926999804227;1.40454829543e-07;-3.030489527e-05;-0.00022438647312;0.0;0.0
7.75;0.0;0.927000018793;3.22846278422e-07;-3.03749185482e-05;-0.000213078923159;0.0;0.0
7.875;0.0;0.927000035502;5.72388276915e-07;-3.04538491489e-05;-0.000202155569285;0.0;0.0
8.0;0.0;0.926999929804;8.87488550429e-07;-3.05397104974e-05;-0.000191716359329;0.0;0.0
8.125;0.0;0.926999985661;1.26680364078e-06;-3.06363864976e-05;-0.000181853129782;0.0;0.0
8.25;0.0;0.926999969276;1.70437640932e-06;-3.0742990867e-05;-0.0001726264881;0.0;0.0
8.375;0.0;0.926999872704;2.19512250458e-06;-3.08622263933e-05;-0.000164086609853;0.0;0.0
8.5;0.0;0.926999955989;2.73196506014e-06;-3.09918726601e-05;-0.000156245924396;0.0;0.0
8.625;0.0;0.92699995127;3.30861475367e-06;-3.11309872363e-05;-0.000149106332927;0.0;0.0
8.75;0.0;0.926999792988;3.91826610256e-06;-3.12732091777e-05;-0.0001426343775;0.0;0.0
8.875;0.0;0.926999913132;4.55501318778e-06;-3.14120935526e-05;-0.000136788389804;0.0;0.0
9.0;0.0;0.926999955831;5.2136249079e-06;-3.15363686936e-05;-0.000131501158625;0.0;0.0
9.125;0.0;0.926999674726;5.88977869981e-06;-3.16340147303e-05;-0.000126701346682;0.0;0.0
9.25;0.0;0.926999892139;6.58093900369e-06;-3.16906591166e-05;-0.000122308214144;0.0;0.0
9.375;0.0;0.927000021252;7.2852100524e-06;-3.16914344789e-05;-0.000118242812881;0.0;0.0
9.5;0.0;0.926999205656;8.00377101426e-06;-3.1623307757e-05;-0.000114437619027;0.0;0.0
9.67045048712;0.0;0.927000845709;9.01018455473e-06;-3.1398098565e-05;-0.000109566713756;0.0;0.0
9.84090097423;0.0;0.926995530172;1.00621877638e-05;-3.10234071959e-05;-0.000105051542425;0.0;0.0
10.0113514613;0.0;0.927011022567;1.1180403142e-05;-3.05084801128e-05;-0.000100947245735;0.0;0.0
10.1818019485;0.0;0.926967743115;1.2396926593e-05;-2.99511642229e-05;-9.75845411429e-05;0.0;0.0
10.3409009742;0.0;0.927053799456;1.36575519011e-05;-2.95109096088e-05;-9.55430806244e-05;0.0;0.0
10.5;0.0;0.927000002831;1.50271323662e-05;-2.92983935315e-05;-9.5127441903e-05;0.0;0.0
10.6590990258;0.0;0.927053799456;1.63964843847e-05;-2.9442385696e-05;-9.67213204717e-05;0.0;0.0
10.8181980515;0.0;0.926967743115;1.76569658531e-05;-2.98179205001e-05;-9.99500256295e-05;0.0;0.0
10.9886485387;0.0;0.927011022567;1.88734792694e-05;-3.03131630544e-05;-0.000104603433816;0.0;0.0
11.1590990258;0.0;0.926995530172;1.99916182827e-05;-3.0774920376e-05;-0.000110023336135;0.0;0.0
11.3295495129;0.0;0.927000845709;2.10434470243e-05;-3.11062160941e-05;-0.000115883470552;0.0;0.0
11.5;0.0;0.926999205656;2.20496854102e-05;-3.12978291564e-05;-0.000122131016681;0.0;0.0
11.625;0.0;0.927000021252;2.27681702583e-05;-3.13474443818e-05;-0.000126967008896;0.0;0.0
11.75;0.0;0.926999892139;2.34724002563e-05;-3.13331555072e-05;-0.000132081666864;0.0;0.0
11.875;0.0;0.926999674726;2.41635739396e-05;-3.12677862882e-05;-0.000137542900235;0.0;0.0
12.0;0.0;0.926999955831;2.48397514284e-05;-3.11660013152e-05;-0.000143429874124;0.0;0.0
12.125;0.0;0.926999913132;2.5498379493e-05;-3.10419188662e-05;-0.000149823509536;0.0;0.0
12.25;0.0;0.926999792988;2.6135050419e-05;-3.09073504102e-05;-0.000156795054287;0.0;0.0
12.375;0.0;0.92699995127;2.6744464181e-05;-3.07732765581e-05;-0.000164411572044;0.0;0.0
12.5;0.0;0.926999955989;2.73206054682e-05;-3.06459566583e-05;-0.000172714085174;0.0;0.0
12.625;0.0;0.926999872704;2.78565709167e-05;-3.05313699182e-05;-0.000181735311503;0.0;0.0
12.75;0.0;0.926999969276;2.83459599462e-05;-3.04303596831e-05;-0.000191471845492;0.0;0.0
12.875;0.0;0.926999985661;2.87815472224e-05;-3.03446545066e-05;-0.000201909700577;0.0;0.0
13.0;0.0;0.926999929804;2.91582357197e-05;-3.02716383713e-05;-0.000212996055968;0.0;0.0
13.125;0.0;0.927000035502;2.94701756333e-05;-3.02111375436e-05;-0.00022466755515;0.0;0.0
