# this is a demo-export
#
# Stage :   0.000000  -  45.000000 
# AD-Channels:  undeformt    deformt   Unit
#     AD-0:     0.022583    0.130310    V
#     AD-1:     0.000000    -4.756165    V
#
# Time  :  undeformt: 0.000000     [seconds since 01.01.1970]
#            deformt: 1379.550648     [seconds since 01.01.1970]
#
#
# Index_x, Index_y, Coordinate-undef (x,y,z), Coord-def (x,y,z), Displ(x,y,z), Strain (x,y,Major, Minor, Thicknessreduction), AD-Channel 1 + 2
#
#  
 110   56  120.015610 60.295827 -72.134792    117.643423 59.939255 -69.855349    -2.372187 -0.356572 2.279443    0.009399 0.089312 0.119083 -0.020372 0.098590
 111   56  123.610400 60.452678 -72.148186    121.238958 60.091986 -69.842179    -2.371442 -0.360692 2.306007    0.017823 0.038552 0.069371 -0.012996 0.056334
 112   56  127.204102 60.609107 -72.143313    124.837269 60.243553 -69.847520    -2.366833 -0.365554 2.295792    -0.021999 -0.028780 0.017222 -0.068000 -0.050816
 113   56  130.799877 60.766407 -72.130857    128.432150 60.397195 -69.847350    -2.367726 -0.369212 2.283507    0.025675 -0.032710 0.038740 -0.045775 -0.007053
 114   56  134.413820 60.926941 -72.162709    132.047838 60.555020 -69.848368    -2.365982 -0.371921 2.314341    0.041059 -0.031912 0.049995 -0.040848 0.009126
 115   56  138.024214 61.082803 -72.168056    135.657995 60.700400 -69.850392    -2.366219 -0.382403 2.317664    -0.044615 -0.022163 -0.019516 -0.047261 -0.066813
 116   56  141.643833 61.239053 -72.188148    139.278351 60.853496 -69.860944    -2.365482 -0.385557 2.327204    0.026831 -0.078039 0.029299 -0.080507 -0.051258
 117   56  145.260277 61.396610 -72.183828    142.897902 61.009718 -69.845629    -2.362375 -0.386892 2.338199    0.079728 -0.074349 0.079988 -0.074609 0.005319
 118   56  148.876721 61.554713 -72.165403    146.510177 61.158356 -69.827871    -2.366544 -0.396357 2.337532    -0.015296 -0.053918 -0.008279 -0.060935 -0.069258
 119   56  152.501266 61.714858 -72.158206    150.137977 61.312463 -69.819668    -2.363289 -0.402394 2.338537    0.000890 -0.043288 0.034307 -0.076704 -0.042441
 120   56  156.126611 61.865116 -72.138698    153.765724 61.461708 -69.789134    -2.360888 -0.403408 2.349565    0.004273 -0.063759 0.015307 -0.074792 -0.059532
 121   56  159.760920 62.024438 -72.133271    157.400224 61.612870 -69.770215    -2.360696 -0.411569 2.363056    0.022563 -0.050983 0.023283 -0.051702 -0.028439
 122   56  163.401838 62.187424 -72.134053    161.044712 61.769260 -69.792756    -2.357126 -0.418164 2.341298    -0.042401 -0.062298 0.028302 -0.133001 -0.104847
 123   56  167.050501 62.348510 -72.143826    164.685069 61.931533 -69.771386    -2.365433 -0.416977 2.372440    -0.047091 -0.038169 0.011775 -0.097034 -0.085344
 124   56  170.698983 62.507949 -72.138844    168.337389 62.083433 -69.764083    -2.361594 -0.424517 2.374761    0.065675 -0.081029 0.069058 -0.084412 -0.015415
 125   56  174.350262 62.665971 -72.128163    171.990029 62.236632 -69.756289    -2.360234 -0.429339 2.371874    0.101441 -0.022556 0.106123 -0.027238 0.078795
 126   56  178.003253 62.823878 -72.108771    175.649991 62.386120 -69.716533    -2.353261 -0.437759 2.392238    -0.042908 -0.009534 0.009968 -0.062410 -0.052476
 127   56  181.665368 62.984289 -72.102481    179.301813 62.547274 -69.684869    -2.363555 -0.437014 2.417612    -0.070981 -0.018647 0.025983 -0.115611 -0.089739
 128   56  185.338754 63.142686 -72.114810    182.985211 62.690512 -69.740050    -2.353543 -0.452174 2.374760    0.068978 -0.028679 0.069027 -0.028729 0.040262
 129   56  189.011867 63.300768 -72.112433    186.655161 62.850524 -69.732749    -2.356707 -0.450243 2.379684    0.124472 -0.051425 0.127437 -0.054390 0.072925
 130   56  192.688861 63.464659 -72.107824    190.337721 63.008750 -69.748401    -2.351139 -0.455908 2.359422    -0.007844 0.024473 0.079611 -0.062982 0.016577
 131   56  196.370689 63.624961 -72.103019    194.016054 63.159689 -69.730805    -2.354635 -0.465272 2.372214    -0.060944 0.067620 0.067807 -0.061131 0.006634
 132   56  200.054187 63.789210 -72.089641    197.698526 63.321846 -69.675330    -2.355662 -0.467364 2.414310    0.085668 0.118493 0.140704 0.063456 0.203834
 133   56  203.749462 63.949589 -72.095339    201.400530 63.475230 -69.694261    -2.348932 -0.474359 2.401078    0.106305 0.094695 0.111758 0.089242 0.200696
 134   56  207.452911 64.114326 -72.110287    205.104511 63.625702 -69.679128    -2.348399 -0.488624 2.431159    -0.075756 0.068701 0.068939 -0.075993 -0.007108
 135   56  211.156681 64.272967 -72.112066    208.811591 63.790111 -69.686959    -2.345090 -0.482856 2.425107    0.046935 0.024483 0.061710 0.009708 0.071374
 136   56  214.868357 64.436827 -72.122255    212.532242 63.952135 -69.706011    -2.336116 -0.484691 2.416244    -0.003309 0.038511 0.044604 -0.009403 0.035185
 137   56  218.586747 64.603919 -72.137285    216.233963 64.110644 -69.671946    -2.352784 -0.493274 2.465339    -0.297814 0.118415 0.152767 -0.332166 -0.180231
 138   56  222.309525 64.768387 -72.150407    219.943363 64.258529 -69.641451    -2.366161 -0.509858 2.508956    -0.125247 0.209109 0.211883 -0.128020 0.083522
 139   56  226.028915 64.929981 -72.140918    223.656428 64.428788 -69.609706    -2.372487 -0.501193 2.531212    0.121902 0.214037 0.316935 0.019004 0.334874
 140   56  229.756551 65.095024 -72.140376    227.390556 64.581420 -69.614072    -2.365995 -0.513604 2.526304    0.327859 0.001793 0.363287 -0.033635 0.328447
 141   56  233.490644 65.258579 -72.143560    231.125164 64.740776 -69.586917    -2.365480 -0.517803 2.556642    -0.005507 -0.159208 0.014663 -0.179377 -0.165013
 142   56  237.227319 65.419871 -72.140205    234.879127 64.889453 -69.613167    -2.348192 -0.530418 2.527038    -0.152662 -0.189559 -0.051033 -0.291187 -0.343246
 143   56  240.971203 65.588335 -72.142972    238.631237 65.039330 -69.643054    -2.339966 -0.549004 2.499918    0.025024 -0.080103 0.108569 -0.163648 -0.055287
 144   56  244.722619 65.752218 -72.151805    242.379888 65.212741 -69.637165    -2.342731 -0.539477 2.514640    0.120794 -0.050825 0.216739 -0.146770 0.069603
 145   56  248.479968 65.914903 -72.162671    246.156241 65.386521 -69.687246    -2.323727 -0.528381 2.475425    0.212138 -0.006588 0.219873 -0.014324 0.205096
 146   56  252.235825 66.083934 -72.157125    249.911505 65.554602 -69.668564    -2.324319 -0.529332 2.488561    0.043290 0.048554 0.070836 0.021007 0.091774
 147   56  255.995546 66.249093 -72.148336    253.660219 65.704473 -69.641749    -2.335327 -0.544620 2.506587    0.164089 0.219495 0.270615 0.112970 0.382422
 148   56  259.761181 66.420237 -72.142061    257.443084 65.868126 -69.656252    -2.318096 -0.552110 2.485809    -0.051028 0.236580 0.264640 -0.079088 0.185000
 149   56  263.539045 66.583165 -72.153081    261.209163 66.025766 -69.631218    -2.329883 -0.557399 2.521863    -0.046666 0.196553 0.239101 -0.089214 0.149450
 150   56  267.325640 66.752271 -72.173236    264.996970 66.192701 -69.632809    -2.328670 -0.559571 2.540427    0.159885 0.111395 0.373913 -0.102633 0.270165
 151   56  271.099469 66.917734 -72.148974    268.824389 66.384046 -69.778377    -2.275080 -0.533688 2.370598    1.252776 0.099303 1.516629 -0.164550 1.331612
   6   57  -233.553647 42.097058 -72.621886    -235.968235 42.257751 -70.884703    -2.414588 0.160693 1.737183    -0.034078 0.060403 0.087622 -0.061297 0.026264
   7   57  -230.303168 42.235201 -72.635969    -232.716310 42.393208 -70.900757    -2.413142 0.158008 1.735212    -0.026989 0.084680 0.087943 -0.030252 0.057631
   8   57  -227.049765 42.365003 -72.650888    -229.461495 42.512795 -70.890222    -2.411730 0.147792 1.760666    0.078523 0.070219 0.081509 0.067234 0.148576
   9   57  -223.797140 42.498039 -72.611662    -226.210295 42.649476 -70.869376    -2.413155 0.151436 1.742286    0.023781 0.068682 0.075965 0.016499 0.092390
  10   57  -220.540350 42.630255 -72.599359    -222.951960 42.773051 -70.863273    -2.411610 0.142796 1.736086    0.000198 0.028659 0.039101 -0.010244 0.028845
  11   57  -217.280694 42.764138 -72.592625    -219.690804 42.902326 -70.815106    -2.410110 0.138189 1.777518    0.033772 0.039574 0.050710 0.022637 0.073304
  12   57  -214.019246 42.897920 -72.574535    -216.429276 43.032299 -70.803849    -2.410030 0.134379 1.770685    -0.037772 0.029093 0.029524 -0.038203 -0.008691
  13   57  -210.755309 43.030514 -72.555564    -213.167986 43.161345 -70.795369    -2.412678 0.130831 1.760195    -0.060867 0.026971 0.034011 -0.067906 -0.033930
  14   57  -207.486785 43.162301 -72.564488    -209.903293 43.291166 -70.808223    -2.416508 0.128865 1.756265    -0.057819 0.014058 0.020464 -0.064225 -0.043794
  15   57  -204.217226 43.299330 -72.553858    -206.635133 43.424388 -70.800930    -2.417908 0.125058 1.752927    0.028787 0.023521 0.061655 -0.009347 0.052275
  16   57  -200.943856 43.432173 -72.557764    -203.357314 43.545163 -70.775117    -2.413458 0.112990 1.782647    0.016305 -0.008544 0.060807 -0.053047 0.007728
  17   57  -197.671641 43.569937 -72.515978    -200.087468 43.680137 -70.739120    -2.415827 0.110200 1.776859    0.044110 -0.041796 0.046120 -0.043807 0.002293
  18   57  -194.392588 43.703594 -72.526280    -196.801008 43.809707 -70.712686    -2.408420 0.106113 1.813594    0.034030 -0.028625 0.035239 -0.029833 0.005395
  19   57  -191.115541 43.837233 -72.481272    -193.529081 43.941146 -70.691628    -2.413539 0.103913 1.789644    -0.036902 0.005069 0.008605 -0.040438 -0.031847
  20   57  -187.830536 43.972867 -72.500403    -190.244765 44.067772 -70.703704    -2.414228 0.094905 1.796698    0.012020 0.046102 0.071762 -0.013639 0.058079
  21   57  -184.542276 44.103485 -72.523907    -186.955785 44.195915 -70.715437    -2.413509 0.092430 1.808469    0.064313 0.049637 0.079924 0.034027 0.113848
  22   57  -181.253412 44.244723 -72.526966    -183.662251 44.331299 -70.715785    -2.408839 0.086576 1.811181    -0.023452 0.086454 0.098497 -0.035494 0.062928
  23   57  -177.963447 44.379848 -72.511564    -180.375530 44.459642 -70.698082    -2.412082 0.079794 1.813483    -0.051450 0.087505 0.090182 -0.054128 0.035993
  24   57  -174.670282 44.513652 -72.502104    -177.080880 44.592235 -70.689238    -2.410599 0.078583 1.812865    0.088487 0.006008 0.093987 0.000508 0.094407
  25   57  -171.374327 44.648144 -72.494452    -173.782994 44.719087 -70.646852    -2.408667 0.070942 1.847601    0.018150 -0.045069 0.018792 -0.045711 -0.026934
  26   57  -168.079071 44.783277 -72.453775    -170.492328 44.850699 -70.649923    -2.413256 0.067422 1.803852    -0.020569 -0.020082 -0.000177 -0.040474 -0.040667
  27   57  -164.778111 44.921805 -72.445042    -167.186261 44.985560 -70.642609    -2.408151 0.063755 1.802433    0.042749 0.052831 0.093738 0.001842 0.095490
  28   57  -161.469361 45.057208 -72.484202    -163.873308 45.117484 -70.643206    -2.403947 0.060276 1.840996    0.010752 0.044471 0.050189 0.005034 0.055195
  29   57  -158.163244 45.189116 -72.471232    -160.566892 45.247395 -70.626464    -2.403648 0.058278 1.844768    -0.005005 -0.003923 -0.002569 -0.006358 -0.008928
  30   57  -154.855674 45.328115 -72.449011    -157.262161 45.376086 -70.630508    -2.406486 0.047971 1.818503    0.037308 -0.040142 0.052184 -0.055018 -0.002863
  31   57  -151.542279 45.464930 -72.454763    -153.944538 45.503598 -70.596709    -2.402259 0.038668 1.858054    0.008909 -0.001977 0.016371 -0.009439 0.006930
  32   57  -148.228281 45.601527 -72.441601    -150.634776 45.639224 -70.579958    -2.406495 0.037697 1.861642    -0.012151 -0.008448 0.006944 -0.027543 -0.020605
  33   57  -144.913329 45.734270 -72.412739    -147.316449 45.768273 -70.565413    -2.403120 0.034003 1.847326    0.063575 -0.034812 0.064805 -0.036041 0.028731
  34   57  -141.591353 45.872001 -72.421841    -143.992829 45.896454 -70.563560    -2.401476 0.024453 1.858281    0.068430 -0.038083 0.068737 -0.038389 0.030312
  35   57  -138.266454 46.013535 -72.432653    -140.664657 46.032351 -70.559155    -2.398203 0.018816 1.873498    -0.033441 -0.028225 -0.005956 -0.055710 -0.061700
  36   57  -134.937343 46.148909 -72.453260    -137.340045 46.159939 -70.569082    -2.402702 0.011030 1.884178    -0.043335 -0.010397 0.014173 -0.067905 -0.053771
  37   57  -131.607804 46.283992 -72.454275    -134.008305 46.298653 -70.547813    -2.400501 0.014661 1.906462    -0.009665 -0.008623 0.002723 -0.021011 -0.018292
  38   57  -128.276346 46.422630 -72.449051    -130.678525 46.430021 -70.534559    -2.402179 0.007391 1.914492    0.059344 -0.016490 0.061825 -0.018971 0.042824
  39   57  -124.946148 46.561269 -72.412807    -127.342222 46.559828 -70.531932    -2.396074 -0.001441 1.880875    0.076301 -0.005662 0.111994 -0.041355 0.070543
  40   57  -121.609789 46.697465 -72.402291    -124.007171 46.692140 -70.509574    -2.397381 -0.005325 1.892717    -0.019082 -0.032342 0.009418 -0.060842 -0.051456
  41   57  -118.270662 46.828993 -72.390608    -120.663598 46.821135 -70.488472    -2.392936 -0.007858 1.902136    -0.035866 -0.006754 0.015253 -0.057872 -0.042646
  42   57  -114.928301 46.971129 -72.384022    -117.326263 46.958290 -70.485435    -2.397962 -0.012839 1.898587    0.054723 0.002693 0.073982 -0.016567 0.057370
  43   57  -111.584407 47.113685 -72.368111    -113.976625 47.092993 -70.462255    -2.392218 -0.020692 1.905856    0.011283 0.023919 0.053144 -0.017942 0.035180
  44   57  -108.238272 47.250821 -72.347125    -110.634432 47.226548 -70.448263    -2.396160 -0.024273 1.898862    -0.036822 0.008362 0.047985 -0.076445 -0.028505
  45   57  -104.886776 47.386337 -72.343413    -107.285257 47.359212 -70.432704    -2.398481 -0.027125 1.910709    0.033203 -0.018542 0.033708 -0.019047 0.014653
  46   57  -101.532020 47.523158 -72.342317    -103.927655 47.494678 -70.416175    -2.395635 -0.028480 1.926141    -0.002772 -0.001758 0.000076 -0.004606 -0.004531
  47   57  -98.171288 47.667153 -72.362778    -100.561293 47.630316 -70.388443    -2.390005 -0.036836 1.974335    -0.070163 -0.018062 -0.006624 -0.081602 -0.088298
  48   57  -94.814548 47.806528 -72.336041    -97.209882 47.764491 -70.399061    -2.395334 -0.042038 1.936979    0.056875 -0.015183 0.060296 -0.018604 0.041664
  49   57  -91.451419 47.945137 -72.332096    -93.845262 47.900460 -70.399595    -2.393842 -0.044677 1.932501    0.104378 -0.054958 0.105607 -0.056187 0.049337
  50   57  -88.085750 48.081806 -72.325035    -90.474870 48.029344 -70.386385    -2.389120 -0.052461 1.938649    -0.108821 -0.055131 -0.014724 -0.149228 -0.164199
  51   57  -84.714414 48.222093 -72.335472    -87.108944 48.170640 -70.375248    -2.394531 -0.051453 1.960224    -0.042272 -0.027264 -0.008665 -0.060871 -0.069579
  52   57  -81.339870 48.364770 -72.347087    -83.736104 48.303475 -70.365943    -2.396234 -0.061296 1.981144    0.172559 -0.005907 0.173896 -0.007244 0.166363
  53   57  -77.965503 48.501432 -72.337690    -80.353581 48.437341 -70.379335    -2.388078 -0.064090 1.958354    0.064111 0.003343 0.073905 -0.006451 0.067404
  54   57  -74.587891 48.641700 -72.330188    -76.975770 48.568945 -70.358044    -2.387879 -0.072754 1.972144    -0.076730 -0.016345 -0.012638 -0.080437 -0.093152
  55   57  -71.204799 48.783837 -72.337397    -73.594777 48.711565 -70.318390    -2.389979 -0.072272 2.019007    0.019657 0.002537 0.036468 -0.014273 0.022184
  56   57  -67.827090 48.924073 -72.294392    -70.215065 48.847031 -70.310299    -2.387975 -0.077043 1.984093    -0.020836 0.033179 0.037728 -0.025385 0.012332
  57   57  -64.436275 49.066663 -72.310562    -66.829631 48.984369 -70.329931    -2.393357 -0.082294 1.980631    -0.069955 -0.003864 0.021679 -0.095498 -0.073894
  58   57  -61.045628 49.207758 -72.307183    -63.437251 49.115487 -70.331856    -2.391623 -0.092271 1.975326    -0.013679 -0.041238 0.024195 -0.079112 -0.054966
  59   57  -57.653640 49.347797 -72.293469    -60.044545 49.250510 -70.298413    -2.390905 -0.097287 1.995056    -0.015310 -0.061988 0.003404 -0.080702 -0.077361
  60   57  -54.256375 49.489602 -72.291968    -56.644733 49.391487 -70.284050    -2.388358 -0.098115 2.007918    0.014837 -0.008620 0.034416 -0.028199 0.006206
  61   57  -50.854699 49.632615 -72.297262    -53.241348 49.527368 -70.262017    -2.386649 -0.105246 2.035245    0.083294 0.064040 0.103117 0.044217 0.147163
  62   57  -47.453059 49.774115 -72.284552    -49.839137 49.663634 -70.291743    -2.386078 -0.110482 1.992810    -0.032349 0.033840 0.039938 -0.038448 0.001475
  63   57  -44.044333 49.916099 -72.292700    -46.438926 49.797231 -70.270436    -2.394592 -0.118868 2.022264    0.065592 -0.005441 0.065962 -0.005812 0.060111
  64   57  -40.638455 50.060513 -72.268724    -43.019655 49.943749 -70.235664    -2.381200 -0.116765 2.033059    0.139480 -0.063310 0.145292 -0.069122 0.076011
  65   57  -37.223224 50.202525 -72.276548    -39.609843 50.074695 -70.244088    -2.386618 -0.127830 2.032459    -0.126148 -0.053795 -0.053054 -0.126889 -0.180200
  66   57  -33.808401 50.343282 -72.264865    -36.198957 50.210832 -70.248618    -2.390556 -0.132450 2.016247    -0.035227 -0.009211 -0.009170 -0.035268 -0.044455
  67   57  -30.389353 50.485129 -72.258111    -32.779124 50.353065 -70.247097    -2.389771 -0.132064 2.011014    0.122844 -0.002410 0.148848 -0.028415 0.120247
  68   57  -26.970500 50.630986 -72.234196    -29.341385 50.484797 -70.182061    -2.370885 -0.146189 2.052135    0.038358 0.029928 0.105269 -0.036983 0.068201
  69   57  -23.540371 50.776284 -72.249902    -25.918803 50.626959 -70.170550    -2.378433 -0.149324 2.079352    -0.104914 -0.001534 -0.001324 -0.105124 -0.106560
  70   57  -20.111896 50.914568 -72.239546    -22.502670 50.769881 -70.191124    -2.390774 -0.144687 2.048422    -0.026588 -0.032928 -0.011421 -0.048095 -0.059547
  71   57  -16.680606 51.059007 -72.227223    -19.065806 50.903797 -70.157865    -2.385200 -0.155210 2.069359    0.072155 -0.009845 0.086822 -0.024511 0.062251
  72   57  -13.242814 51.203421 -72.229774    -15.633321 51.043232 -70.163854    -2.390507 -0.160189 2.065919    0.070129 0.011644 0.094601 -0.012828 0.081694
  73   57  -9.800972 51.348570 -72.235063    -12.182144 51.180397 -70.151251    -2.381172 -0.168174 2.083812    0.091591 0.015971 0.100355 0.007208 0.107454
  74   57  -6.355418 51.491797 -72.240988    -8.728715 51.323419 -70.126458    -2.373296 -0.168378 2.114529    0.002448 -0.003631 0.004060 -0.005243 -0.001184
  75   57  -2.905070 51.639359 -72.253173    -5.282957 51.470726 -70.131060    -2.377887 -0.168634 2.122113    0.011769 0.035924 0.080662 -0.032969 0.047644
  76   57  0.545543 51.783786 -72.249687    -1.827472 51.606232 -70.127864    -2.373016 -0.177554 2.121823    0.024187 0.115859 0.131100 0.008946 0.139862
  77   57  4.002259 51.929786 -72.257906    1.628197 51.741797 -70.111628    -2.374062 -0.187989 2.146278    0.077366 0.141623 0.141773 0.077215 0.218619
  78   57  7.458654 52.076457 -72.248478    5.092964 51.890240 -70.067033    -2.365690 -0.186217 2.181445    0.025088 0.104056 0.134977 -0.005833 0.128969
  79   57  10.918988 52.221308 -72.240444    8.544943 52.026435 -70.094287    -2.374045 -0.194873 2.146157    -0.169819 -0.029686 -0.005725 -0.193780 -0.199893
  80   57  14.387099 52.367346 -72.250816    12.003995 52.166726 -70.116513    -2.383105 -0.200619 2.134303    -0.179394 -0.066558 -0.062483 -0.183469 -0.246444
  81   57  17.847841 52.512762 -72.213014    15.456911 52.310341 -70.131783    -2.390930 -0.202420 2.081231    0.011168 -0.066565 0.038458 -0.093856 -0.055464
  82   57  21.316630 52.658127 -72.194664    18.937443 52.452967 -70.093338    -2.379187 -0.205160 2.101326    0.140416 0.020426 0.141671 0.019171 0.160611
  83   57  24.795670 52.809053 -72.205033    22.422084 52.596014 -70.059616    -2.373586 -0.213039 2.145417    0.037620 0.015272 0.037623 0.015269 0.052870
  84   57  28.272983 52.953413 -72.191470    25.898985 52.726414 -70.045690    -2.373999 -0.226999 2.145780    0.001787 0.019463 0.022069 -0.000819 0.021245
  85   57  31.759788 53.100698 -72.202296    29.379323 52.868480 -70.031087    -2.380465 -0.232218 2.171209    0.037959 -0.025058 0.063474 -0.050572 0.012867
  86   57  35.242567 53.248279 -72.180704    32.866657 53.020619 -70.047990    -2.375909 -0.227659 2.132714    0.028021 -0.028355 0.032035 -0.032369 -0.000344
  87   57  38.734835 53.396722 -72.182749    36.359757 53.161528 -70.027259    -2.375078 -0.235195 2.155490    -0.077519 -0.088334 -0.060180 -0.105672 -0.166064
  88   57  42.233172 53.544143 -72.193618    39.850746 53.300200 -70.026912    -2.382426 -0.243943 2.166705    -0.027197 -0.056738 -0.026887 -0.057048 -0.083991
  89   57  45.726674 53.694956 -72.169800    43.349966 53.449875 -70.040955    -2.376709 -0.245081 2.128845    0.076621 -0.026611 0.076709 -0.026699 0.049965
  90   57  49.232969 53.842473 -72.181333    46.862864 53.592095 -70.005739    -2.370105 -0.250378 2.175594    -0.015246 0.033375 0.039090 -0.020961 0.018118
  91   57  52.735404 53.988386 -72.161949    50.360725 53.731339 -70.011736    -2.374678 -0.257046 2.150213    -0.016606 -0.014385 0.009858 -0.040849 -0.031005
  92   57  56.246342 54.139943 -72.161195    53.871653 53.878287 -69.979940    -2.374690 -0.261656 2.181255    0.000737 0.009843 0.023426 -0.012847 0.010575
  93   57  59.758967 54.289642 -72.151465    57.385242 54.021227 -69.965289    -2.373725 -0.268415 2.186176    -0.007347 -0.002741 0.031272 -0.041360 -0.010102
  94   57  63.277633 54.438344 -72.149604    60.911779 54.167131 -69.953101    -2.365854 -0.271214 2.196503    0.105299 0.010412 0.105696 0.010015 0.115588
  95   57  66.802089 54.586172 -72.154362    64.433241 54.300901 -69.929889    -2.368849 -0.285271 2.224473    0.135622 -0.075030 0.146655 -0.086063 0.060429
  96   57  70.317831 54.736509 -72.111498    67.951292 54.452613 -69.895844    -2.366538 -0.283897 2.215655    -0.033682 -0.091349 -0.024047 -0.100984 -0.125163
  97   57  73.843366 54.887016 -72.090639    71.475053 54.603497 -69.876830    -2.368312 -0.283518 2.213808    -0.069772 -0.059857 -0.056146 -0.073483 -0.129756
  98   57  77.377143 55.036062 -72.085241    75.009194 54.749013 -69.866924    -2.367949 -0.287049 2.218317    -0.018136 -0.008059 0.001675 -0.027870 -0.026202
  99   57  80.907967 55.183860 -72.054042    78.536432 54.893036 -69.847020    -2.371535 -0.290824 2.207022    0.012878 -0.008306 0.013420 -0.008848 0.004571
 100   57  84.455424 55.339383 -72.069161    82.087506 55.039399 -69.821414    -2.367918 -0.299984 2.247746    -0.017853 -0.005155 0.001726 -0.024734 -0.023014
 101   57  88.003048 55.491045 -72.069322    85.635239 55.186210 -69.806381    -2.367809 -0.304835 2.262941    -0.062644 -0.012207 -0.006278 -0.068573 -0.074903
 102   57  91.555387 55.643633 -72.071384    89.181776 55.332885 -69.819711    -2.373611 -0.310749 2.251673    -0.069979 -0.001453 -0.000292 -0.071140 -0.071483
 103   57  95.112506 55.792047 -72.074988    92.730509 55.478557 -69.836329    -2.381996 -0.313490 2.238658    0.034383 -0.035677 0.044160 -0.045453 -0.001314
 104   57  98.672883 55.942663 -72.075268    96.300953 55.617529 -69.854306    -2.371930 -0.325134 2.220962    0.042279 -0.011529 0.061922 -0.031173 0.030721
 105   57  102.243896 56.097158 -72.097858    99.870490 55.766048 -69.847402    -2.373407 -0.331110 2.250455    -0.031974 -0.016481 -0.012114 -0.036341 -0.048474
 106   57  105.812637 56.250491 -72.097454    103.438554 55.915685 -69.833934    -2.374083 -0.334806 2.263520    0.011401 0.033403 0.065145 -0.020341 0.044771
 107   57  109.385297 56.404052 -72.095704    107.012232 56.065664 -69.831345    -2.373066 -0.338388 2.264360    -0.012670 0.018844 0.019022 -0.012847 0.006172
 108   57  112.963441 56.558805 -72.097909    110.590593 56.206834 -69.811809    -2.372847 -0.351971 2.286100    -0.040553 0.005360 0.022460 -0.057654 -0.035218
 109   57  116.541601 56.711458 -72.085360    114.167766 56.356339 -69.802197    -2.373835 -0.355118 2.283163    -0.035751 0.004645 0.010020 -0.041125 -0.031119
 110   57  120.126630 56.862230 -72.081049    117.748327 56.508556 -69.791994    -2.378303 -0.353674 2.289055    0.039915 0.004225 0.052736 -0.008596 0.044116
 111   57  123.716240 57.018945 -72.077837    121.345461 56.659636 -69.770407    -2.370780 -0.359310 2.307431    -0.011411 0.035311 0.049245 -0.025344 0.023882
 112   57  127.310732 57.172008 -72.075806    124.934220 56.808610 -69.763266    -2.376512 -0.363398 2.312540    -0.029746 0.006630 0.020675 -0.043792 -0.023131
 113   57  130.909139 57.327980 -72.072267    128.536937 56.965104 -69.773852    -2.372202 -0.362876 2.298415    0.034458 -0.000189 0.062081 -0.027812 0.034240
 114   57  134.522274 57.483382 -72.101553    132.150971 57.106634 -69.783944    -2.371303 -0.376747 2.317610    0.062076 -0.045072 0.072372 -0.055368 0.016961
 115   57  138.130628 57.638315 -72.100791    135.763886 57.255839 -69.788739    -2.366742 -0.382476 2.312052    0.037817 -0.039706 0.042440 -0.044328 -0.001908
 116   57  141.749211 57.796473 -72.118253    139.376821 57.413798 -69.781107    -2.372389 -0.382675 2.337146    0.030206 -0.048329 0.032389 -0.050512 -0.018143
 117   57  145.360487 57.948952 -72.097876    142.997244 57.567229 -69.780510    -2.363243 -0.381723 2.317366    0.015677 -0.039754 0.034391 -0.058467 -0.024102
 118   57  148.981916 58.103335 -72.095267    146.616790 57.708242 -69.766956    -2.365126 -0.395093 2.328311    -0.044222 -0.043298 0.015028 -0.102548 -0.087612
 119   57  152.613155 58.262247 -72.109098    150.243164 57.863150 -69.770263    -2.369991 -0.399097 2.338835    0.004035 -0.018420 0.015733 -0.030117 -0.014391
 120   57  156.240486 58.417940 -72.096394    153.874924 58.022775 -69.753529    -2.365561 -0.395165 2.342865    -0.027632 -0.001891 0.004481 -0.034005 -0.029534
 121   57  159.871053 58.570921 -72.079409    157.499931 58.160632 -69.718096    -2.371122 -0.410288 2.361313    0.022155 0.031157 0.045051 0.008262 0.053288
 122   57  163.505511 58.730164 -72.060828    161.138787 58.312896 -69.712534    -2.366724 -0.417268 2.348294    0.011824 0.039772 0.066797 -0.015201 0.051559
 123   57  167.157469 58.890006 -72.080848    164.784263 58.476341 -69.707589    -2.373206 -0.413665 2.373260    -0.020113 0.045818 0.046437 -0.020732 0.025689
 124   57  170.805377 59.045734 -72.074303    168.439222 58.620003 -69.708815    -2.366155 -0.425732 2.365488    0.055077 0.056162 0.106525 0.004714 0.111120
 125   57  174.458285 59.202941 -72.068769    172.095849 58.775642 -69.701663    -2.362436 -0.427299 2.367105    0.082005 0.074941 0.098838 0.058107 0.156757
 126   57  178.116935 59.359311 -72.066167    175.759912 58.922022 -69.685055    -2.357023 -0.437289 2.381112    0.008462 0.081479 0.083839 0.006102 0.089865
 127   57  181.776325 59.518020 -72.052100    179.414585 59.071926 -69.662484    -2.361740 -0.446094 2.389616    0.009417 -0.029608 0.022597 -0.042788 -0.020204
 128   57  185.450927 59.675523 -72.068150    183.089611 59.230649 -69.673301    -2.361315 -0.444874 2.394849    0.095819 -0.087345 0.100547 -0.092072 0.008381
 129   57  189.123780 59.833757 -72.065303    186.761587 59.388192 -69.677739    -2.362192 -0.445565 2.387563    0.031801 -0.085530 0.050495 -0.104224 -0.053811
 130   57  192.804953 59.992785 -72.072466    190.452732 59.538719 -69.671705    -2.352221 -0.454066 2.400761    -0.062994 -0.010237 0.061821 -0.135052 -0.073368
