Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
465;Standard;0;Kartesisch;0.500;-3.500;0.000;
466;Standard;0;Kartesisch;0.500;-3.250;0.000;
467;Standard;0;Kartesisch;0.500;-3.000;0.000;
468;Standard;0;Kartesisch;0.500;-2.750;0.000;
469;Standard;0;Kartesisch;0.500;-2.500;0.000;
470;Standard;0;Kartesisch;0.500;-2.250;0.000;
471;Standard;0;Kartesisch;0.500;-2.000;0.000;
472;Standard;0;Kartesisch;0.500;-1.750;0.000;
473;Standard;0;Kartesisch;0.500;-1.500;0.000;
474;Standard;0;Kartesisch;0.500;-1.250;0.000;
475;Standard;0;Kartesisch;0.500;-1.000;0.000;
476;Standard;0;Kartesisch;0.500;-0.750;0.000;
477;Standard;0;Kartesisch;0.500;-0.500;0.000;
478;Standard;0;Kartesisch;0.500;-0.250;0.000;
479;Standard;0;Kartesisch;0.500;0.000;0.000;
480;Standard;0;Kartesisch;0.500;0.250;0.000;
481;Standard;0;Kartesisch;0.500;0.500;0.000;
482;Standard;0;Kartesisch;0.500;0.750;0.000;
483;Standard;0;Kartesisch;0.500;1.000;0.000;
484;Standard;0;Kartesisch;0.500;1.250;0.000;
485;Standard;0;Kartesisch;0.500;1.500;0.000;
486;Standard;0;Kartesisch;0.500;1.750;0.000;
487;Standard;0;Kartesisch;0.500;2.000;0.000;
488;Standard;0;Kartesisch;0.500;2.250;0.000;
489;Standard;0;Kartesisch;0.500;2.500;0.000;
490;Standard;0;Kartesisch;0.500;2.750;0.000;
491;Standard;0;Kartesisch;0.500;3.000;0.000;
492;Standard;0;Kartesisch;0.500;3.250;0.000;
493;Standard;0;Kartesisch;0.500;3.500;0.000;
494;Standard;0;Kartesisch;0.750;-3.500;0.000;
495;Standard;0;Kartesisch;0.750;-3.250;0.000;
496;Standard;0;Kartesisch;0.750;-3.000;0.000;
497;Standard;0;Kartesisch;0.750;-2.750;0.000;
498;Standard;0;Kartesisch;0.750;-2.500;0.000;
499;Standard;0;Kartesisch;0.750;-2.250;0.000;
500;Standard;0;Kartesisch;0.750;-2.000;0.000;
501;Standard;0;Kartesisch;0.750;-1.750;0.000;
502;Standard;0;Kartesisch;0.750;-1.500;0.000;
503;Standard;0;Kartesisch;0.750;-1.250;0.000;
504;Standard;0;Kartesisch;0.750;-1.000;0.000;
505;Standard;0;Kartesisch;0.750;-0.750;0.000;
506;Standard;0;Kartesisch;0.750;-0.500;0.000;
507;Standard;0;Kartesisch;0.750;-0.250;0.000;
508;Standard;0;Kartesisch;0.750;0.000;0.000;
509;Standard;0;Kartesisch;0.750;0.250;0.000;
510;Standard;0;Kartesisch;0.750;0.500;0.000;
511;Standard;0;Kartesisch;0.750;0.750;0.000;
512;Standard;0;Kartesisch;0.750;1.000;0.000;
513;Standard;0;Kartesisch;0.750;1.250;0.000;
514;Standard;0;Kartesisch;0.750;1.500;0.000;
515;Standard;0;Kartesisch;0.750;1.750;0.000;
516;Standard;0;Kartesisch;0.750;2.000;0.000;
517;Standard;0;Kartesisch;0.750;2.250;0.000;
518;Standard;0;Kartesisch;0.750;2.500;0.000;
519;Standard;0;Kartesisch;0.750;2.750;0.000;
520;Standard;0;Kartesisch;0.750;3.000;0.000;
521;Standard;0;Kartesisch;0.750;3.250;0.000;
522;Standard;0;Kartesisch;0.750;3.500;0.000;
523;Standard;0;Kartesisch;1.000;-3.500;0.000;
524;Standard;0;Kartesisch;1.000;-3.250;0.000;
525;Standard;0;Kartesisch;1.000;-3.000;0.000;
526;Standard;0;Kartesisch;1.000;-2.750;0.000;
527;Standard;0;Kartesisch;1.000;-2.500;0.000;
528;Standard;0;Kartesisch;1.000;-2.250;0.000;
529;Standard;0;Kartesisch;1.000;-2.000;0.000;
530;Standard;0;Kartesisch;1.000;-1.750;0.000;
531;Standard;0;Kartesisch;1.000;-1.500;0.000;
532;Standard;0;Kartesisch;1.000;-1.250;0.000;
533;Standard;0;Kartesisch;1.000;-1.000;0.000;
534;Standard;0;Kartesisch;1.000;-0.750;0.000;
535;Standard;0;Kartesisch;1.000;-0.500;0.000;
536;Standard;0;Kartesisch;1.000;-0.250;0.000;
537;Standard;0;Kartesisch;1.000;0.000;0.000;
538;Standard;0;Kartesisch;1.000;0.250;0.000;
539;Standard;0;Kartesisch;1.000;0.500;0.000;
540;Standard;0;Kartesisch;1.000;0.750;0.000;
541;Standard;0;Kartesisch;1.000;1.000;0.000;
542;Standard;0;Kartesisch;1.000;1.250;0.000;
543;Standard;0;Kartesisch;1.000;1.500;0.000;
544;Standard;0;Kartesisch;1.000;1.750;0.000;
545;Standard;0;Kartesisch;1.000;2.000;0.000;
546;Standard;0;Kartesisch;1.000;2.250;0.000;
547;Standard;0;Kartesisch;1.000;2.500;0.000;
548;Standard;0;Kartesisch;1.000;2.750;0.000;
549;Standard;0;Kartesisch;1.000;3.000;0.000;
550;Standard;0;Kartesisch;1.000;3.250;0.000;
551;Standard;0;Kartesisch;1.000;3.500;0.000;
552;Standard;0;Kartesisch;1.250;-3.500;0.000;
553;Standard;0;Kartesisch;1.250;-3.250;0.000;
554;Standard;0;Kartesisch;1.250;-3.000;0.000;
555;Standard;0;Kartesisch;1.250;-2.750;0.000;
556;Standard;0;Kartesisch;1.250;-2.500;0.000;
557;Standard;0;Kartesisch;1.250;-2.250;0.000;
558;Standard;0;Kartesisch;1.250;-2.000;0.000;
559;Standard;0;Kartesisch;1.250;-1.750;0.000;
560;Standard;0;Kartesisch;1.250;-1.500;0.000;
561;Standard;0;Kartesisch;1.250;-1.250;0.000;
562;Standard;0;Kartesisch;1.250;-1.000;0.000;
563;Standard;0;Kartesisch;1.250;-0.750;0.000;
564;Standard;0;Kartesisch;1.250;-0.500;0.000;
565;Standard;0;Kartesisch;1.250;-0.250;0.000;
566;Standard;0;Kartesisch;1.250;0.000;0.000;
567;Standard;0;Kartesisch;1.250;0.250;0.000;
568;Standard;0;Kartesisch;1.250;0.500;0.000;
569;Standard;0;Kartesisch;1.250;0.750;0.000;
570;Standard;0;Kartesisch;1.250;1.000;0.000;
571;Standard;0;Kartesisch;1.250;1.250;0.000;
572;Standard;0;Kartesisch;1.250;1.500;0.000;
573;Standard;0;Kartesisch;1.250;1.750;0.000;
574;Standard;0;Kartesisch;1.250;2.000;0.000;
575;Standard;0;Kartesisch;1.250;2.250;0.000;
576;Standard;0;Kartesisch;1.250;2.500;0.000;
577;Standard;0;Kartesisch;1.250;2.750;0.000;
578;Standard;0;Kartesisch;1.250;3.000;0.000;
579;Standard;0;Kartesisch;1.250;3.250;0.000;
580;Standard;0;Kartesisch;1.250;3.500;0.000;
581;Standard;0;Kartesisch;1.500;-3.500;0.000;
582;Standard;0;Kartesisch;1.500;-3.250;0.000;
583;Standard;0;Kartesisch;1.500;-3.000;0.000;
584;Standard;0;Kartesisch;1.500;-2.750;0.000;
585;Standard;0;Kartesisch;1.500;-2.500;0.000;
586;Standard;0;Kartesisch;1.500;-2.250;0.000;
587;Standard;0;Kartesisch;1.500;-2.000;0.000;
588;Standard;0;Kartesisch;1.500;-1.750;0.000;
589;Standard;0;Kartesisch;1.500;-1.500;0.000;
590;Standard;0;Kartesisch;1.500;-1.250;0.000;
591;Standard;0;Kartesisch;1.500;-1.000;0.000;
592;Standard;0;Kartesisch;1.500;-0.750;0.000;
593;Standard;0;Kartesisch;1.500;-0.500;0.000;
594;Standard;0;Kartesisch;1.500;-0.250;0.000;
595;Standard;0;Kartesisch;1.500;0.000;0.000;
596;Standard;0;Kartesisch;1.500;0.250;0.000;
597;Standard;0;Kartesisch;1.500;0.500;0.000;
598;Standard;0;Kartesisch;1.500;0.750;0.000;
599;Standard;0;Kartesisch;1.500;1.000;0.000;
600;Standard;0;Kartesisch;1.500;1.250;0.000;
601;Standard;0;Kartesisch;1.500;1.500;0.000;
602;Standard;0;Kartesisch;1.500;1.750;0.000;
603;Standard;0;Kartesisch;1.500;2.000;0.000;
604;Standard;0;Kartesisch;1.500;2.250;0.000;
605;Standard;0;Kartesisch;1.500;2.500;0.000;
606;Standard;0;Kartesisch;1.500;2.750;0.000;
607;Standard;0;Kartesisch;1.500;3.000;0.000;
608;Standard;0;Kartesisch;1.500;3.250;0.000;
609;Standard;0;Kartesisch;1.500;3.500;0.000;
610;Standard;0;Kartesisch;1.750;-3.500;0.000;
611;Standard;0;Kartesisch;1.750;-3.250;0.000;
612;Standard;0;Kartesisch;1.750;-3.000;0.000;
613;Standard;0;Kartesisch;1.750;-2.750;0.000;
614;Standard;0;Kartesisch;1.750;-2.500;0.000;
615;Standard;0;Kartesisch;1.750;-2.250;0.000;
616;Standard;0;Kartesisch;1.750;-2.000;0.000;
617;Standard;0;Kartesisch;1.750;-1.750;0.000;
618;Standard;0;Kartesisch;1.750;-1.500;0.000;
619;Standard;0;Kartesisch;1.750;-1.250;0.000;
620;Standard;0;Kartesisch;1.750;-1.000;0.000;
621;Standard;0;Kartesisch;1.750;-0.750;0.000;
622;Standard;0;Kartesisch;1.750;-0.500;0.000;
623;Standard;0;Kartesisch;1.750;-0.250;0.000;
624;Standard;0;Kartesisch;1.750;0.000;0.000;
625;Standard;0;Kartesisch;1.750;0.250;0.000;
626;Standard;0;Kartesisch;1.750;0.500;0.000;
627;Standard;0;Kartesisch;1.750;0.750;0.000;
628;Standard;0;Kartesisch;1.750;1.000;0.000;
629;Standard;0;Kartesisch;1.750;1.250;0.000;
630;Standard;0;Kartesisch;1.750;1.500;0.000;
631;Standard;0;Kartesisch;1.750;1.750;0.000;
632;Standard;0;Kartesisch;1.750;2.000;0.000;
633;Standard;0;Kartesisch;1.750;2.250;0.000;
634;Standard;0;Kartesisch;1.750;2.500;0.000;
635;Standard;0;Kartesisch;1.750;2.750;0.000;
636;Standard;0;Kartesisch;1.750;3.000;0.000;
637;Standard;0;Kartesisch;1.750;3.250;0.000;
638;Standard;0;Kartesisch;1.750;3.500;0.000;
639;Standard;0;Kartesisch;2.000;-3.500;0.000;
640;Standard;0;Kartesisch;2.000;-3.250;0.000;
641;Standard;0;Kartesisch;2.000;-3.000;0.000;
642;Standard;0;Kartesisch;2.000;-2.750;0.000;
643;Standard;0;Kartesisch;2.000;-2.500;0.000;
644;Standard;0;Kartesisch;2.000;-2.250;0.000;
645;Standard;0;Kartesisch;2.000;-2.000;0.000;
646;Standard;0;Kartesisch;2.000;-1.750;0.000;
647;Standard;0;Kartesisch;2.000;-1.500;0.000;
648;Standard;0;Kartesisch;2.000;-1.250;0.000;
649;Standard;0;Kartesisch;2.000;-1.000;0.000;
650;Standard;0;Kartesisch;2.000;-0.750;0.000;
651;Standard;0;Kartesisch;2.000;-0.500;0.000;
652;Standard;0;Kartesisch;2.000;-0.250;0.000;
653;Standard;0;Kartesisch;2.000;0.000;0.000;
654;Standard;0;Kartesisch;2.000;0.250;0.000;
655;Standard;0;Kartesisch;2.000;0.500;0.000;
656;Standard;0;Kartesisch;2.000;0.750;0.000;
657;Standard;0;Kartesisch;2.000;1.000;0.000;
658;Standard;0;Kartesisch;2.000;1.250;0.000;
659;Standard;0;Kartesisch;2.000;1.500;0.000;
660;Standard;0;Kartesisch;2.000;1.750;0.000;
661;Standard;0;Kartesisch;2.000;2.000;0.000;
662;Standard;0;Kartesisch;2.000;2.250;0.000;
663;Standard;0;Kartesisch;2.000;2.500;0.000;
664;Standard;0;Kartesisch;2.000;2.750;0.000;
665;Standard;0;Kartesisch;2.000;3.000;0.000;
666;Standard;0;Kartesisch;2.000;3.250;0.000;
667;Standard;0;Kartesisch;2.000;3.500;0.000;
668;Standard;0;Kartesisch;2.250;-3.500;0.000;
669;Standard;0;Kartesisch;2.250;-3.250;0.000;
670;Standard;0;Kartesisch;2.250;-3.000;0.000;
671;Standard;0;Kartesisch;2.250;-2.750;0.000;
672;Standard;0;Kartesisch;2.250;-2.500;0.000;
673;Standard;0;Kartesisch;2.250;-2.250;0.000;
674;Standard;0;Kartesisch;2.250;-2.000;0.000;
675;Standard;0;Kartesisch;2.250;-1.750;0.000;
676;Standard;0;Kartesisch;2.250;-1.500;0.000;
677;Standard;0;Kartesisch;2.250;-1.250;0.000;
678;Standard;0;Kartesisch;2.250;-1.000;0.000;
679;Standard;0;Kartesisch;2.250;-0.750;0.000;
680;Standard;0;Kartesisch;2.250;-0.500;0.000;
681;Standard;0;Kartesisch;2.250;-0.250;0.000;
682;Standard;0;Kartesisch;2.250;0.000;0.000;
683;Standard;0;Kartesisch;2.250;0.250;0.000;
684;Standard;0;Kartesisch;2.250;0.500;0.000;
685;Standard;0;Kartesisch;2.250;0.750;0.000;
686;Standard;0;Kartesisch;2.250;1.000;0.000;
687;Standard;0;Kartesisch;2.250;1.250;0.000;
688;Standard;0;Kartesisch;2.250;1.500;0.000;
689;Standard;0;Kartesisch;2.250;1.750;0.000;
690;Standard;0;Kartesisch;2.250;2.000;0.000;
691;Standard;0;Kartesisch;2.250;2.250;0.000;
692;Standard;0;Kartesisch;2.250;2.500;0.000;
693;Standard;0;Kartesisch;2.250;2.750;0.000;
694;Standard;0;Kartesisch;2.250;3.000;0.000;
695;Standard;0;Kartesisch;2.250;3.250;0.000;
696;Standard;0;Kartesisch;2.250;3.500;0.000;
697;Standard;0;Kartesisch;2.500;-3.500;0.000;
698;Standard;0;Kartesisch;2.500;-3.250;0.000;
699;Standard;0;Kartesisch;2.500;-3.000;0.000;
700;Standard;0;Kartesisch;2.500;-2.750;0.000;
701;Standard;0;Kartesisch;2.500;-2.500;0.000;
702;Standard;0;Kartesisch;2.500;-2.250;0.000;
703;Standard;0;Kartesisch;2.500;-2.000;0.000;
704;Standard;0;Kartesisch;2.500;-1.750;0.000;
705;Standard;0;Kartesisch;2.500;-1.500;0.000;
706;Standard;0;Kartesisch;2.500;-1.250;0.000;
707;Standard;0;Kartesisch;2.500;-1.000;0.000;
708;Standard;0;Kartesisch;2.500;-0.750;0.000;
709;Standard;0;Kartesisch;2.500;-0.500;0.000;
710;Standard;0;Kartesisch;2.500;-0.250;0.000;
711;Standard;0;Kartesisch;2.500;0.000;0.000;
712;Standard;0;Kartesisch;2.500;0.250;0.000;
713;Standard;0;Kartesisch;2.500;0.500;0.000;
714;Standard;0;Kartesisch;2.500;0.750;0.000;
715;Standard;0;Kartesisch;2.500;1.000;0.000;
716;Standard;0;Kartesisch;2.500;1.250;0.000;
717;Standard;0;Kartesisch;2.500;1.500;0.000;
718;Standard;0;Kartesisch;2.500;1.750;0.000;
719;Standard;0;Kartesisch;2.500;2.000;0.000;
720;Standard;0;Kartesisch;2.500;2.250;0.000;
721;Standard;0;Kartesisch;2.500;2.500;0.000;
722;Standard;0;Kartesisch;2.500;2.750;0.000;
723;Standard;0;Kartesisch;2.500;3.000;0.000;
724;Standard;0;Kartesisch;2.500;3.250;0.000;
725;Standard;0;Kartesisch;2.500;3.500;0.000;
726;Standard;0;Kartesisch;2.750;-3.500;0.000;
727;Standard;0;Kartesisch;2.750;-3.250;0.000;
728;Standard;0;Kartesisch;2.750;-3.000;0.000;
729;Standard;0;Kartesisch;2.750;-2.750;0.000;
730;Standard;0;Kartesisch;2.750;-2.500;0.000;
731;Standard;0;Kartesisch;2.750;-2.250;0.000;
732;Standard;0;Kartesisch;2.750;-2.000;0.000;
733;Standard;0;Kartesisch;2.750;-1.750;0.000;
734;Standard;0;Kartesisch;2.750;-1.500;0.000;
735;Standard;0;Kartesisch;2.750;-1.250;0.000;
736;Standard;0;Kartesisch;2.750;-1.000;0.000;
737;Standard;0;Kartesisch;2.750;-0.750;0.000;
738;Standard;0;Kartesisch;2.750;-0.500;0.000;
739;Standard;0;Kartesisch;2.750;-0.250;0.000;
740;Standard;0;Kartesisch;2.750;0.000;0.000;
741;Standard;0;Kartesisch;2.750;0.250;0.000;
742;Standard;0;Kartesisch;2.750;0.500;0.000;
743;Standard;0;Kartesisch;2.750;0.750;0.000;
744;Standard;0;Kartesisch;2.750;1.000;0.000;
745;Standard;0;Kartesisch;2.750;1.250;0.000;
746;Standard;0;Kartesisch;2.750;1.500;0.000;
747;Standard;0;Kartesisch;2.750;1.750;0.000;
748;Standard;0;Kartesisch;2.750;2.000;0.000;
749;Standard;0;Kartesisch;2.750;2.250;0.000;
750;Standard;0;Kartesisch;2.750;2.500;0.000;
751;Standard;0;Kartesisch;2.750;2.750;0.000;
752;Standard;0;Kartesisch;2.750;3.000;0.000;
753;Standard;0;Kartesisch;2.750;3.250;0.000;
754;Standard;0;Kartesisch;2.750;3.500;0.000;
755;Standard;0;Kartesisch;3.000;-3.500;0.000;
756;Standard;0;Kartesisch;3.000;-3.250;0.000;
757;Standard;0;Kartesisch;3.000;-3.000;0.000;
758;Standard;0;Kartesisch;3.000;-2.750;0.000;
759;Standard;0;Kartesisch;3.000;-2.500;0.000;
760;Standard;0;Kartesisch;3.000;-2.250;0.000;
761;Standard;0;Kartesisch;3.000;-2.000;0.000;
762;Standard;0;Kartesisch;3.000;-1.750;0.000;
763;Standard;0;Kartesisch;3.000;-1.500;0.000;
764;Standard;0;Kartesisch;3.000;-1.250;0.000;
765;Standard;0;Kartesisch;3.000;-1.000;0.000;
766;Standard;0;Kartesisch;3.000;-0.750;0.000;
767;Standard;0;Kartesisch;3.000;-0.500;0.000;
768;Standard;0;Kartesisch;3.000;-0.250;0.000;
769;Standard;0;Kartesisch;3.000;0.000;0.000;
770;Standard;0;Kartesisch;3.000;0.250;0.000;
771;Standard;0;Kartesisch;3.000;0.500;0.000;
772;Standard;0;Kartesisch;3.000;0.750;0.000;
773;Standard;0;Kartesisch;3.000;1.000;0.000;
774;Standard;0;Kartesisch;3.000;1.250;0.000;
775;Standard;0;Kartesisch;3.000;1.500;0.000;
776;Standard;0;Kartesisch;3.000;1.750;0.000;
777;Standard;0;Kartesisch;3.000;2.000;0.000;
778;Standard;0;Kartesisch;3.000;2.250;0.000;
779;Standard;0;Kartesisch;3.000;2.500;0.000;
780;Standard;0;Kartesisch;3.000;2.750;0.000;
781;Standard;0;Kartesisch;3.000;3.000;0.000;
782;Standard;0;Kartesisch;3.000;3.250;0.000;
783;Standard;0;Kartesisch;3.000;3.500;0.000;
784;Standard;0;Kartesisch;3.250;-3.500;0.000;
785;Standard;0;Kartesisch;3.250;-3.250;0.000;
786;Standard;0;Kartesisch;3.250;-3.000;0.000;
787;Standard;0;Kartesisch;3.250;-2.750;0.000;
788;Standard;0;Kartesisch;3.250;-2.500;0.000;
789;Standard;0;Kartesisch;3.250;-2.250;0.000;
790;Standard;0;Kartesisch;3.250;-2.000;0.000;
791;Standard;0;Kartesisch;3.250;-1.750;0.000;
792;Standard;0;Kartesisch;3.250;-1.500;0.000;
793;Standard;0;Kartesisch;3.250;-1.250;0.000;
794;Standard;0;Kartesisch;3.250;-1.000;0.000;
795;Standard;0;Kartesisch;3.250;-0.750;0.000;
796;Standard;0;Kartesisch;3.250;-0.500;0.000;
797;Standard;0;Kartesisch;3.250;-0.250;0.000;
798;Standard;0;Kartesisch;3.250;0.000;0.000;
799;Standard;0;Kartesisch;3.250;0.250;0.000;
800;Standard;0;Kartesisch;3.250;0.500;0.000;
801;Standard;0;Kartesisch;3.250;0.750;0.000;
802;Standard;0;Kartesisch;3.250;1.000;0.000;
803;Standard;0;Kartesisch;3.250;1.250;0.000;
804;Standard;0;Kartesisch;3.250;1.500;0.000;
805;Standard;0;Kartesisch;3.250;1.750;0.000;
806;Standard;0;Kartesisch;3.250;2.000;0.000;
807;Standard;0;Kartesisch;3.250;2.250;0.000;
808;Standard;0;Kartesisch;3.250;2.500;0.000;
809;Standard;0;Kartesisch;3.250;2.750;0.000;
810;Standard;0;Kartesisch;3.250;3.000;0.000;
811;Standard;0;Kartesisch;3.250;3.250;0.000;
812;Standard;0;Kartesisch;3.250;3.500;0.000;
813;Standard;0;Kartesisch;3.500;-3.500;0.000;
814;Standard;0;Kartesisch;3.500;-3.250;0.000;
815;Standard;0;Kartesisch;3.500;-3.000;0.000;
816;Standard;0;Kartesisch;3.500;-2.750;0.000;
817;Standard;0;Kartesisch;3.500;-2.500;0.000;
818;Standard;0;Kartesisch;3.500;-2.250;0.000;
819;Standard;0;Kartesisch;3.500;-2.000;0.000;
820;Standard;0;Kartesisch;3.500;-1.750;0.000;
821;Standard;0;Kartesisch;3.500;-1.500;0.000;
822;Standard;0;Kartesisch;3.500;-1.250;0.000;
823;Standard;0;Kartesisch;3.500;-1.000;0.000;
824;Standard;0;Kartesisch;3.500;-0.750;0.000;
825;Standard;0;Kartesisch;3.500;-0.500;0.000;
826;Standard;0;Kartesisch;3.500;-0.250;0.000;
827;Standard;0;Kartesisch;3.500;0.000;0.000;
828;Standard;0;Kartesisch;3.500;0.250;0.000;
829;Standard;0;Kartesisch;3.500;0.500;0.000;
830;Standard;0;Kartesisch;3.500;0.750;0.000;
831;Standard;0;Kartesisch;3.500;1.000;0.000;
832;Standard;0;Kartesisch;3.500;1.250;0.000;
833;Standard;0;Kartesisch;3.500;1.500;0.000;
834;Standard;0;Kartesisch;3.500;1.750;0.000;
835;Standard;0;Kartesisch;3.500;2.000;0.000;
836;Standard;0;Kartesisch;3.500;2.250;0.000;
837;Standard;0;Kartesisch;3.500;2.500;0.000;
838;Standard;0;Kartesisch;3.500;2.750;0.000;
839;Standard;0;Kartesisch;3.500;3.000;0.000;
840;Standard;0;Kartesisch;3.500;3.250;0.000;
841;Standard;0;Kartesisch;3.500;3.500;0.000;
