Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
1019;Standard;0;Kartesisch;1.400;2.400;-3.160;
1020;Standard;0;Kartesisch;1.400;2.500;-3.160;
1021;Standard;0;Kartesisch;1.400;2.600;-3.160;
1022;Standard;0;Kartesisch;1.400;2.700;-3.160;
1023;Standard;0;Kartesisch;1.400;2.800;-3.160;
1024;Standard;0;Kartesisch;1.400;2.900;-3.160;
1025;Standard;0;Kartesisch;1.400;3.000;-3.160;
1026;Standard;0;Kartesisch;1.400;3.100;-3.160;
1027;Standard;0;Kartesisch;1.400;3.200;-3.160;
1028;Standard;0;Kartesisch;1.400;3.300;-3.160;
1029;Standard;0;Kartesisch;1.400;3.400;-3.160;
1030;Standard;0;Kartesisch;1.400;3.500;-3.160;
1031;Standard;0;Kartesisch;1.400;3.600;-3.160;
1032;Standard;0;Kartesisch;1.400;3.700;-3.160;
1033;Standard;0;Kartesisch;1.400;3.800;-3.160;
1034;Standard;0;Kartesisch;1.400;3.900;-3.160;
1035;Standard;0;Kartesisch;1.400;4.000;-3.160;
1036;Standard;0;Kartesisch;1.400;4.100;-3.160;
1037;Standard;0;Kartesisch;1.400;4.200;-3.160;
1038;Standard;0;Kartesisch;1.400;4.300;-3.160;
1039;Standard;0;Kartesisch;1.400;4.400;-3.160;
1040;Standard;0;Kartesisch;1.400;4.500;-3.160;
1041;Standard;0;Kartesisch;1.400;4.600;-3.160;
1042;Standard;0;Kartesisch;1.400;4.700;-3.160;
1043;Standard;0;Kartesisch;1.400;4.800;-3.160;
1044;Standard;0;Kartesisch;1.400;4.900;-3.160;
1045;Standard;0;Kartesisch;1.400;5.000;-3.160;
1046;Standard;0;Kartesisch;1.400;5.100;-3.160;
1047;Standard;0;Kartesisch;1.400;5.200;-3.160;
1048;Standard;0;Kartesisch;1.400;5.300;-3.160;
1049;Standard;0;Kartesisch;1.400;5.400;-3.160;
1050;Standard;0;Kartesisch;1.400;5.500;-3.160;
1051;Standard;0;Kartesisch;1.400;5.600;-3.160;
1052;Standard;0;Kartesisch;1.400;5.700;-3.160;
1053;Standard;0;Kartesisch;1.400;5.800;-3.160;
1054;Standard;0;Kartesisch;1.400;5.900;-3.160;
1055;Standard;0;Kartesisch;1.400;6.000;-3.160;
1056;Standard;0;Kartesisch;1.400;6.100;-3.160;
1057;Standard;0;Kartesisch;1.400;6.200;-3.160;
1058;Standard;0;Kartesisch;1.400;6.300;-3.160;
1059;Standard;0;Kartesisch;1.400;6.400;-3.160;
1060;Standard;0;Kartesisch;1.400;6.500;-3.160;
1061;Standard;0;Kartesisch;1.400;6.600;-3.160;
1062;Standard;0;Kartesisch;1.400;6.700;-3.160;
1063;Standard;0;Kartesisch;1.400;6.800;-3.160;
1064;Standard;0;Kartesisch;1.400;6.900;-3.160;
1065;Standard;0;Kartesisch;1.400;7.000;-3.160;
1066;Standard;0;Kartesisch;1.500;0.000;-3.160;
1067;Standard;0;Kartesisch;1.500;0.100;-3.160;
1068;Standard;0;Kartesisch;1.500;0.200;-3.160;
1069;Standard;0;Kartesisch;1.500;0.300;-3.160;
1070;Standard;0;Kartesisch;1.500;0.400;-3.160;
1071;Standard;0;Kartesisch;1.500;0.500;-3.160;
1072;Standard;0;Kartesisch;1.500;0.600;-3.160;
1073;Standard;0;Kartesisch;1.500;0.700;-3.160;
1074;Standard;0;Kartesisch;1.500;0.800;-3.160;
1075;Standard;0;Kartesisch;1.500;0.900;-3.160;
1076;Standard;0;Kartesisch;1.500;1.000;-3.160;
1077;Standard;0;Kartesisch;1.500;1.100;-3.160;
1078;Standard;0;Kartesisch;1.500;1.200;-3.160;
1079;Standard;0;Kartesisch;1.500;1.300;-3.160;
1080;Standard;0;Kartesisch;1.500;1.400;-3.160;
1081;Standard;0;Kartesisch;1.500;1.500;-3.160;
1082;Standard;0;Kartesisch;1.500;1.600;-3.160;
1083;Standard;0;Kartesisch;1.500;1.700;-3.160;
1084;Standard;0;Kartesisch;1.500;1.800;-3.160;
1085;Standard;0;Kartesisch;1.500;1.900;-3.160;
1086;Standard;0;Kartesisch;1.500;2.000;-3.160;
1087;Standard;0;Kartesisch;1.500;2.100;-3.160;
1088;Standard;0;Kartesisch;1.500;2.200;-3.160;
1089;Standard;0;Kartesisch;1.500;2.300;-3.160;
1090;Standard;0;Kartesisch;1.500;2.400;-3.160;
1091;Standard;0;Kartesisch;1.500;2.500;-3.160;
1092;Standard;0;Kartesisch;1.500;2.600;-3.160;
1093;Standard;0;Kartesisch;1.500;2.700;-3.160;
1094;Standard;0;Kartesisch;1.500;2.800;-3.160;
1095;Standard;0;Kartesisch;1.500;2.900;-3.160;
1096;Standard;0;Kartesisch;1.500;3.000;-3.160;
1097;Standard;0;Kartesisch;1.500;3.100;-3.160;
1098;Standard;0;Kartesisch;1.500;3.200;-3.160;
1099;Standard;0;Kartesisch;1.500;3.300;-3.160;
1100;Standard;0;Kartesisch;1.500;3.400;-3.160;
1101;Standard;0;Kartesisch;1.500;3.500;-3.160;
1102;Standard;0;Kartesisch;1.500;3.600;-3.160;
1103;Standard;0;Kartesisch;1.500;3.700;-3.160;
1104;Standard;0;Kartesisch;1.500;3.800;-3.160;
1105;Standard;0;Kartesisch;1.500;3.900;-3.160;
1106;Standard;0;Kartesisch;1.500;4.000;-3.160;
1107;Standard;0;Kartesisch;1.500;4.100;-3.160;
1108;Standard;0;Kartesisch;1.500;4.200;-3.160;
1109;Standard;0;Kartesisch;1.500;4.300;-3.160;
1110;Standard;0;Kartesisch;1.500;4.400;-3.160;
1111;Standard;0;Kartesisch;1.500;4.500;-3.160;
1112;Standard;0;Kartesisch;1.500;4.600;-3.160;
1113;Standard;0;Kartesisch;1.500;4.700;-3.160;
1114;Standard;0;Kartesisch;1.500;4.800;-3.160;
1115;Standard;0;Kartesisch;1.500;4.900;-3.160;
1116;Standard;0;Kartesisch;1.500;5.000;-3.160;
1117;Standard;0;Kartesisch;1.500;5.100;-3.160;
1118;Standard;0;Kartesisch;1.500;5.200;-3.160;
1119;Standard;0;Kartesisch;1.500;5.300;-3.160;
1120;Standard;0;Kartesisch;1.500;5.400;-3.160;
1121;Standard;0;Kartesisch;1.500;5.500;-3.160;
1122;Standard;0;Kartesisch;1.500;5.600;-3.160;
1123;Standard;0;Kartesisch;1.500;5.700;-3.160;
1124;Standard;0;Kartesisch;1.500;5.800;-3.160;
1125;Standard;0;Kartesisch;1.500;5.900;-3.160;
1126;Standard;0;Kartesisch;1.500;6.000;-3.160;
1127;Standard;0;Kartesisch;1.500;6.100;-3.160;
1128;Standard;0;Kartesisch;1.500;6.200;-3.160;
1129;Standard;0;Kartesisch;1.500;6.300;-3.160;
1130;Standard;0;Kartesisch;1.500;6.400;-3.160;
1131;Standard;0;Kartesisch;1.500;6.500;-3.160;
1132;Standard;0;Kartesisch;1.500;6.600;-3.160;
1133;Standard;0;Kartesisch;1.500;6.700;-3.160;
1134;Standard;0;Kartesisch;1.500;6.800;-3.160;
1135;Standard;0;Kartesisch;1.500;6.900;-3.160;
1136;Standard;0;Kartesisch;1.500;7.000;-3.160;
1137;Standard;0;Kartesisch;1.600;0.000;-3.160;
1138;Standard;0;Kartesisch;1.600;0.100;-3.160;
1139;Standard;0;Kartesisch;1.600;0.200;-3.160;
1140;Standard;0;Kartesisch;1.600;0.300;-3.160;
1141;Standard;0;Kartesisch;1.600;0.400;-3.160;
1142;Standard;0;Kartesisch;1.600;0.500;-3.160;
1143;Standard;0;Kartesisch;1.600;0.600;-3.160;
1144;Standard;0;Kartesisch;1.600;0.700;-3.160;
1145;Standard;0;Kartesisch;1.600;0.800;-3.160;
1146;Standard;0;Kartesisch;1.600;0.900;-3.160;
1147;Standard;0;Kartesisch;1.600;1.000;-3.160;
1148;Standard;0;Kartesisch;1.600;1.100;-3.160;
1149;Standard;0;Kartesisch;1.600;1.200;-3.160;
1150;Standard;0;Kartesisch;1.600;1.300;-3.160;
1151;Standard;0;Kartesisch;1.600;1.400;-3.160;
1152;Standard;0;Kartesisch;1.600;1.500;-3.160;
1153;Standard;0;Kartesisch;1.600;1.600;-3.160;
1154;Standard;0;Kartesisch;1.600;1.700;-3.160;
1155;Standard;0;Kartesisch;1.600;1.800;-3.160;
1156;Standard;0;Kartesisch;1.600;1.900;-3.160;
1157;Standard;0;Kartesisch;1.600;2.000;-3.160;
1158;Standard;0;Kartesisch;1.600;2.100;-3.160;
1159;Standard;0;Kartesisch;1.600;2.200;-3.160;
1160;Standard;0;Kartesisch;1.600;2.300;-3.160;
1161;Standard;0;Kartesisch;1.600;2.400;-3.160;
1162;Standard;0;Kartesisch;1.600;2.500;-3.160;
1163;Standard;0;Kartesisch;1.600;2.600;-3.160;
1164;Standard;0;Kartesisch;1.600;2.700;-3.160;
1165;Standard;0;Kartesisch;1.600;2.800;-3.160;
1166;Standard;0;Kartesisch;1.600;2.900;-3.160;
1167;Standard;0;Kartesisch;1.600;3.000;-3.160;
1168;Standard;0;Kartesisch;1.600;3.100;-3.160;
1169;Standard;0;Kartesisch;1.600;3.200;-3.160;
1170;Standard;0;Kartesisch;1.600;3.300;-3.160;
1171;Standard;0;Kartesisch;1.600;3.400;-3.160;
1172;Standard;0;Kartesisch;1.600;3.500;-3.160;
1173;Standard;0;Kartesisch;1.600;3.600;-3.160;
1174;Standard;0;Kartesisch;1.600;3.700;-3.160;
1175;Standard;0;Kartesisch;1.600;3.800;-3.160;
1176;Standard;0;Kartesisch;1.600;3.900;-3.160;
1177;Standard;0;Kartesisch;1.600;4.000;-3.160;
1178;Standard;0;Kartesisch;1.600;4.100;-3.160;
1179;Standard;0;Kartesisch;1.600;4.200;-3.160;
1180;Standard;0;Kartesisch;1.600;4.300;-3.160;
1181;Standard;0;Kartesisch;1.600;4.400;-3.160;
1182;Standard;0;Kartesisch;1.600;4.500;-3.160;
1183;Standard;0;Kartesisch;1.600;4.600;-3.160;
1184;Standard;0;Kartesisch;1.600;4.700;-3.160;
1185;Standard;0;Kartesisch;1.600;4.800;-3.160;
1186;Standard;0;Kartesisch;1.600;4.900;-3.160;
1187;Standard;0;Kartesisch;1.600;5.000;-3.160;
1188;Standard;0;Kartesisch;1.600;5.100;-3.160;
1189;Standard;0;Kartesisch;1.600;5.200;-3.160;
1190;Standard;0;Kartesisch;1.600;5.300;-3.160;
1191;Standard;0;Kartesisch;1.600;5.400;-3.160;
1192;Standard;0;Kartesisch;1.600;5.500;-3.160;
1193;Standard;0;Kartesisch;1.600;5.600;-3.160;
1194;Standard;0;Kartesisch;1.600;5.700;-3.160;
1195;Standard;0;Kartesisch;1.600;5.800;-3.160;
1196;Standard;0;Kartesisch;1.600;5.900;-3.160;
1197;Standard;0;Kartesisch;1.600;6.000;-3.160;
1198;Standard;0;Kartesisch;1.600;6.100;-3.160;
1199;Standard;0;Kartesisch;1.600;6.200;-3.160;
1200;Standard;0;Kartesisch;1.600;6.300;-3.160;
1201;Standard;0;Kartesisch;1.600;6.400;-3.160;
1202;Standard;0;Kartesisch;1.600;6.500;-3.160;
1203;Standard;0;Kartesisch;1.600;6.600;-3.160;
1204;Standard;0;Kartesisch;1.600;6.700;-3.160;
1205;Standard;0;Kartesisch;1.600;6.800;-3.160;
1206;Standard;0;Kartesisch;1.600;6.900;-3.160;
1207;Standard;0;Kartesisch;1.600;7.000;-3.160;
1208;Standard;0;Kartesisch;1.700;0.000;-3.160;
1209;Standard;0;Kartesisch;1.700;0.100;-3.160;
1210;Standard;0;Kartesisch;1.700;0.200;-3.160;
1211;Standard;0;Kartesisch;1.700;0.300;-3.160;
1212;Standard;0;Kartesisch;1.700;0.400;-3.160;
1213;Standard;0;Kartesisch;1.700;0.500;-3.160;
1214;Standard;0;Kartesisch;1.700;0.600;-3.160;
1215;Standard;0;Kartesisch;1.700;0.700;-3.160;
1216;Standard;0;Kartesisch;1.700;0.800;-3.160;
1217;Standard;0;Kartesisch;1.700;0.900;-3.160;
1218;Standard;0;Kartesisch;1.700;1.000;-3.160;
1219;Standard;0;Kartesisch;1.700;1.100;-3.160;
1220;Standard;0;Kartesisch;1.700;1.200;-3.160;
1221;Standard;0;Kartesisch;1.700;1.300;-3.160;
1222;Standard;0;Kartesisch;1.700;1.400;-3.160;
1223;Standard;0;Kartesisch;1.700;1.500;-3.160;
1224;Standard;0;Kartesisch;1.700;1.600;-3.160;
1225;Standard;0;Kartesisch;1.700;1.700;-3.160;
1226;Standard;0;Kartesisch;1.700;1.800;-3.160;
1227;Standard;0;Kartesisch;1.700;1.900;-3.160;
1228;Standard;0;Kartesisch;1.700;2.000;-3.160;
1229;Standard;0;Kartesisch;1.700;2.100;-3.160;
1230;Standard;0;Kartesisch;1.700;2.200;-3.160;
1231;Standard;0;Kartesisch;1.700;2.300;-3.160;
1232;Standard;0;Kartesisch;1.700;2.400;-3.160;
1233;Standard;0;Kartesisch;1.700;2.500;-3.160;
1234;Standard;0;Kartesisch;1.700;2.600;-3.160;
1235;Standard;0;Kartesisch;1.700;2.700;-3.160;
1236;Standard;0;Kartesisch;1.700;2.800;-3.160;
1237;Standard;0;Kartesisch;1.700;2.900;-3.160;
1238;Standard;0;Kartesisch;1.700;3.000;-3.160;
1239;Standard;0;Kartesisch;1.700;3.100;-3.160;
1240;Standard;0;Kartesisch;1.700;3.200;-3.160;
1241;Standard;0;Kartesisch;1.700;3.300;-3.160;
1242;Standard;0;Kartesisch;1.700;3.400;-3.160;
1243;Standard;0;Kartesisch;1.700;3.500;-3.160;
1244;Standard;0;Kartesisch;1.700;3.600;-3.160;
1245;Standard;0;Kartesisch;1.700;3.700;-3.160;
1246;Standard;0;Kartesisch;1.700;3.800;-3.160;
1247;Standard;0;Kartesisch;1.700;3.900;-3.160;
1248;Standard;0;Kartesisch;1.700;4.000;-3.160;
1249;Standard;0;Kartesisch;1.700;4.100;-3.160;
1250;Standard;0;Kartesisch;1.700;4.200;-3.160;
1251;Standard;0;Kartesisch;1.700;4.300;-3.160;
1252;Standard;0;Kartesisch;1.700;4.400;-3.160;
1253;Standard;0;Kartesisch;1.700;4.500;-3.160;
1254;Standard;0;Kartesisch;1.700;4.600;-3.160;
1255;Standard;0;Kartesisch;1.700;4.700;-3.160;
1256;Standard;0;Kartesisch;1.700;4.800;-3.160;
1257;Standard;0;Kartesisch;1.700;4.900;-3.160;
1258;Standard;0;Kartesisch;1.700;5.000;-3.160;
1259;Standard;0;Kartesisch;1.700;5.100;-3.160;
1260;Standard;0;Kartesisch;1.700;5.200;-3.160;
1261;Standard;0;Kartesisch;1.700;5.300;-3.160;
1262;Standard;0;Kartesisch;1.700;5.400;-3.160;
1263;Standard;0;Kartesisch;1.700;5.500;-3.160;
1264;Standard;0;Kartesisch;1.700;5.600;-3.160;
1265;Standard;0;Kartesisch;1.700;5.700;-3.160;
1266;Standard;0;Kartesisch;1.700;5.800;-3.160;
1267;Standard;0;Kartesisch;1.700;5.900;-3.160;
1268;Standard;0;Kartesisch;1.700;6.000;-3.160;
1269;Standard;0;Kartesisch;1.700;6.100;-3.160;
1270;Standard;0;Kartesisch;1.700;6.200;-3.160;
1271;Standard;0;Kartesisch;1.700;6.300;-3.160;
1272;Standard;0;Kartesisch;1.700;6.400;-3.160;
1273;Standard;0;Kartesisch;1.700;6.500;-3.160;
1274;Standard;0;Kartesisch;1.700;6.600;-3.160;
1275;Standard;0;Kartesisch;1.700;6.700;-3.160;
1276;Standard;0;Kartesisch;1.700;6.800;-3.160;
1277;Standard;0;Kartesisch;1.700;6.900;-3.160;
1278;Standard;0;Kartesisch;1.700;7.000;-3.160;
1279;Standard;0;Kartesisch;1.800;0.000;-3.160;
1280;Standard;0;Kartesisch;1.800;0.100;-3.160;
1281;Standard;0;Kartesisch;1.800;0.200;-3.160;
1282;Standard;0;Kartesisch;1.800;0.300;-3.160;
1283;Standard;0;Kartesisch;1.800;0.400;-3.160;
1284;Standard;0;Kartesisch;1.800;0.500;-3.160;
1285;Standard;0;Kartesisch;1.800;0.600;-3.160;
1286;Standard;0;Kartesisch;1.800;0.700;-3.160;
1287;Standard;0;Kartesisch;1.800;0.800;-3.160;
1288;Standard;0;Kartesisch;1.800;0.900;-3.160;
1289;Standard;0;Kartesisch;1.800;1.000;-3.160;
1290;Standard;0;Kartesisch;1.800;1.100;-3.160;
1291;Standard;0;Kartesisch;1.800;1.200;-3.160;
1292;Standard;0;Kartesisch;1.800;1.300;-3.160;
1293;Standard;0;Kartesisch;1.800;1.400;-3.160;
1294;Standard;0;Kartesisch;1.800;1.500;-3.160;
1295;Standard;0;Kartesisch;1.800;1.600;-3.160;
1296;Standard;0;Kartesisch;1.800;1.700;-3.160;
1297;Standard;0;Kartesisch;1.800;1.800;-3.160;
1298;Standard;0;Kartesisch;1.800;1.900;-3.160;
1299;Standard;0;Kartesisch;1.800;2.000;-3.160;
1300;Standard;0;Kartesisch;1.800;2.100;-3.160;
1301;Standard;0;Kartesisch;1.800;2.200;-3.160;
1302;Standard;0;Kartesisch;1.800;2.300;-3.160;
1303;Standard;0;Kartesisch;1.800;2.400;-3.160;
1304;Standard;0;Kartesisch;1.800;2.500;-3.160;
1305;Standard;0;Kartesisch;1.800;2.600;-3.160;
1306;Standard;0;Kartesisch;1.800;2.700;-3.160;
1307;Standard;0;Kartesisch;1.800;2.800;-3.160;
1308;Standard;0;Kartesisch;1.800;2.900;-3.160;
1309;Standard;0;Kartesisch;1.800;3.000;-3.160;
1310;Standard;0;Kartesisch;1.800;3.100;-3.160;
1311;Standard;0;Kartesisch;1.800;3.200;-3.160;
1312;Standard;0;Kartesisch;1.800;3.300;-3.160;
1313;Standard;0;Kartesisch;1.800;3.400;-3.160;
1314;Standard;0;Kartesisch;1.800;3.500;-3.160;
1315;Standard;0;Kartesisch;1.800;3.600;-3.160;
1316;Standard;0;Kartesisch;1.800;3.700;-3.160;
1317;Standard;0;Kartesisch;1.800;3.800;-3.160;
1318;Standard;0;Kartesisch;1.800;3.900;-3.160;
1319;Standard;0;Kartesisch;1.800;4.000;-3.160;
1320;Standard;0;Kartesisch;1.800;4.100;-3.160;
1321;Standard;0;Kartesisch;1.800;4.200;-3.160;
1322;Standard;0;Kartesisch;1.800;4.300;-3.160;
1323;Standard;0;Kartesisch;1.800;4.400;-3.160;
1324;Standard;0;Kartesisch;1.800;4.500;-3.160;
1325;Standard;0;Kartesisch;1.800;4.600;-3.160;
1326;Standard;0;Kartesisch;1.800;4.700;-3.160;
1327;Standard;0;Kartesisch;1.800;4.800;-3.160;
1328;Standard;0;Kartesisch;1.800;4.900;-3.160;
1329;Standard;0;Kartesisch;1.800;5.000;-3.160;
1330;Standard;0;Kartesisch;1.800;5.100;-3.160;
1331;Standard;0;Kartesisch;1.800;5.200;-3.160;
1332;Standard;0;Kartesisch;1.800;5.300;-3.160;
1333;Standard;0;Kartesisch;1.800;5.400;-3.160;
1334;Standard;0;Kartesisch;1.800;5.500;-3.160;
1335;Standard;0;Kartesisch;1.800;5.600;-3.160;
1336;Standard;0;Kartesisch;1.800;5.700;-3.160;
1337;Standard;0;Kartesisch;1.800;5.800;-3.160;
1338;Standard;0;Kartesisch;1.800;5.900;-3.160;
1339;Standard;0;Kartesisch;1.800;6.000;-3.160;
1340;Standard;0;Kartesisch;1.800;6.100;-3.160;
1341;Standard;0;Kartesisch;1.800;6.200;-3.160;
1342;Standard;0;Kartesisch;1.800;6.300;-3.160;
1343;Standard;0;Kartesisch;1.800;6.400;-3.160;
1344;Standard;0;Kartesisch;1.800;6.500;-3.160;
1345;Standard;0;Kartesisch;1.800;6.600;-3.160;
1346;Standard;0;Kartesisch;1.800;6.700;-3.160;
1347;Standard;0;Kartesisch;1.800;6.800;-3.160;
1348;Standard;0;Kartesisch;1.800;6.900;-3.160;
1349;Standard;0;Kartesisch;1.800;7.000;-3.160;
1350;Standard;0;Kartesisch;1.900;0.000;-3.160;
1351;Standard;0;Kartesisch;1.900;0.100;-3.160;
1352;Standard;0;Kartesisch;1.900;0.200;-3.160;
1353;Standard;0;Kartesisch;1.900;0.300;-3.160;
1354;Standard;0;Kartesisch;1.900;0.400;-3.160;
1355;Standard;0;Kartesisch;1.900;0.500;-3.160;
1356;Standard;0;Kartesisch;1.900;0.600;-3.160;
1357;Standard;0;Kartesisch;1.900;0.700;-3.160;
1358;Standard;0;Kartesisch;1.900;0.800;-3.160;
1359;Standard;0;Kartesisch;1.900;0.900;-3.160;
1360;Standard;0;Kartesisch;1.900;1.000;-3.160;
1361;Standard;0;Kartesisch;1.900;1.100;-3.160;
1362;Standard;0;Kartesisch;1.900;1.200;-3.160;
1363;Standard;0;Kartesisch;1.900;1.300;-3.160;
1364;Standard;0;Kartesisch;1.900;1.400;-3.160;
1365;Standard;0;Kartesisch;1.900;1.500;-3.160;
1366;Standard;0;Kartesisch;1.900;1.600;-3.160;
1367;Standard;0;Kartesisch;1.900;1.700;-3.160;
1368;Standard;0;Kartesisch;1.900;1.800;-3.160;
1369;Standard;0;Kartesisch;1.900;1.900;-3.160;
1370;Standard;0;Kartesisch;1.900;2.000;-3.160;
1371;Standard;0;Kartesisch;1.900;2.100;-3.160;
1372;Standard;0;Kartesisch;1.900;2.200;-3.160;
1373;Standard;0;Kartesisch;1.900;2.300;-3.160;
1374;Standard;0;Kartesisch;1.900;2.400;-3.160;
1375;Standard;0;Kartesisch;1.900;2.500;-3.160;
1376;Standard;0;Kartesisch;1.900;2.600;-3.160;
1377;Standard;0;Kartesisch;1.900;2.700;-3.160;
1378;Standard;0;Kartesisch;1.900;2.800;-3.160;
1379;Standard;0;Kartesisch;1.900;2.900;-3.160;
1380;Standard;0;Kartesisch;1.900;3.000;-3.160;
1381;Standard;0;Kartesisch;1.900;3.100;-3.160;
1382;Standard;0;Kartesisch;1.900;3.200;-3.160;
1383;Standard;0;Kartesisch;1.900;3.300;-3.160;
1384;Standard;0;Kartesisch;1.900;3.400;-3.160;
1385;Standard;0;Kartesisch;1.900;3.500;-3.160;
1386;Standard;0;Kartesisch;1.900;3.600;-3.160;
1387;Standard;0;Kartesisch;1.900;3.700;-3.160;
1388;Standard;0;Kartesisch;1.900;3.800;-3.160;
1389;Standard;0;Kartesisch;1.900;3.900;-3.160;
1390;Standard;0;Kartesisch;1.900;4.000;-3.160;
1391;Standard;0;Kartesisch;1.900;4.100;-3.160;
1392;Standard;0;Kartesisch;1.900;4.200;-3.160;
1393;Standard;0;Kartesisch;1.900;4.300;-3.160;
1394;Standard;0;Kartesisch;1.900;4.400;-3.160;
1395;Standard;0;Kartesisch;1.900;4.500;-3.160;
1396;Standard;0;Kartesisch;1.900;4.600;-3.160;
1397;Standard;0;Kartesisch;1.900;4.700;-3.160;
1398;Standard;0;Kartesisch;1.900;4.800;-3.160;
1399;Standard;0;Kartesisch;1.900;4.900;-3.160;
1400;Standard;0;Kartesisch;1.900;5.000;-3.160;
1401;Standard;0;Kartesisch;1.900;5.100;-3.160;
1402;Standard;0;Kartesisch;1.900;5.200;-3.160;
1403;Standard;0;Kartesisch;1.900;5.300;-3.160;
1404;Standard;0;Kartesisch;1.900;5.400;-3.160;
1405;Standard;0;Kartesisch;1.900;5.500;-3.160;
1406;Standard;0;Kartesisch;1.900;5.600;-3.160;
1407;Standard;0;Kartesisch;1.900;5.700;-3.160;
1408;Standard;0;Kartesisch;1.900;5.800;-3.160;
1409;Standard;0;Kartesisch;1.900;5.900;-3.160;
1410;Standard;0;Kartesisch;1.900;6.000;-3.160;
1411;Standard;0;Kartesisch;1.900;6.100;-3.160;
1412;Standard;0;Kartesisch;1.900;6.200;-3.160;
1413;Standard;0;Kartesisch;1.900;6.300;-3.160;
1414;Standard;0;Kartesisch;1.900;6.400;-3.160;
1415;Standard;0;Kartesisch;1.900;6.500;-3.160;
1416;Standard;0;Kartesisch;1.900;6.600;-3.160;
1417;Standard;0;Kartesisch;1.900;6.700;-3.160;
1418;Standard;0;Kartesisch;1.900;6.800;-3.160;
1419;Standard;0;Kartesisch;1.900;6.900;-3.160;
1420;Standard;0;Kartesisch;1.900;7.000;-3.160;
1421;Standard;0;Kartesisch;2.000;0.000;-3.160;
1422;Standard;0;Kartesisch;2.000;0.100;-3.160;
1423;Standard;0;Kartesisch;2.000;0.200;-3.160;
1424;Standard;0;Kartesisch;2.000;0.300;-3.160;
1425;Standard;0;Kartesisch;2.000;0.400;-3.160;
1426;Standard;0;Kartesisch;2.000;0.500;-3.160;
1427;Standard;0;Kartesisch;2.000;0.600;-3.160;
1428;Standard;0;Kartesisch;2.000;0.700;-3.160;
1429;Standard;0;Kartesisch;2.000;0.800;-3.160;
1430;Standard;0;Kartesisch;2.000;0.900;-3.160;
1431;Standard;0;Kartesisch;2.000;1.000;-3.160;
1432;Standard;0;Kartesisch;2.000;1.100;-3.160;
1433;Standard;0;Kartesisch;2.000;1.200;-3.160;
1434;Standard;0;Kartesisch;2.000;1.300;-3.160;
1435;Standard;0;Kartesisch;2.000;1.400;-3.160;
1436;Standard;0;Kartesisch;2.000;1.500;-3.160;
1437;Standard;0;Kartesisch;2.000;1.600;-3.160;
1438;Standard;0;Kartesisch;2.000;1.700;-3.160;
1439;Standard;0;Kartesisch;2.000;1.800;-3.160;
1440;Standard;0;Kartesisch;2.000;1.900;-3.160;
1441;Standard;0;Kartesisch;2.000;2.000;-3.160;
1442;Standard;0;Kartesisch;2.000;2.100;-3.160;
1443;Standard;0;Kartesisch;2.000;2.200;-3.160;
1444;Standard;0;Kartesisch;2.000;2.300;-3.160;
1445;Standard;0;Kartesisch;2.000;2.400;-3.160;
1446;Standard;0;Kartesisch;2.000;2.500;-3.160;
1447;Standard;0;Kartesisch;2.000;2.600;-3.160;
1448;Standard;0;Kartesisch;2.000;2.700;-3.160;
1449;Standard;0;Kartesisch;2.000;2.800;-3.160;
1450;Standard;0;Kartesisch;2.000;2.900;-3.160;
1451;Standard;0;Kartesisch;2.000;3.000;-3.160;
1452;Standard;0;Kartesisch;2.000;3.100;-3.160;
1453;Standard;0;Kartesisch;2.000;3.200;-3.160;
1454;Standard;0;Kartesisch;2.000;3.300;-3.160;
1455;Standard;0;Kartesisch;2.000;3.400;-3.160;
1456;Standard;0;Kartesisch;2.000;3.500;-3.160;
1457;Standard;0;Kartesisch;2.000;3.600;-3.160;
1458;Standard;0;Kartesisch;2.000;3.700;-3.160;
1459;Standard;0;Kartesisch;2.000;3.800;-3.160;
1460;Standard;0;Kartesisch;2.000;3.900;-3.160;
1461;Standard;0;Kartesisch;2.000;4.000;-3.160;
1462;Standard;0;Kartesisch;2.000;4.100;-3.160;
1463;Standard;0;Kartesisch;2.000;4.200;-3.160;
1464;Standard;0;Kartesisch;2.000;4.300;-3.160;
1465;Standard;0;Kartesisch;2.000;4.400;-3.160;
1466;Standard;0;Kartesisch;2.000;4.500;-3.160;
1467;Standard;0;Kartesisch;2.000;4.600;-3.160;
1468;Standard;0;Kartesisch;2.000;4.700;-3.160;
1469;Standard;0;Kartesisch;2.000;4.800;-3.160;
1470;Standard;0;Kartesisch;2.000;4.900;-3.160;
1471;Standard;0;Kartesisch;2.000;5.000;-3.160;
1472;Standard;0;Kartesisch;2.000;5.100;-3.160;
1473;Standard;0;Kartesisch;2.000;5.200;-3.160;
1474;Standard;0;Kartesisch;2.000;5.300;-3.160;
1475;Standard;0;Kartesisch;2.000;5.400;-3.160;
1476;Standard;0;Kartesisch;2.000;5.500;-3.160;
1477;Standard;0;Kartesisch;2.000;5.600;-3.160;
1478;Standard;0;Kartesisch;2.000;5.700;-3.160;
1479;Standard;0;Kartesisch;2.000;5.800;-3.160;
1480;Standard;0;Kartesisch;2.000;5.900;-3.160;
1481;Standard;0;Kartesisch;2.000;6.000;-3.160;
1482;Standard;0;Kartesisch;2.000;6.100;-3.160;
