node_number;x[m];y[m];z[m]
437.0;2.0;-1.6;-3.60260880671
438.0;2.0;-1.7;-3.62001797045
439.0;2.0;-1.8;-3.63745329039
440.0;2.0;-1.9;-3.65492546105
441.0;2.0;-2.0;-3.67244215529
442.0;0.0;-2.4;-3.46449177336
443.0;0.0;-2.8;-3.6048050154
444.0;0.0;-3.2;-3.74513215588
445.0;0.0;-3.6;-3.88547187852
446.0;0.0;-4.0;-4.02576879938
447.0;0.4;-2.4;-3.51996813612
448.0;0.4;-2.8;-3.64614580158
449.0;0.4;-3.2;-3.77231070986
450.0;0.4;-3.6;-3.89870408188
451.0;0.4;-4.0;-4.025820766
452.0;0.8;-2.4;-3.57543608263
453.0;0.8;-2.8;-3.68746222515
454.0;0.8;-3.2;-3.79971671218
455.0;0.8;-3.6;-3.91262380614
456.0;0.8;-4.0;-4.02578317683
457.0;1.2;-2.4;-3.63089814456
458.0;1.2;-2.8;-3.72901558465
459.0;1.2;-3.2;-3.82777955311
460.0;1.2;-3.6;-3.92677524347
461.0;1.2;-4.0;-4.02577003162
462.0;1.6;-2.4;-3.6865892415
463.0;1.6;-2.8;-3.77121860553
464.0;1.6;-3.2;-3.85607339444
465.0;1.6;-3.6;-3.94091837345
466.0;1.6;-4.0;-4.02576817999
467.0;2.0;-2.4;-3.74293053224
468.0;2.0;-2.8;-3.81364974705
469.0;2.0;-3.2;-3.88435580848
470.0;2.0;-3.6;-3.95505967368
471.0;2.0;-4.0;-4.02576847774
472.0;2.4;0.0;-3.46449177336
473.0;2.4;-0.4;-3.51996813613
474.0;2.4;-0.8;-3.57543608263
475.0;2.4;-1.2;-3.63089814456
476.0;2.4;-1.6;-3.6865892415
477.0;2.4;-2.0;-3.74293053224
478.0;2.4;-2.4;-3.79950646085
479.0;2.4;-2.8;-3.8560737127
480.0;2.4;-3.2;-3.91263785802
481.0;2.4;-3.6;-3.96920125335
482.0;2.4;-4.0;-4.02576863055
483.0;2.8;0.0;-3.6048050154
484.0;2.8;-0.4;-3.64614580158
485.0;2.8;-0.8;-3.68746222515
486.0;2.8;-1.2;-3.72901558464
487.0;2.8;-1.6;-3.77121860553
488.0;2.8;-2.0;-3.81364974705
489.0;2.8;-2.4;-3.8560737127
490.0;2.8;-2.8;-3.89849722453
491.0;2.8;-3.2;-3.94092034528
492.0;2.8;-3.6;-3.98334260735
493.0;2.8;-4.0;-4.02576908225
494.0;3.2;0.0;-3.74513215587
495.0;3.2;-0.4;-3.77231070986
496.0;3.2;-0.8;-3.79971671218
497.0;3.2;-1.2;-3.82777955311
498.0;3.2;-1.6;-3.85607339443
499.0;3.2;-2.0;-3.88435580848
500.0;3.2;-2.4;-3.91263785802
501.0;3.2;-2.8;-3.94092034528
502.0;3.2;-3.2;-3.96920219918
503.0;3.2;-3.6;-3.9974832488
504.0;3.2;-4.0;-4.02577250556
505.0;3.6;0.0;-3.88547187852
506.0;3.6;-0.4;-3.89870408188
507.0;3.6;-0.8;-3.91262380614
508.0;3.6;-1.2;-3.92677524347
509.0;3.6;-1.6;-3.94091837346
510.0;3.6;-2.0;-3.95505967368
511.0;3.6;-2.4;-3.96920125335
512.0;3.6;-2.8;-3.98334260735
513.0;3.6;-3.2;-3.99748324881
514.0;3.6;-3.6;-4.01162207683
515.0;3.6;-4.0;-4.02578340875
516.0;4.0;0.0;-4.02576879938
517.0;4.0;-0.4;-4.025820766
518.0;4.0;-0.8;-4.02578317683
519.0;4.0;-1.2;-4.02577003161
520.0;4.0;-1.6;-4.02576818
521.0;4.0;-2.0;-4.02576847775
522.0;4.0;-2.4;-4.02576863055
523.0;4.0;-2.8;-4.02576908225
524.0;4.0;-3.2;-4.02577250556
525.0;4.0;-3.6;-4.02578340874
526.0;4.0;-4.0;-4.02576879938
527.0;8.0;0.0;-2.85
528.0;0.0;0.1;-2.84540203955
529.0;0.0;0.2;-2.84756480183
530.0;0.0;0.3;-2.85588538393
531.0;0.0;0.4;-2.86988287601
532.0;0.0;0.5;-2.88893349672
533.0;0.0;0.6;-2.9115551639
534.0;0.0;0.7;-2.93544796621
535.0;0.0;0.8;-2.95908132743
536.0;0.0;0.9;-2.98276195771
537.0;0.0;1.0;-3.00758007668
538.0;0.0;1.1;-3.03391159554
539.0;0.0;1.2;-3.06136611446
540.0;0.0;1.3;-3.0897649984
541.0;0.0;1.4;-3.11952144799
542.0;0.0;1.5;-3.15104074927
543.0;0.0;1.6;-3.18425332207
544.0;0.0;1.7;-3.21871851106
545.0;0.0;1.8;-3.25384818555
546.0;0.0;1.9;-3.28910733009
547.0;0.0;2.0;-3.32423015749
548.0;8.0;-0.1;-2.84540203955
549.0;0.1;0.1;-2.84690633694
550.0;0.1;0.2;-2.85463125122
551.0;0.1;0.3;-2.8679137619
552.0;0.1;0.4;-2.88568389128
553.0;0.1;0.5;-2.90650229485
554.0;0.1;0.6;-2.92901103128
555.0;0.1;0.7;-2.95224086142
556.0;0.1;0.8;-2.97578270035
557.0;0.1;0.9;-2.99985134014
558.0;0.1;1.0;-3.02494612366
559.0;0.1;1.1;-3.0513643398
560.0;0.1;1.2;-3.07911073122
561.0;0.1;1.3;-3.10820087944
562.0;0.1;1.4;-3.13881187327
563.0;0.1;1.5;-3.17100585103
564.0;0.1;1.6;-3.20445444397
565.0;0.1;1.7;-3.23859142086
566.0;0.1;1.8;-3.27294623875
567.0;0.1;1.9;-3.30727439164
568.0;0.1;2.0;-3.34150921839
569.0;8.0;-0.2;-2.84756480183
570.0;0.2;0.1;-2.85463125122
571.0;0.2;0.2;-2.86721797707
572.0;0.2;0.3;-2.88446090363
573.0;0.2;0.4;-2.90482477731
574.0;0.2;0.5;-2.92633192731
575.0;0.2;0.6;-2.94796958739
576.0;0.2;0.7;-2.97018418738
577.0;0.2;0.8;-2.99359485702
578.0;0.2;0.9;-3.01813863291
579.0;0.2;1.0;-3.0435948548
580.0;0.2;1.1;-3.07017579344
581.0;0.2;1.2;-3.09831439001
582.0;0.2;1.3;-3.12816903221
583.0;0.2;1.4;-3.15956418939
584.0;0.2;1.5;-3.19218198369
585.0;0.2;1.6;-3.22551553781
586.0;0.2;1.7;-3.25899309685
587.0;0.2;1.8;-3.29234126791
588.0;0.2;1.9;-3.32562234293
589.0;0.2;2.0;-3.35893200604
590.0;8.0;-0.3;-2.85588538393
591.0;0.3;0.1;-2.8679137619
592.0;0.3;0.2;-2.88446090363
593.0;0.3;0.3;-2.90392136106
594.0;0.3;0.4;-2.92483515446
595.0;0.3;0.5;-2.94604152239
596.0;0.3;0.6;-2.96727430084
597.0;0.3;0.7;-2.9892501997
598.0;0.3;0.8;-3.0126364244
599.0;0.3;0.9;-3.03739266857
600.0;0.3;1.0;-3.06327190605
601.0;0.3;1.1;-3.09043274753
602.0;0.3;1.2;-3.11925923229
603.0;0.3;1.3;-3.1497770569
604.0;0.3;1.4;-3.18154027798
605.0;0.3;1.5;-3.21400108814
606.0;0.3;1.6;-3.24668967467
607.0;0.3;1.7;-3.27926248399
608.0;0.3;1.8;-3.31163958533
609.0;0.3;1.9;-3.3439687059
610.0;0.3;2.0;-3.37636844265
611.0;8.0;-0.4;-2.86988287601
612.0;0.4;0.1;-2.88568389128
613.0;0.4;0.2;-2.90482477731
614.0;0.4;0.3;-2.92483515446
615.0;0.4;0.4;-2.94481793205
616.0;0.4;0.5;-2.96528661406
617.0;0.4;0.6;-2.98679273921
618.0;0.4;0.7;-3.00935411773
619.0;0.4;0.8;-3.03295295179
620.0;0.4;0.9;-3.05782099343
621.0;0.4;1.0;-3.08422084696
622.0;0.4;1.1;-3.1122537189
623.0;0.4;1.2;-3.14185347573
624.0;0.4;1.3;-3.17272444967
625.0;0.4;1.4;-3.2043026598
626.0;0.4;1.5;-3.23603055819
627.0;0.4;1.6;-3.26767180964
628.0;0.4;1.7;-3.29923239311
629.0;0.4;1.8;-3.33075127944
630.0;0.4;1.9;-3.36225750823
631.0;0.4;2.0;-3.39378406336
632.0;8.0;-0.5;-2.88893349672
633.0;0.5;0.1;-2.90650229485
634.0;0.5;0.2;-2.92633192731
635.0;0.5;0.3;-2.94604152239
636.0;0.5;0.4;-2.96528661406
637.0;0.5;0.5;-2.98538383312
638.0;0.5;0.6;-3.0072015255
639.0;0.5;0.7;-3.03035996337
640.0;0.5;0.8;-3.05444479112
641.0;0.5;0.9;-3.07978326696
642.0;0.5;1.0;-3.10686467628
643.0;0.5;1.1;-3.13564995666
644.0;0.5;1.2;-3.16565936814
645.0;0.5;1.3;-3.19635622262
646.0;0.5;1.4;-3.22724940941
647.0;0.5;1.5;-3.25798584162
648.0;0.5;1.6;-3.28855667204
649.0;0.5;1.7;-3.31914615761
650.0;0.5;1.8;-3.34982101391
651.0;0.5;1.9;-3.38051254589
652.0;0.5;2.0;-3.41118099859
653.0;8.0;-0.6;-2.9115551639
654.0;0.6;0.1;-2.92901103128
655.0;0.6;0.2;-2.94796958738
656.0;0.6;0.3;-2.96727430084
657.0;0.6;0.4;-2.98679273921
658.0;0.6;0.5;-3.0072015255
659.0;0.6;0.6;-3.02909286674
660.0;0.6;0.7;-3.0524885995
661.0;0.6;0.8;-3.07723224464
662.0;0.6;0.9;-3.10342441652
