element_number;x[m];y[m];t[mm]
738.0;2.15;0.25;60.120953415
739.0;2.15;0.35;60.1269949884
740.0;2.15;0.45;60.1328132163
741.0;2.15;0.55;60.1302413355
742.0;2.15;0.65;60.1287358762
743.0;2.15;0.75;60.1297334025
744.0;2.15;0.85;60.1300618529
745.0;2.15;0.95;60.1297481889
746.0;2.15;1.05;60.1296954902
747.0;2.15;1.15;60.1298114659
748.0;2.15;1.25;60.1298102167
749.0;2.15;1.35;60.1298119489
750.0;2.15;1.45;60.129812824
751.0;2.15;1.55;60.1297203301
752.0;2.15;1.65;60.1296321729
753.0;2.15;1.75;60.1297598929
754.0;2.15;1.85;60.1300710364
755.0;2.15;1.95;60.1310929091
756.0;2.15;2.05;60.128865368
757.0;2.15;2.15;60.1232459182
758.0;2.15;2.25;60.131017776
759.0;2.15;2.35;60.1436449082
760.0;2.15;2.45;60.1509024102
761.0;2.15;2.55;60.1348537566
762.0;2.15;2.65;60.0360192059
763.0;2.15;2.75;60.3268938779
764.0;2.15;2.85;61.7550488113
765.0;2.15;2.95;64.6451414476
766.0;2.15;3.05;69.1625805466
767.0;2.15;3.15;75.2671998892
768.0;2.15;3.25;82.8594067938
769.0;2.15;3.35;91.99116134
770.0;2.15;3.45;102.646115482
771.0;2.25;0.05;60.1556863527
772.0;2.25;0.15;60.1424798667
773.0;2.25;0.25;60.1197105676
774.0;2.25;0.35;60.1268520971
775.0;2.25;0.45;60.13315275
776.0;2.25;0.55;60.130229132
777.0;2.25;0.65;60.1285800973
778.0;2.25;0.75;60.1296953696
779.0;2.25;0.85;60.1300186499
780.0;2.25;0.95;60.1296436415
781.0;2.25;1.05;60.1295568074
782.0;2.25;1.15;60.1296833681
783.0;2.25;1.25;60.1296759307
784.0;2.25;1.35;60.1296435724
785.0;2.25;1.45;60.1296269129
786.0;2.25;1.55;60.1296239378
787.0;2.25;1.65;60.1298431
788.0;2.25;1.75;60.1304679721
789.0;2.25;1.85;60.1295897001
790.0;2.25;1.95;60.128126954
791.0;2.25;2.05;60.1286523062
792.0;2.25;2.15;60.131014283
793.0;2.25;2.25;60.1474925253
794.0;2.25;2.35;60.1441734637
795.0;2.25;2.45;60.0733156572
796.0;2.25;2.55;60.0921342315
797.0;2.25;2.65;60.4215470858
798.0;2.25;2.75;61.6737884165
799.0;2.25;2.85;64.6030938923
800.0;2.25;2.95;69.1916915186
801.0;2.25;3.05;75.2771924542
802.0;2.25;3.15;82.8718288404
803.0;2.25;3.25;91.9603887799
804.0;2.25;3.35;102.58524703
805.0;2.25;3.45;114.733221943
806.0;2.35;0.05;60.1566042619
807.0;2.35;0.15;60.1432233229
808.0;2.35;0.25;60.11924565
809.0;2.35;0.35;60.1266283657
810.0;2.35;0.45;60.1334466961
811.0;2.35;0.55;60.1302879083
812.0;2.35;0.65;60.1285034737
813.0;2.35;0.75;60.129679821
814.0;2.35;0.85;60.1300288505
815.0;2.35;0.95;60.1296116753
816.0;2.35;1.05;60.1295133657
817.0;2.35;1.15;60.1296500389
818.0;2.35;1.25;60.1296542817
819.0;2.35;1.35;60.1295593425
820.0;2.35;1.45;60.1295002335
821.0;2.35;1.55;60.1297598029
822.0;2.35;1.65;60.1299037701
823.0;2.35;1.75;60.1308965582
824.0;2.35;1.85;60.1298022708
825.0;2.35;1.95;60.1238792268
826.0;2.35;2.05;60.1294019024
827.0;2.35;2.15;60.1436374873
828.0;2.35;2.25;60.1441705532
829.0;2.35;2.35;60.1410407624
830.0;2.35;2.45;60.0621741501
831.0;2.35;2.55;60.3085510729
832.0;2.35;2.65;61.7352492454
833.0;2.35;2.75;64.6629940529
834.0;2.35;2.85;69.1635290095
835.0;2.35;2.95;75.2653694689
836.0;2.35;3.05;82.881835513
837.0;2.35;3.15;91.9762052658
838.0;2.35;3.25;102.554192555
839.0;2.35;3.35;114.668057121
840.0;2.35;3.45;128.29577332
841.0;2.45;0.05;60.1599804508
842.0;2.45;0.15;60.144789274
843.0;2.45;0.25;60.1176066037
844.0;2.45;0.35;60.1259524489
845.0;2.45;0.45;60.133699492
846.0;2.45;0.55;60.1303944121
847.0;2.45;0.65;60.1284368444
848.0;2.45;0.75;60.1297995516
849.0;2.45;0.85;60.1302913632
850.0;2.45;0.95;60.1299527959
851.0;2.45;1.05;60.1299615453
852.0;2.45;1.15;60.1301526739
853.0;2.45;1.25;60.1301437343
854.0;2.45;1.35;60.130063068
855.0;2.45;1.45;60.1301791087
856.0;2.45;1.55;60.1308490586
857.0;2.45;1.65;60.1300565706
858.0;2.45;1.75;60.1274657804
859.0;2.45;1.85;60.1278987438
860.0;2.45;1.95;60.1324581609
861.0;2.45;2.05;60.1471431159
862.0;2.45;2.15;60.1509128973
863.0;2.45;2.25;60.0733362483
864.0;2.45;2.35;60.062202844
865.0;2.45;2.45;60.4291121028
866.0;2.45;2.55;61.702841722
867.0;2.45;2.65;64.5952465562
868.0;2.45;2.75;69.1857515648
869.0;2.45;2.85;75.2731824599
870.0;2.45;2.95;82.8703376568
871.0;2.45;3.05;91.9829285336
872.0;2.45;3.15;102.57365734
873.0;2.45;3.25;114.644280022
874.0;2.45;3.35;128.238274855
875.0;2.45;3.45;143.33737148
876.0;2.55;0.05;60.1618617082
877.0;2.55;0.15;60.1456950509
878.0;2.55;0.25;60.1169684007
879.0;2.55;0.35;60.1261431881
880.0;2.55;0.45;60.134269977
881.0;2.55;0.55;60.1304211166
882.0;2.55;0.65;60.128333211
883.0;2.55;0.75;60.1298395942
884.0;2.55;0.85;60.1302972145
885.0;2.55;0.95;60.1298892634
886.0;2.55;1.05;60.1298973294
887.0;2.55;1.15;60.1300167756
888.0;2.55;1.25;60.1299541308
889.0;2.55;1.35;60.1300828691
890.0;2.55;1.45;60.1300453597
891.0;2.55;1.55;60.1305995904
892.0;2.55;1.65;60.130285511
893.0;2.55;1.75;60.1246754495
894.0;2.55;1.85;60.1274298475
895.0;2.55;1.95;60.1440438469
896.0;2.55;2.05;60.1367622091
897.0;2.55;2.15;60.1348604228
898.0;2.55;2.25;60.0921547828
899.0;2.55;2.35;60.3085821059
900.0;2.55;2.45;61.7028311232
901.0;2.55;2.55;64.6648923884
902.0;2.55;2.65;69.1737207693
903.0;2.55;2.75;75.2649401683
904.0;2.55;2.85;82.8690412173
905.0;2.55;2.95;91.9647153952
906.0;2.55;3.05;102.570545351
907.0;2.55;3.15;114.651450687
908.0;2.55;3.25;128.19560298
909.0;2.55;3.35;143.292676096
910.0;2.55;3.45;159.920886987
911.0;2.65;0.05;60.1677928648
912.0;2.65;0.15;60.149657946
913.0;2.65;0.25;60.1162425223
914.0;2.65;0.35;60.1255705979
915.0;2.65;0.45;60.1347306955
916.0;2.65;0.55;60.1305298004
917.0;2.65;0.65;60.127886275
918.0;2.65;0.75;60.1293119843
919.0;2.65;0.85;60.1296835646
920.0;2.65;0.95;60.1288928571
921.0;2.65;1.05;60.1284015302
922.0;2.65;1.15;60.1283017429
923.0;2.65;1.25;60.1282822251
924.0;2.65;1.35;60.1291145658
925.0;2.65;1.45;60.1291215699
926.0;2.65;1.55;60.1263308445
927.0;2.65;1.65;60.1262141426
928.0;2.65;1.75;60.1331617168
929.0;2.65;1.85;60.1467090406
930.0;2.65;1.95;60.1570545439
931.0;2.65;2.05;60.0825227712
932.0;2.65;2.15;60.0359616059
933.0;2.65;2.25;60.4214973304
934.0;2.65;2.35;61.7351960203
935.0;2.65;2.45;64.5951200738
936.0;2.65;2.55;69.1735795045
937.0;2.65;2.65;75.2773812769
938.0;2.65;2.75;82.8757614532
939.0;2.65;2.85;91.9743035787
940.0;2.65;2.95;102.565063032
941.0;2.65;3.05;114.657018786
942.0;2.65;3.15;128.223983485
943.0;2.65;3.25;143.231824632
944.0;2.65;3.35;159.764816674
945.0;2.65;3.45;177.860773853
946.0;2.75;0.05;60.1686399657
947.0;2.75;0.15;60.1488375693
948.0;2.75;0.25;60.1138060316
949.0;2.75;0.35;60.12536924
950.0;2.75;0.45;60.1352941858
951.0;2.75;0.55;60.130414596
952.0;2.75;0.65;60.127871562
953.0;2.75;0.75;60.1296483225
954.0;2.75;0.85;60.1301910294
955.0;2.75;0.95;60.129468363
956.0;2.75;1.05;60.1292089672
957.0;2.75;1.15;60.1296604592
958.0;2.75;1.25;60.1295638953
959.0;2.75;1.35;60.1298474257
960.0;2.75;1.45;60.1301742669
961.0;2.75;1.55;60.126227178
962.0;2.75;1.65;60.126862547
963.0;2.75;1.75;60.1455122393
964.0;2.75;1.85;60.1329610568
965.0;2.75;1.95;60.122126143
966.0;2.75;2.05;60.1198149668
967.0;2.75;2.15;60.3268724623
968.0;2.75;2.25;61.6737828744
969.0;2.75;2.35;64.6629974117
970.0;2.75;2.45;69.1856742731
971.0;2.75;2.55;75.2648439441
972.0;2.75;2.65;82.8759269514
973.0;2.75;2.75;91.9775550686
974.0;2.75;2.85;102.570489293
975.0;2.75;2.95;114.660785674
976.0;2.75;3.05;128.251565354
977.0;2.75;3.15;143.315815058
978.0;2.75;3.25;159.789007765
979.0;2.75;3.35;177.67782726
980.0;2.75;3.45;197.054406038
981.0;2.85;0.05;60.1700996722
982.0;2.85;0.15;60.1491334425
983.0;2.85;0.25;60.1093040742
984.0;2.85;0.35;60.1226870121
985.0;2.85;0.45;60.1353903878
986.0;2.85;0.55;60.1310412629
987.0;2.85;0.65;60.1283729179
988.0;2.85;0.75;60.1308236841
989.0;2.85;0.85;60.1320702319
990.0;2.85;0.95;60.1322798206
991.0;2.85;1.05;60.1334216523
992.0;2.85;1.15;60.135377049
993.0;2.85;1.25;60.136381508
994.0;2.85;1.35;60.1325118331
995.0;2.85;1.45;60.129471712
996.0;2.85;1.55;60.1362336258
997.0;2.85;1.65;60.1470599089
998.0;2.85;1.75;60.1594797676
999.0;2.85;1.85;60.0972809125
1000.0;2.85;1.95;60.0187978922
1001.0;2.85;2.05;60.396968614
1002.0;2.85;2.15;61.755216867
1003.0;2.85;2.25;64.6033077017
1004.0;2.85;2.35;69.1637864494
1005.0;2.85;2.45;75.273389289
1006.0;2.85;2.55;82.8693281107
1007.0;2.85;2.65;91.9750245894
1008.0;2.85;2.75;102.571202005
1009.0;2.85;2.85;114.648726321
1010.0;2.85;2.95;128.221953886
1011.0;2.85;3.05;143.287330442
1012.0;2.85;3.15;159.796950709
1013.0;2.85;3.25;177.767021572
1014.0;2.85;3.35;197.108623248
1015.0;2.85;3.45;217.897240891
1016.0;2.95;0.05;60.1830039867
1017.0;2.95;0.15;60.157057083
1018.0;2.95;0.25;60.1108959122
1019.0;2.95;0.35;60.1249804085
1020.0;2.95;0.45;60.1371464983
1021.0;2.95;0.55;60.1308022051
1022.0;2.95;0.65;60.1273034798
1023.0;2.95;0.75;60.1296078357
1024.0;2.95;0.85;60.1299374224
1025.0;2.95;0.95;60.1292247129
1026.0;2.95;1.05;60.1289658605
1027.0;2.95;1.15;60.128285221
1028.0;2.95;1.25;60.12858705
1029.0;2.95;1.35;60.1256682461
1030.0;2.95;1.45;60.1259375077
1031.0;2.95;1.55;60.1451430462
1032.0;2.95;1.65;60.1308511484
1033.0;2.95;1.75;60.1026775327
1034.0;2.95;1.85;60.1317217848
1035.0;2.95;1.95;60.3549613101
1036.0;2.95;2.05;61.6496657462
1037.0;2.95;2.15;64.6451154438
1038.0;2.95;2.25;69.191659755
1039.0;2.95;2.35;75.2653439685
1040.0;2.95;2.45;82.8702397991
1041.0;2.95;2.55;91.9646194396
1042.0;2.95;2.65;102.565253372
1043.0;2.95;2.75;114.660870347
1044.0;2.95;2.85;128.220585325
1045.0;2.95;2.95;143.255649171
1046.0;2.95;3.05;159.754477376
1047.0;2.95;3.15;177.556675226
1048.0;2.95;3.25;196.748833798
1049.0;2.95;3.35;217.770642857
1050.0;2.95;3.45;241.093906537
1051.0;3.05;0.05;60.2069058324
1052.0;3.05;0.15;60.1730140161
1053.0;3.05;0.25;60.11425375
1054.0;3.05;0.35;60.1254804961
1055.0;3.05;0.45;60.1385822924
1056.0;3.05;0.55;60.1304317243
1057.0;3.05;0.65;60.1249070344
1058.0;3.05;0.75;60.1261075372
1059.0;3.05;0.85;60.1255284738
1060.0;3.05;0.95;60.1225615463
1061.0;3.05;1.05;60.1190804362
1062.0;3.05;1.15;60.1127045905
1063.0;3.05;1.25;60.1056113529
1064.0;3.05;1.35;60.1155476902
1065.0;3.05;1.45;60.1311080537
1066.0;3.05;1.55;60.1495122082
1067.0;3.05;1.65;60.1119879713
1068.0;3.05;1.75;60.016351193
1069.0;3.05;1.85;60.3680007727
1070.0;3.05;1.95;61.769763074
1071.0;3.05;2.05;64.6253243107
1072.0;3.05;2.15;69.1621135602
1073.0;3.05;2.25;75.2765623312
1074.0;3.05;2.35;82.8810614725
1075.0;3.05;2.45;91.9821943267
1076.0;3.05;2.55;102.569633065
1077.0;3.05;2.65;114.65577577
1078.0;3.05;2.75;128.249656903
1079.0;3.05;2.85;143.28379168
1080.0;3.05;2.95;159.750890513
1081.0;3.05;3.05;177.71715638
1082.0;3.05;3.15;196.943772314
1083.0;3.05;3.25;217.431166475
1084.0;3.05;3.35;239.805697924
1085.0;3.05;3.45;265.063123884
1086.0;3.15;0.05;60.1787448377
1087.0;3.15;0.15;60.1509430217
1088.0;3.15;0.25;60.0965381618
1089.0;3.15;0.35;60.1195388236
1090.0;3.15;0.45;60.1394157034
1091.0;3.15;0.55;60.1315216591
1092.0;3.15;0.65;60.1275237096
1093.0;3.15;0.75;60.1320348649
1094.0;3.15;0.85;60.1348887199
1095.0;3.15;0.95;60.134637838
1096.0;3.15;1.05;60.1367374743
1097.0;3.15;1.15;60.1405942851
1098.0;3.15;1.25;60.1427147369
1099.0;3.15;1.35;60.1615516848
1100.0;3.15;1.45;60.1454451732
1101.0;3.15;1.55;60.0933137191
1102.0;3.15;1.65;60.1291359754
1103.0;3.15;1.75;60.3894498601
1104.0;3.15;1.85;61.6483311762
1105.0;3.15;1.95;64.6282108335
1106.0;3.15;2.05;69.1980396448
1107.0;3.15;2.15;75.2676657639
1108.0;3.15;2.25;82.8721106181
1109.0;3.15;2.35;91.9764682964
1110.0;3.15;2.45;102.574665977
1111.0;3.15;2.55;114.652411993
1112.0;3.15;2.65;128.223852727
1113.0;3.15;2.75;143.316500239
1114.0;3.15;2.85;159.800403615
1115.0;3.15;2.95;177.559165433
1116.0;3.15;3.05;196.947612859
1117.0;3.15;3.15;218.192055425
1118.0;3.15;3.25;240.989978194
1119.0;3.15;3.35;264.996081995
1120.0;3.15;3.45;287.614857542
1121.0;3.25;0.05;60.1527953037
1122.0;3.25;0.15;60.1377769623
1123.0;3.25;0.25;60.0736428248
1124.0;3.25;0.35;60.111043788
1125.0;3.25;0.45;60.1422389913
1126.0;3.25;0.55;60.1343869765
1127.0;3.25;0.65;60.130301192
1128.0;3.25;0.75;60.1397263457
1129.0;3.25;0.85;60.1461408734
1130.0;3.25;0.95;60.1493928555
1131.0;3.25;1.05;60.1562671295
1132.0;3.25;1.15;60.1758085925
1133.0;3.25;1.25;60.202453327
1134.0;3.25;1.35;60.2067898975
1135.0;3.25;1.45;60.1710730498
1136.0;3.25;1.55;60.0520466819
1137.0;3.25;1.65;60.3442231052
1138.0;3.25;1.75;61.7619587443
1139.0;3.25;1.85;64.6369594929
1140.0;3.25;1.95;69.1487877901
1141.0;3.25;2.05;75.2597122592
1142.0;3.25;2.15;82.8610618332
1143.0;3.25;2.25;91.9618430329
1144.0;3.25;2.35;102.555745652
1145.0;3.25;2.45;114.647605988
1146.0;3.25;2.55;128.199471172
1147.0;3.25;2.65;143.232000787
1148.0;3.25;2.75;159.792170803
1149.0;3.25;2.85;177.782837014
1150.0;3.25;2.95;196.761176855
1151.0;3.25;3.05;217.429101792
1152.0;3.25;3.15;241.004971546
1153.0;3.25;3.25;266.094250391
1154.0;3.25;3.35;290.274913476
1155.0;3.25;3.45;305.330838528
1156.0;3.35;0.05;60.3373405816
1157.0;3.35;0.15;60.2416088817
1158.0;3.35;0.25;60.09056512
1159.0;3.35;0.35;60.1197407213
1160.0;3.35;0.45;60.1523956674
1161.0;3.35;0.55;60.1313755291
1162.0;3.35;0.65;60.1163953223
1163.0;3.35;0.75;60.1180448092
1164.0;3.35;0.85;60.1145534465
1165.0;3.35;0.95;60.1053256769
1166.0;3.35;1.05;60.0940239555
1167.0;3.35;1.15;60.0871994368
1168.0;3.35;1.25;60.063523949
1169.0;3.35;1.35;59.9987822743
1170.0;3.35;1.45;60.0509879207
1171.0;3.35;1.55;60.3887645779
1172.0;3.35;1.65;61.6535080105
1173.0;3.35;1.75;64.6109658105
1174.0;3.35;1.85;69.197964523
1175.0;3.35;1.95;75.2778040453
1176.0;3.35;2.05;82.8800330613
1177.0;3.35;2.15;91.989612694
1178.0;3.35;2.25;102.582842881
1179.0;3.35;2.35;114.66508015
1180.0;3.35;2.45;128.237038236
1181.0;3.35;2.55;143.290745382
1182.0;3.35;2.65;159.754509801
1183.0;3.35;2.75;177.671206762
1184.0;3.35;2.85;197.121176647
1185.0;3.35;2.95;217.754306405
1186.0;3.35;3.05;239.727298354
1187.0;3.35;3.15;265.00893326
1188.0;3.35;3.25;290.458557697
1189.0;3.35;3.35;307.30419636
1190.0;3.35;3.45;311.538250626
1191.0;3.45;0.05;60.4894010275
1192.0;3.45;0.15;60.3101891754
1193.0;3.45;0.25;60.0815327821
1194.0;3.45;0.35;60.1199591635
1195.0;3.45;0.45;60.1576713742
1196.0;3.45;0.55;60.1264608904
1197.0;3.45;0.65;60.105640957
1198.0;3.45;0.75;60.1007747454
1199.0;3.45;0.85;60.0910252947
1200.0;3.45;0.95;60.0733739471
1201.0;3.45;1.05;60.0518397394
1202.0;3.45;1.15;60.0213666876
1203.0;3.45;1.25;59.9568331456
1204.0;3.45;1.35;59.8891774002
1205.0;3.45;1.45;60.2086274382
1206.0;3.45;1.55;61.6887598939
1207.0;3.45;1.65;64.6492119538
1208.0;3.45;1.75;69.1825680487
1209.0;3.45;1.85;75.2941254812
1210.0;3.45;1.95;82.9141971076
1211.0;3.45;2.05;92.0224175168
1212.0;3.45;2.15;102.6419904
1213.0;3.45;2.25;114.727741571
1214.0;3.45;2.35;128.289167696
1215.0;3.45;2.45;143.332481106
1216.0;3.45;2.55;159.914315733
1217.0;3.45;2.65;177.842166513
1218.0;3.45;2.75;197.038806543
1219.0;3.45;2.85;217.912684393
1220.0;3.45;2.95;241.060306035
1221.0;3.45;3.05;264.893220131
1222.0;3.45;3.15;287.632063968
1223.0;3.45;3.25;305.928005955
1224.0;3.45;3.35;312.234416503
1225.0;3.45;3.45;310.187377335
1226.0;3.55;0.05;60.4894010275
1227.0;3.55;0.15;60.3101891754
1228.0;3.55;0.25;60.0815327821
1229.0;3.55;0.35;60.1199591635
1230.0;3.55;0.45;60.1576713742
1231.0;3.55;0.55;60.1264608904
1232.0;3.55;0.65;60.105640957
1233.0;3.55;0.75;60.1007747454
1234.0;3.55;0.85;60.0910252947
1235.0;3.55;0.95;60.0733739471
1236.0;3.55;1.05;60.0518397394
1237.0;3.55;1.15;60.0213666876
1238.0;3.55;1.25;59.9568331456
1239.0;3.55;1.35;59.8891774002
1240.0;3.55;1.45;60.2086274382
1241.0;3.55;1.55;61.6887598939
1242.0;3.55;1.65;64.6492119538
1243.0;3.55;1.75;69.1825680487
1244.0;3.55;1.85;75.2941254812
1245.0;3.55;1.95;82.9141971076
1246.0;3.55;2.05;92.0224175168
1247.0;3.55;2.15;102.6419904
1248.0;3.55;2.25;114.727741571
1249.0;3.55;2.35;128.289167696
1250.0;3.55;2.45;143.332481106
1251.0;3.55;2.55;159.914315733
1252.0;3.55;2.65;177.842166513
1253.0;3.55;2.75;197.038806543
1254.0;3.55;2.85;217.912684393
1255.0;3.55;2.95;241.060306035
1256.0;3.55;3.05;264.893220131
1257.0;3.55;3.15;287.632063968
1258.0;3.55;3.25;305.928005955
1259.0;3.55;3.35;312.234416503
1260.0;3.55;3.45;310.187377335
1261.0;3.65;0.05;60.3373405816
1262.0;3.65;0.15;60.2416088817
1263.0;3.65;0.25;60.09056512
1264.0;3.65;0.35;60.1197407213
1265.0;3.65;0.45;60.1523956674
1266.0;3.65;0.55;60.1313755291
1267.0;3.65;0.65;60.1163953223
1268.0;3.65;0.75;60.1180448092
1269.0;3.65;0.85;60.1145534465
1270.0;3.65;0.95;60.1053256769
1271.0;3.65;1.05;60.0940239555
1272.0;3.65;1.15;60.0871994368
1273.0;3.65;1.25;60.063523949
1274.0;3.65;1.35;59.9987822743
1275.0;3.65;1.45;60.0509879207
1276.0;3.65;1.55;60.3887645779
1277.0;3.65;1.65;61.6535080105
1278.0;3.65;1.75;64.6109658105
1279.0;3.65;1.85;69.197964523
1280.0;3.65;1.95;75.2778040453
1281.0;3.65;2.05;82.8800330613
1282.0;3.65;2.15;91.989612694
1283.0;3.65;2.25;102.582842881
1284.0;3.65;2.35;114.66508015
1285.0;3.65;2.45;128.237038236
1286.0;3.65;2.55;143.290745382
1287.0;3.65;2.65;159.754509801
1288.0;3.65;2.75;177.671206762
1289.0;3.65;2.85;197.121176647
1290.0;3.65;2.95;217.754306405
1291.0;3.65;3.05;239.727298354
1292.0;3.65;3.15;265.00893326
1293.0;3.65;3.25;290.458557697
1294.0;3.65;3.35;307.30419636
1295.0;3.65;3.45;311.538250626
1296.0;3.75;0.05;60.1527953037
1297.0;3.75;0.15;60.1377769623
1298.0;3.75;0.25;60.0736428248
1299.0;3.75;0.35;60.111043788
1300.0;3.75;0.45;60.1422389913
1301.0;3.75;0.55;60.1343869765
1302.0;3.75;0.65;60.130301192
1303.0;3.75;0.75;60.1397263457
1304.0;3.75;0.85;60.1461408734
1305.0;3.75;0.95;60.1493928555
1306.0;3.75;1.05;60.1562671295
1307.0;3.75;1.15;60.1758085925
1308.0;3.75;1.25;60.202453327
1309.0;3.75;1.35;60.2067898975
1310.0;3.75;1.45;60.1710730498
1311.0;3.75;1.55;60.0520466819
1312.0;3.75;1.65;60.3442231052
1313.0;3.75;1.75;61.7619587443
1314.0;3.75;1.85;64.6369594929
1315.0;3.75;1.95;69.1487877901
1316.0;3.75;2.05;75.2597122592
1317.0;3.75;2.15;82.8610618332
1318.0;3.75;2.25;91.9618430329
1319.0;3.75;2.35;102.555745652
1320.0;3.75;2.45;114.647605988
1321.0;3.75;2.55;128.199471172
1322.0;3.75;2.65;143.232000787
1323.0;3.75;2.75;159.792170803
1324.0;3.75;2.85;177.782837014
1325.0;3.75;2.95;196.761176855
1326.0;3.75;3.05;217.429101792
1327.0;3.75;3.15;241.004971546
1328.0;3.75;3.25;266.094250391
1329.0;3.75;3.35;290.274913476
1330.0;3.75;3.45;305.330838528
1331.0;3.85;0.05;60.1787448377
1332.0;3.85;0.15;60.1509430217
1333.0;3.85;0.25;60.0965381618
1334.0;3.85;0.35;60.1195388236
1335.0;3.85;0.45;60.1394157034
1336.0;3.85;0.55;60.1315216591
1337.0;3.85;0.65;60.1275237096
1338.0;3.85;0.75;60.1320348649
1339.0;3.85;0.85;60.1348887199
1340.0;3.85;0.95;60.134637838
1341.0;3.85;1.05;60.1367374743
1342.0;3.85;1.15;60.1405942851
1343.0;3.85;1.25;60.1427147369
1344.0;3.85;1.35;60.1615516848
1345.0;3.85;1.45;60.1454451732
1346.0;3.85;1.55;60.0933137191
1347.0;3.85;1.65;60.1291359754
1348.0;3.85;1.75;60.3894498601
1349.0;3.85;1.85;61.6483311762
1350.0;3.85;1.95;64.6282108335
1351.0;3.85;2.05;69.1980396448
1352.0;3.85;2.15;75.2676657639
1353.0;3.85;2.25;82.8721106181
1354.0;3.85;2.35;91.9764682964
1355.0;3.85;2.45;102.574665977
1356.0;3.85;2.55;114.652411993
1357.0;3.85;2.65;128.223852727
1358.0;3.85;2.75;143.316500239
1359.0;3.85;2.85;159.800403615
1360.0;3.85;2.95;177.559165433
1361.0;3.85;3.05;196.947612859
1362.0;3.85;3.15;218.192055425
1363.0;3.85;3.25;240.989978194
1364.0;3.85;3.35;264.996081995
1365.0;3.85;3.45;287.614857542
1366.0;3.95;0.05;60.2069058324
1367.0;3.95;0.15;60.1730140161
1368.0;3.95;0.25;60.11425375
1369.0;3.95;0.35;60.1254804961
1370.0;3.95;0.45;60.1385822924
1371.0;3.95;0.55;60.1304317243
1372.0;3.95;0.65;60.1249070344
1373.0;3.95;0.75;60.1261075372
1374.0;3.95;0.85;60.1255284738
1375.0;3.95;0.95;60.1225615463
1376.0;3.95;1.05;60.1190804362
1377.0;3.95;1.15;60.1127045905
1378.0;3.95;1.25;60.1056113529
1379.0;3.95;1.35;60.1155476902
1380.0;3.95;1.45;60.1311080537
1381.0;3.95;1.55;60.1495122082
1382.0;3.95;1.65;60.1119879713
1383.0;3.95;1.75;60.016351193
1384.0;3.95;1.85;60.3680007727
1385.0;3.95;1.95;61.769763074
1386.0;3.95;2.05;64.6253243107
1387.0;3.95;2.15;69.1621135602
1388.0;3.95;2.25;75.2765623312
1389.0;3.95;2.35;82.8810614725
1390.0;3.95;2.45;91.9821943267
1391.0;3.95;2.55;102.569633065
1392.0;3.95;2.65;114.65577577
1393.0;3.95;2.75;128.249656903
1394.0;3.95;2.85;143.28379168
1395.0;3.95;2.95;159.750890513
1396.0;3.95;3.05;177.71715638
1397.0;3.95;3.15;196.943772314
1398.0;3.95;3.25;217.431166475
1399.0;3.95;3.35;239.805697924
1400.0;3.95;3.45;265.063123884
1401.0;4.05;0.05;60.1830039867
1402.0;4.05;0.15;60.157057083
1403.0;4.05;0.25;60.1108959122
1404.0;4.05;0.35;60.1249804085
1405.0;4.05;0.45;60.1371464983
1406.0;4.05;0.55;60.1308022051
1407.0;4.05;0.65;60.1273034798
1408.0;4.05;0.75;60.1296078357
1409.0;4.05;0.85;60.1299374224
1410.0;4.05;0.95;60.1292247129
1411.0;4.05;1.05;60.1289658605
1412.0;4.05;1.15;60.128285221
1413.0;4.05;1.25;60.12858705
1414.0;4.05;1.35;60.1256682461
1415.0;4.05;1.45;60.1259375077
1416.0;4.05;1.55;60.1451430462
1417.0;4.05;1.65;60.1308511484
1418.0;4.05;1.75;60.1026775327
1419.0;4.05;1.85;60.1317217848
1420.0;4.05;1.95;60.3549613101
1421.0;4.05;2.05;61.6496657462
1422.0;4.05;2.15;64.6451154438
1423.0;4.05;2.25;69.191659755
1424.0;4.05;2.35;75.2653439685
1425.0;4.05;2.45;82.8702397991
1426.0;4.05;2.55;91.9646194396
1427.0;4.05;2.65;102.565253372
1428.0;4.05;2.75;114.660870347
1429.0;4.05;2.85;128.220585325
1430.0;4.05;2.95;143.255649171
1431.0;4.05;3.05;159.754477376
1432.0;4.05;3.15;177.556675226
1433.0;4.05;3.25;196.748833798
1434.0;4.05;3.35;217.770642857
1435.0;4.05;3.45;241.093906537
1436.0;4.15;0.05;60.1700996722
1437.0;4.15;0.15;60.1491334425
1438.0;4.15;0.25;60.1093040742
1439.0;4.15;0.35;60.122687012
1440.0;4.15;0.45;60.1353903878
1441.0;4.15;0.55;60.1310412629
1442.0;4.15;0.65;60.1283729179
1443.0;4.15;0.75;60.1308236841
1444.0;4.15;0.85;60.1320702318
1445.0;4.15;0.95;60.1322798206
1446.0;4.15;1.05;60.1334216523
1447.0;4.15;1.15;60.135377049
1448.0;4.15;1.25;60.136381508
1449.0;4.15;1.35;60.1325118331
1450.0;4.15;1.45;60.1294717119
1451.0;4.15;1.55;60.1362336258
1452.0;4.15;1.65;60.1470599088
1453.0;4.15;1.75;60.1594797676
1454.0;4.15;1.85;60.0972809125
1455.0;4.15;1.95;60.0187978922
1456.0;4.15;2.05;60.396968614
1457.0;4.15;2.15;61.755216867
1458.0;4.15;2.25;64.6033077017
1459.0;4.15;2.35;69.1637864494
1460.0;4.15;2.45;75.273389289
1461.0;4.15;2.55;82.8693281107
