node_number;x[m];y[m];z[m]
329.0;1.5;-1.3;-3.57015614885
330.0;1.5;-1.4;-3.58688124129
331.0;1.5;-1.5;-3.60360485098
332.0;1.5;-1.6;-3.62032878116
333.0;1.5;-1.7;-3.6370550519
334.0;1.5;-1.8;-3.65378107428
335.0;1.5;-1.9;-3.67050296042
336.0;1.5;-2.0;-3.68722067461
337.0;1.6;0.0;-3.38008547947
338.0;1.6;-0.1;-3.39541674385
339.0;1.6;-0.2;-3.41156199068
340.0;1.6;-0.3;-3.42782644763
341.0;1.6;-0.4;-3.44391536774
342.0;1.6;-0.5;-3.45991215629
343.0;1.6;-0.6;-3.47592987622
344.0;1.6;-0.7;-3.49196855581
345.0;1.6;-0.8;-3.5080118939
346.0;1.6;-0.9;-3.52406270188
347.0;1.6;-1.0;-3.54011457482
348.0;1.6;-1.1;-3.55615883488
349.0;1.6;-1.2;-3.57219882579
350.0;1.6;-1.3;-3.58824125798
351.0;1.6;-1.4;-3.60428570882
352.0;1.6;-1.5;-3.62032878117
353.0;1.6;-1.6;-3.63637216854
354.0;1.6;-1.7;-3.65241996334
355.0;1.6;-1.8;-3.668468378
356.0;1.6;-1.9;-3.68450699078
357.0;1.6;-2.0;-3.7005366252
358.0;1.7;0.0;-3.40638631489
359.0;1.7;-0.1;-3.42159297578
360.0;1.7;-0.2;-3.43728661349
361.0;1.7;-0.3;-3.45285275608
362.0;1.7;-0.4;-3.46813353137
363.0;1.7;-0.5;-3.48336238225
364.0;1.7;-0.6;-3.49871921323
365.0;1.7;-0.7;-3.51414266624
366.0;1.7;-0.8;-3.52952972351
367.0;1.7;-0.9;-3.54487820612
368.0;1.7;-1.0;-3.56022864545
369.0;1.7;-1.1;-3.5755931865
370.0;1.7;-1.2;-3.59096106167
371.0;1.7;-1.3;-3.60632601537
372.0;1.7;-1.4;-3.62169009024
373.0;1.7;-1.5;-3.6370550519
374.0;1.7;-1.6;-3.65241996334
375.0;1.7;-1.7;-3.66778379625
376.0;1.7;-1.8;-3.68314524724
377.0;1.7;-1.9;-3.6985034543
378.0;1.7;-2.0;-3.71386645452
379.0;1.8;0.0;-3.43335768075
380.0;1.8;-0.1;-3.44799188087
381.0;1.8;-0.2;-3.46288381134
382.0;1.8;-0.3;-3.47768369266
383.0;1.8;-0.4;-3.49231013081
384.0;1.8;-0.5;-3.50689846944
385.0;1.8;-0.6;-3.52157131025
386.0;1.8;-0.7;-3.53630268527
387.0;1.8;-0.8;-3.55101184735
388.0;1.8;-0.9;-3.56568293725
389.0;1.8;-1.0;-3.58035092355
390.0;1.8;-1.1;-3.59503493184
391.0;1.8;-1.2;-3.60972481106
392.0;1.8;-1.3;-3.6244095974
393.0;1.8;-1.4;-3.63909295551
394.0;1.8;-1.5;-3.65378107428
395.0;1.8;-1.6;-3.668468378
396.0;1.8;-1.7;-3.68314524724
397.0;1.8;-1.8;-3.69781674344
398.0;1.8;-1.9;-3.71250327153
399.0;1.8;-2.0;-3.72722256029
400.0;1.9;0.0;-3.46046129396
401.0;1.9;-0.1;-3.47436663399
402.0;1.9;-0.2;-3.48841524438
403.0;1.9;-0.3;-3.50246704388
404.0;1.9;-0.4;-3.51647426127
405.0;1.9;-0.5;-3.53045161899
406.0;1.9;-0.6;-3.54444527993
407.0;1.9;-0.7;-3.55846583818
408.0;1.9;-0.8;-3.57248248186
409.0;1.9;-0.9;-3.58648002304
410.0;1.9;-1.0;-3.60047447752
411.0;1.9;-1.1;-3.61447971007
412.0;1.9;-1.2;-3.62849000575
413.0;1.9;-1.3;-3.64249558113
414.0;1.9;-1.4;-3.65649793894
415.0;1.9;-1.5;-3.67050296041
416.0;1.9;-1.6;-3.68450699078
417.0;1.9;-1.7;-3.6985034543
418.0;1.9;-1.8;-3.71250327153
419.0;1.9;-1.9;-3.72653440329
420.0;1.9;-2.0;-3.74061557876
421.0;2.0;0.0;-3.48742658696
422.0;2.0;-0.1;-3.50064676299
423.0;2.0;-0.2;-3.51397464839
424.0;2.0;-0.3;-3.52732070307
425.0;2.0;-0.4;-3.54065848172
426.0;2.0;-0.5;-3.55398146555
427.0;2.0;-0.6;-3.56730223627
428.0;2.0;-0.7;-3.58063058726
429.0;2.0;-0.8;-3.59395891056
430.0;2.0;-0.9;-3.60727980851
431.0;2.0;-1.0;-3.6205985515
432.0;2.0;-1.1;-3.63392310848
433.0;2.0;-1.2;-3.64725356623
434.0;2.0;-1.3;-3.66058333159
435.0;2.0;-1.4;-3.67390576186
436.0;2.0;-1.5;-3.68722067461
437.0;2.0;-1.6;-3.7005366252
438.0;2.0;-1.7;-3.71386645452
439.0;2.0;-1.8;-3.7272225603
440.0;2.0;-1.9;-3.74061557876
441.0;2.0;-2.0;-3.75405307758
442.0;0.0;-2.4;-3.59505341798
443.0;0.0;-2.8;-3.70273257688
444.0;0.0;-3.2;-3.81042432885
445.0;0.0;-3.6;-3.91812459173
446.0;0.0;-4.0;-4.02579544442
447.0;0.4;-2.4;-3.63747255857
448.0;0.4;-2.8;-3.73428005493
449.0;0.4;-3.2;-3.83107523063
450.0;0.4;-3.6;-3.92809995619
451.0;0.4;-4.0;-4.02582975767
452.0;0.8;-2.4;-3.6798894267
453.0;0.8;-2.8;-3.76580868893
454.0;0.8;-3.2;-3.85195663756
455.0;0.8;-3.6;-3.93875748768
456.0;0.8;-4.0;-4.02580503638
457.0;1.2;-2.4;-3.7222990091
458.0;1.2;-2.8;-3.79757291328
459.0;1.2;-3.2;-3.87349366573
460.0;1.2;-3.6;-3.94964653181
461.0;1.2;-4.0;-4.02579629255
462.0;1.6;-2.4;-3.76493679132
463.0;1.6;-2.8;-3.82998598048
464.0;1.6;-3.2;-3.89526086914
465.0;1.6;-3.6;-3.96052637331
466.0;1.6;-4.0;-4.02579501432
467.0;2.0;-2.4;-3.80822456926
468.0;2.0;-2.8;-3.86262697561
469.0;2.0;-3.2;-3.91701646946
470.0;2.0;-3.6;-3.97140415026
471.0;2.0;-4.0;-4.02579522295
472.0;2.4;0.0;-3.59505341797
473.0;2.4;-0.4;-3.63747255857
474.0;2.4;-0.8;-3.6798894267
475.0;2.4;-1.2;-3.7222990091
476.0;2.4;-1.6;-3.76493679132
477.0;2.4;-2.0;-3.80822456926
478.0;2.4;-2.4;-3.85174698979
479.0;2.4;-2.8;-3.89526080205
480.0;2.4;-3.2;-3.93877173018
481.0;2.4;-3.6;-3.98228224793
482.0;2.4;-4.0;-4.02579532616
483.0;2.8;0.0;-3.70273257688
484.0;2.8;-0.4;-3.73428005493
485.0;2.8;-0.8;-3.76580868893
486.0;2.8;-1.2;-3.79757291328
487.0;2.8;-1.6;-3.82998598048
488.0;2.8;-2.0;-3.86262697561
489.0;2.8;-2.4;-3.89526080205
490.0;2.8;-2.8;-3.92789424191
491.0;2.8;-3.2;-3.96052750552
492.0;2.8;-3.6;-3.99316020647
493.0;2.8;-4.0;-4.02579564475
494.0;3.2;0.0;-3.81042432885
495.0;3.2;-0.4;-3.83107523063
496.0;3.2;-0.8;-3.85195663756
497.0;3.2;-1.2;-3.87349366574
498.0;3.2;-1.6;-3.89526086914
499.0;3.2;-2.0;-3.91701646946
500.0;3.2;-2.4;-3.93877173019
501.0;3.2;-2.8;-3.96052750552
502.0;3.2;-3.2;-3.98228286015
503.0;3.2;-3.6;-4.00403769543
504.0;3.2;-4.0;-4.02579806672
505.0;3.6;0.0;-3.91812459174
506.0;3.6;-0.4;-3.92809995619
507.0;3.6;-0.8;-3.93875748768
508.0;3.6;-1.2;-3.94964653181
509.0;3.6;-1.6;-3.96052637332
510.0;3.6;-2.0;-3.97140415026
511.0;3.6;-2.4;-3.98228224793
512.0;3.6;-2.8;-3.99316020647
513.0;3.6;-3.2;-4.00403769544
514.0;3.6;-3.6;-4.01491395539
515.0;3.6;-4.0;-4.02580576263
516.0;4.0;0.0;-4.02579544442
517.0;4.0;-0.4;-4.02582975767
518.0;4.0;-0.8;-4.02580503638
519.0;4.0;-1.2;-4.02579629254
520.0;4.0;-1.6;-4.02579501432
521.0;4.0;-2.0;-4.02579522296
522.0;4.0;-2.4;-4.02579532616
523.0;4.0;-2.8;-4.02579564475
524.0;4.0;-3.2;-4.02579806673
525.0;4.0;-3.6;-4.02580576261
526.0;4.0;-4.0;-4.02579544442
527.0;8.0;0.0;-3.15
528.0;0.0;0.1;-3.14705753046
529.0;0.0;0.2;-3.14840244917
530.0;0.0;0.3;-3.15365332544
531.0;0.0;0.4;-3.16254224102
532.0;0.0;0.5;-3.17472847704
533.0;0.0;0.6;-3.18928752799
534.0;0.0;0.7;-3.20471814258
535.0;0.0;0.8;-3.22005642392
536.0;0.0;0.9;-3.23565538691
537.0;0.0;1.0;-3.25239925839
538.0;0.0;1.1;-3.27056511764
539.0;0.0;1.2;-3.28982058268
540.0;0.0;1.3;-3.31005146606
541.0;0.0;1.4;-3.33166518222
542.0;0.0;1.5;-3.35503559624
543.0;0.0;1.6;-3.38008547947
544.0;0.0;1.7;-3.40638631489
545.0;0.0;1.8;-3.43335768075
546.0;0.0;1.9;-3.46046129396
547.0;0.0;2.0;-3.48742658696
548.0;8.0;-0.1;-3.14705753046
549.0;0.1;0.1;-3.14797176696
550.0;0.1;0.2;-3.15281060612
551.0;0.1;0.3;-3.161135302
552.0;0.1;0.4;-3.17230310564
553.0;0.1;0.5;-3.18547269828
554.0;0.1;0.6;-3.19985413722
555.0;0.1;0.7;-3.21489015863
556.0;0.1;0.8;-3.2303757689
557.0;0.1;0.9;-3.24651219591
558.0;0.1;1.0;-3.26368550035
559.0;0.1;1.1;-3.28213565881
560.0;0.1;1.2;-3.30189640095
561.0;0.1;1.3;-3.32302115496
562.0;0.1;1.4;-3.34568450331
563.0;0.1;1.5;-3.36992790625
564.0;0.1;1.6;-3.39541674385
565.0;0.1;1.7;-3.42159297578
566.0;0.1;1.8;-3.44799188087
567.0;0.1;1.9;-3.47436663399
568.0;0.1;2.0;-3.50064676299
569.0;8.0;-0.2;-3.14840244917
570.0;0.2;0.1;-3.15281060612
571.0;0.2;0.2;-3.16069000657
572.0;0.2;0.3;-3.17145744201
573.0;0.2;0.4;-3.18418507483
574.0;0.2;0.5;-3.19771389245
575.0;0.2;0.6;-3.2115154042
576.0;0.2;0.7;-3.22600794228
577.0;0.2;0.8;-3.24167563606
578.0;0.2;0.9;-3.25845131134
579.0;0.2;1.0;-3.27614941079
580.0;0.2;1.1;-3.29497990465
581.0;0.2;1.2;-3.31536450467
582.0;0.2;1.3;-3.33746539648
583.0;0.2;1.4;-3.36111134416
584.0;0.2;1.5;-3.385980405
585.0;0.2;1.6;-3.41156199068
586.0;0.2;1.7;-3.43728661349
587.0;0.2;1.8;-3.46288381134
588.0;0.2;1.9;-3.48841524438
589.0;0.2;2.0;-3.51397464839
590.0;8.0;-0.3;-3.15365332544
591.0;0.3;0.1;-3.16113530201
592.0;0.3;0.2;-3.17145744201
593.0;0.3;0.3;-3.18356160742
594.0;0.3;0.4;-3.19659969086
595.0;0.3;0.5;-3.20998893401
596.0;0.3;0.6;-3.22369508933
597.0;0.3;0.7;-3.23826466007
598.0;0.3;0.8;-3.25416683101
599.0;0.3;0.9;-3.27135901043
600.0;0.3;1.0;-3.28967227679
601.0;0.3;1.1;-3.30929048777
602.0;0.3;1.2;-3.33057911889
603.0;0.3;1.3;-3.353552714
604.0;0.3;1.4;-3.37776910066
605.0;0.3;1.5;-3.4026838995
606.0;0.3;1.6;-3.42782644763
607.0;0.3;1.7;-3.45285275608
608.0;0.3;1.8;-3.47768369266
609.0;0.3;1.9;-3.50246704388
610.0;0.3;2.0;-3.52732070307
611.0;8.0;-0.4;-3.16254224102
612.0;0.4;0.1;-3.17230310564
613.0;0.4;0.2;-3.18418507483
614.0;0.4;0.3;-3.19659969086
615.0;0.4;0.4;-3.2090920164
616.0;0.4;0.5;-3.22219600443
617.0;0.4;0.6;-3.23638668642
618.0;0.4;0.7;-3.25164813604
619.0;0.4;0.8;-3.26793225535
620.0;0.4;0.9;-3.28546090765
621.0;0.4;1.0;-3.30451337368
622.0;0.4;1.1;-3.32520396748
623.0;0.4;1.2;-3.34746460415
624.0;0.4;1.3;-3.37099482707
625.0;0.4;1.4;-3.3952308526
626.0;0.4;1.5;-3.4196164077
627.0;0.4;1.6;-3.44391536774
628.0;0.4;1.7;-3.46813353137
629.0;0.4;1.8;-3.49231013081
630.0;0.4;1.9;-3.51647426127
631.0;0.4;2.0;-3.54065848172
632.0;8.0;-0.5;-3.17472847704
633.0;0.5;0.1;-3.18547269828
634.0;0.5;0.2;-3.19771389245
635.0;0.5;0.3;-3.209988934
636.0;0.5;0.4;-3.22219600443
637.0;0.5;0.5;-3.23533138073
638.0;0.5;0.6;-3.25002505111
639.0;0.5;0.7;-3.2659786508
640.0;0.5;0.8;-3.28289432263
641.0;0.5;0.9;-3.30110375533
642.0;0.5;1.0;-3.32105746939
643.0;0.5;1.1;-3.34270313908
644.0;0.5;1.2;-3.36556940625
645.0;0.5;1.3;-3.389126168
646.0;0.5;1.4;-3.41288182518
647.0;0.5;1.5;-3.43648032685
648.0;0.5;1.6;-3.45991215629
649.0;0.5;1.7;-3.48336238226
650.0;0.5;1.8;-3.50689846944
651.0;0.5;1.9;-3.53045161899
652.0;0.5;2.0;-3.55398146555
653.0;8.0;-0.6;-3.18928752799
654.0;0.6;0.1;-3.19985413722
655.0;0.6;0.2;-3.2115154042
656.0;0.6;0.3;-3.22369508933
657.0;0.6;0.4;-3.23638668642
658.0;0.6;0.5;-3.25002505111
659.0;0.6;0.6;-3.26500427438
660.0;0.6;0.7;-3.2813936444
661.0;0.6;0.8;-3.29915778932
662.0;0.6;0.9;-3.31842213206
663.0;0.6;1.0;-3.33929504111
664.0;0.6;1.1;-3.36148801002
665.0;0.6;1.2;-3.38436796402
666.0;0.6;1.3;-3.40739509264
667.0;0.6;1.4;-3.43034105075
668.0;0.6;1.5;-3.4531679881
669.0;0.6;1.6;-3.47592987622
670.0;0.6;1.7;-3.49871921323
671.0;0.6;1.8;-3.52157131024
672.0;0.6;1.9;-3.54444527992
673.0;0.6;2.0;-3.56730223627
