node_number;x[m];y[m];z[m]
134.0;0.1;6.2;-0.735399025669
135.0;0.1;6.3;-0.736177099786
136.0;0.1;6.4;-0.73695579379
137.0;0.1;6.5;-0.737734694711
138.0;0.1;6.6;-0.738512703646
139.0;0.1;6.7;-0.739288536191
140.0;0.1;6.8;-0.740070321557
141.0;0.1;6.9;-0.740854944456
142.0;0.1;7.0;-0.741632534091
143.0;0.2;0.0;-0.741625215504
144.0;0.2;0.1;-0.740070307209
145.0;0.2;0.2;-0.738510325493
146.0;0.2;0.3;-0.736951636321
147.0;0.2;0.4;-0.735395504665
148.0;0.2;0.5;-0.733838429131
149.0;0.2;0.6;-0.732280323073
150.0;0.2;0.7;-0.73072262103
151.0;0.2;0.8;-0.729165281047
152.0;0.2;0.9;-0.727607676699
153.0;0.2;1.0;-0.726050198211
154.0;0.2;1.1;-0.724492458394
155.0;0.2;1.2;-0.722935099173
156.0;0.2;1.3;-0.721377340484
157.0;0.2;1.4;-0.719819966862
158.0;0.2;1.5;-0.718262227971
159.0;0.2;1.6;-0.716704782463
160.0;0.2;1.7;-0.71514713917
161.0;0.2;1.8;-0.713589534504
162.0;0.2;1.9;-0.712032057554
163.0;0.2;2.0;-0.710474239319
164.0;0.2;2.1;-0.708916909573
165.0;0.2;2.2;-0.707358859736
166.0;0.2;2.3;-0.70580181637
167.0;0.2;2.4;-0.704243534516
168.0;0.2;2.5;-0.702686220683
169.0;0.2;2.6;-0.701128119934
170.0;0.2;2.7;-0.69957158446
171.0;0.2;2.8;-0.6980122984
172.0;0.2;2.9;-0.69645351927
173.0;0.2;3.0;-0.694898773373
174.0;0.2;3.1;-0.69334242205
175.0;0.2;3.2;-0.691772782904
176.0;0.2;3.3;-0.690214983264
177.0;0.2;3.4;-0.688684592892
178.0;0.2;3.5;-0.687097083713
179.0;0.2;3.6;-0.688684592892
180.0;0.2;3.7;-0.690214983264
181.0;0.2;3.8;-0.691772782904
182.0;0.2;3.9;-0.69334242205
183.0;0.2;4.0;-0.694898773373
184.0;0.2;4.1;-0.69645351927
185.0;0.2;4.2;-0.6980122984
186.0;0.2;4.3;-0.69957158446
187.0;0.2;4.4;-0.701128119934
188.0;0.2;4.5;-0.702686220683
189.0;0.2;4.6;-0.704243534516
190.0;0.2;4.7;-0.70580181637
191.0;0.2;4.8;-0.707358859736
192.0;0.2;4.9;-0.708916909573
193.0;0.2;5.0;-0.710474239319
194.0;0.2;5.1;-0.712032057554
195.0;0.2;5.2;-0.713589534504
196.0;0.2;5.3;-0.71514713917
197.0;0.2;5.4;-0.716704782463
198.0;0.2;5.5;-0.718262227971
199.0;0.2;5.6;-0.719819966862
200.0;0.2;5.7;-0.721377340484
201.0;0.2;5.8;-0.722935099173
202.0;0.2;5.9;-0.724492458394
203.0;0.2;6.0;-0.726050198211
204.0;0.2;6.1;-0.727607676699
205.0;0.2;6.2;-0.729165281047
206.0;0.2;6.3;-0.73072262103
207.0;0.2;6.4;-0.732280323073
208.0;0.2;6.5;-0.733838429131
