node_number;x[m];y[m];z[m]
400.0;-0.25;2.0;-0.361977236692
401.0;-0.25;2.25;-0.425296748318
402.0;-0.25;2.5;-0.488544446686
403.0;-0.25;2.75;-0.551812624198
404.0;-0.25;3.0;-0.615083343886
405.0;-0.25;3.25;-0.678330619566
406.0;-0.25;3.5;-0.74160045152
407.0;0.0;-3.5;-0.741625524959
408.0;0.0;-3.25;-0.673454788536
409.0;0.0;-3.0;-0.605350202532
410.0;0.0;-2.75;-0.537206814562
411.0;0.0;-2.5;-0.469066140831
412.0;0.0;-2.25;-0.400923702668
413.0;0.0;-2.0;-0.333544738945
414.0;0.0;-1.75;-0.270599434201
415.0;0.0;-1.5;-0.21242966682
416.0;0.0;-1.25;-0.15893017744
417.0;0.0;-1.0;-0.11002723491
418.0;0.0;-0.75;-0.0658069631847
419.0;0.0;-0.5;-0.0250615881229
420.0;0.0;-0.25;-0.000922997784098
421.0;0.0;0.0;-0
422.0;0.0;0.25;-0.000922997784105
423.0;0.0;0.5;-0.0250615881229
424.0;0.0;0.75;-0.0658069631847
425.0;0.0;1.0;-0.11002723491
426.0;0.0;1.25;-0.15893017744
427.0;0.0;1.5;-0.21242966682
428.0;0.0;1.75;-0.270599434201
429.0;0.0;2.0;-0.333544738945
430.0;0.0;2.25;-0.400923702668
431.0;0.0;2.5;-0.469066140831
432.0;0.0;2.75;-0.537206814562
433.0;0.0;3.0;-0.605350202532
434.0;0.0;3.25;-0.673454788536
435.0;0.0;3.5;-0.741625524959
436.0;0.25;-3.5;-0.74160045152
437.0;0.25;-3.25;-0.678330619566
438.0;0.25;-3.0;-0.615083343886
439.0;0.25;-2.75;-0.551812624198
440.0;0.25;-2.5;-0.488544446686
441.0;0.25;-2.25;-0.425296748318
442.0;0.25;-2.0;-0.361977236692
443.0;0.25;-1.75;-0.299530423161
444.0;0.25;-1.5;-0.241382674625
445.0;0.25;-1.25;-0.188080014831
446.0;0.25;-1.0;-0.139449817224
447.0;0.25;-0.75;-0.0953787141309
448.0;0.25;-0.5;-0.056081143834
449.0;0.25;-0.25;-0.0206558839818
450.0;0.25;0.0;-0.000504136125996
451.0;0.25;0.25;-0.0206558839818
452.0;0.25;0.5;-0.056081143834
453.0;0.25;0.75;-0.0953787141309
454.0;0.25;1.0;-0.139449817224
455.0;0.25;1.25;-0.188080014831
456.0;0.25;1.5;-0.241382674625
457.0;0.25;1.75;-0.299530423161
458.0;0.25;2.0;-0.361977236692
459.0;0.25;2.25;-0.425296748318
460.0;0.25;2.5;-0.488544446686
461.0;0.25;2.75;-0.551812624198
462.0;0.25;3.0;-0.615083343886
463.0;0.25;3.25;-0.678330619566
464.0;0.25;3.5;-0.74160045152
465.0;0.5;-3.5;-0.741628023452
466.0;0.5;-3.25;-0.683212157677
467.0;0.5;-3.0;-0.624815690919
468.0;0.5;-2.75;-0.56640778885
469.0;0.5;-2.5;-0.508000367306
470.0;0.5;-2.25;-0.449590759083
471.0;0.5;-2.0;-0.391197702254
472.0;0.5;-1.75;-0.332742664907
473.0;0.5;-1.5;-0.27516698452
474.0;0.5;-1.25;-0.221936114411
475.0;0.5;-1.0;-0.173498161002
476.0;0.5;-0.75;-0.129731818168
477.0;0.5;-0.5;-0.0905921316612
478.0;0.5;-0.25;-0.0560797397593
479.0;0.5;0.0;-0.0251017248249
480.0;0.5;0.25;-0.0560797397593
481.0;0.5;0.5;-0.0905921316612
